start,goal,release_hour,count,v5_minus_historical_min,v5_minus_historical_mean,v5_minus_historical_median,v5_minus_historical_p95,v5_minus_historical_p99,v5_minus_historical_max,v5_minus_control_min,v5_minus_control_mean,v5_minus_control_median,v5_minus_control_p95,v5_minus_control_p99,v5_minus_control_max,v5_source_wait_min,v5_source_wait_mean,v5_source_wait_median,v5_source_wait_p95,v5_source_wait_p99,v5_source_wait_max,v5_above_historical_od_p95_count,v5_minus_historical_total_seconds,v5_minus_control_total_seconds,positive_v5_minus_historical_seconds
4,49,8,32,-120.800000000,-12.721875000,-6.450000000,12.755000000,21.110000000,23.900000000,0.000000000,10.237500000,6.000000000,29.500000000,31.152000000,31.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-407.100000000,327.600000000,73.800000000
4,49,9,80,-137.200000000,-20.283750000,-11.000000000,8.300000000,31.225000000,33.200000000,-0.800000000,6.480000000,0.800000000,34.990000000,40.630000000,43.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1622.700000000,518.400000000,135.800000000
4,49,10,139,-133.700000000,-17.682014388,-7.900000000,18.650000000,29.124000000,31.600000000,-6.200000000,9.119424460,5.600000000,30.220000000,32.544000000,41.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-2457.800000000,1267.600000000,385.600000000
4,49,11,97,-161.500000000,-23.598969072,-16.800000000,16.240000000,28.228000000,31.300000000,-1.000000000,7.173195876,2.200000000,29.280000000,38.616000000,39.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-2289.100000000,695.800000000,218.300000000
4,49,12,69,-225.300000000,-12.855072464,-2.400000000,31.000000000,36.780000000,41.200000000,-11.800000000,18.950724638,11.800000000,50.720000000,66.584000000,67.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-887.000000000,1307.600000000,450.000000000
4,49,13,81,-181.400000000,-13.467901235,-4.600000000,23.700000000,40.560000000,46.000000000,-0.600000000,10.985185185,6.800000000,37.800000000,42.560000000,47.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1090.900000000,889.800000000,392.200000000
4,49,14,74,-70.400000000,-13.950000000,-11.300000000,23.050000000,33.847000000,45.600000000,-1.200000000,12.602702703,5.700000000,43.840000000,52.268000000,58.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1032.300000000,932.600000000,286.000000000
4,49,15,79,-57.200000000,-10.387341772,-14.900000000,33.540000000,47.036000000,50.000000000,-8.600000000,14.632911392,5.000000000,54.080000000,56.264000000,57.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-820.600000000,1156.000000000,480.100000000
4,49,16,82,-130.500000000,-13.384146341,-5.000000000,24.730000000,33.590000000,34.400000000,-6.600000000,11.692682927,5.000000000,43.450000000,47.076000000,47.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1097.500000000,958.800000000,380.300000000
4,49,17,66,-179.500000000,-28.430303030,-11.800000000,13.975000000,21.660000000,29.200000000,-5.000000000,6.663636364,2.200000000,31.500000000,35.770000000,37.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1876.400000000,439.800000000,118.400000000
4,49,18,135,-140.900000000,-20.764444444,-12.400000000,19.280000000,30.808000000,59.600000000,-11.800000000,11.619259259,6.200000000,42.920000000,55.360000000,61.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-2803.200000000,1568.600000000,352.700000000
4,49,19,147,-155.600000000,-23.875510204,-17.100000000,2.980000000,5.708000000,9.200000000,-6.800000000,2.295238095,0.400000000,11.280000000,15.924000000,17.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-3509.700000000,337.400000000,49.900000000
4,49,20,196,-131.500000000,-15.969387755,-4.850000000,6.450000000,12.115000000,14.600000000,-7.600000000,2.506122449,0.400000000,12.050000000,16.920000000,21.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-3130.000000000,491.200000000,171.300000000
4,49,21,84,-124.600000000,-16.078571429,-4.600000000,5.600000000,8.934000000,9.100000000,-0.400000000,1.830952381,0.200000000,8.170000000,10.502000000,11.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1350.600000000,153.800000000,51.300000000
4,49,22,2,-109.200000000,-81.200000000,-81.200000000,-56.000000000,-53.760000000,-53.200000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-162.400000000,0.000000000,0.000000000
5,47,2,4,-16.800000000,-4.675000000,-0.650000000,-0.600000000,-0.600000000,-0.600000000,0.000000000,0.200000000,0.000000000,0.680000000,0.776000000,0.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-18.700000000,0.800000000,0.000000000
5,47,3,28,-50.600000000,-20.932142857,-24.150000000,-0.115000000,1.222000000,1.600000000,0.000000000,1.457142857,0.800000000,4.930000000,6.606000000,7.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-586.100000000,40.800000000,1.800000000
5,47,4,109,-58.500000000,-8.122018349,-4.800000000,36.240000000,42.876000000,49.700000000,-0.000000000,14.818348624,10.600000000,40.360000000,48.936000000,55.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,1,-885.300000000,1615.200000000,640.800000000
5,47,5,193,-127.900000000,34.472538860,31.900000000,128.680000000,158.304000000,175.300000000,-0.000000000,64.260103627,55.000000000,157.560000000,172.320000000,179.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,113,6653.200000000,12402.200000000,8500.400000000
5,47,6,183,172.800000000,372.668306011,396.000000000,500.200000000,519.580000000,521.300000000,193.800000000,393.483060109,414.200000000,514.080000000,523.288000000,528.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,183,68198.300000000,72007.400000000,68198.300000000
5,47,7,87,-53.000000000,64.849425287,-0.700000000,312.880000000,320.096000000,329.900000000,-0.800000000,90.177011494,13.200000000,337.300000000,343.140000000,344.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,29,5641.900000000,7845.400000000,6722.300000000
5,47,8,108,-98.200000000,-7.266666667,-1.150000000,32.635000000,48.951000000,62.400000000,-0.000000000,15.298148148,11.700000000,40.400000000,44.302000000,45.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,1,-784.800000000,1652.200000000,734.000000000
5,47,9,131,-97.700000000,-14.290839695,-12.400000000,22.000000000,35.520000000,45.200000000,-0.400000000,12.810687023,10.000000000,36.500000000,42.660000000,45.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1872.100000000,1678.200000000,418.700000000
5,47,10,177,-84.700000000,-10.255932203,-9.600000000,26.800000000,34.348000000,39.900000000,-0.800000000,13.479096045,9.000000000,36.880000000,45.800000000,46.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1815.300000000,2385.800000000,827.800000000
5,47,11,136,-56.700000000,-7.438235294,-3.350000000,23.700000000,36.130000000,37.800000000,-0.000000000,12.630882353,12.300000000,33.500000000,37.530000000,39.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1011.600000000,1717.800000000,699.500000000
5,47,12,106,-108.500000000,-1.206603774,0.250000000,39.350000000,46.830000000,56.600000000,-0.000000000,22.122641509,17.600000000,52.500000000,60.620000000,60.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,1,-127.900000000,2345.000000000,1047.200000000
5,47,13,124,-57.600000000,-11.770967742,-9.750000000,21.415000000,39.533000000,45.500000000,-0.800000000,12.882258065,9.400000000,36.080000000,42.372000000,43.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1459.600000000,1597.400000000,478.400000000
5,47,14,111,-136.500000000,-9.561261261,-4.500000000,27.200000000,48.690000000,49.800000000,-0.000000000,17.881081081,14.400000000,46.400000000,50.400000000,51.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1061.300000000,1984.800000000,586.500000000
5,47,15,124,-139.300000000,-6.341935484,-4.950000000,38.420000000,44.894000000,51.600000000,-0.600000000,16.093548387,14.600000000,42.570000000,47.156000000,50.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-786.400000000,1995.600000000,916.200000000
5,47,16,153,-122.700000000,-8.713071895,-7.700000000,29.580000000,42.128000000,49.400000000,-0.000000000,14.954248366,12.600000000,40.480000000,46.976000000,47.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1333.100000000,2288.000000000,1014.500000000
5,47,17,143,-57.000000000,-8.151748252,-4.100000000,28.200000000,54.432000000,63.800000000,-1.000000000,12.907692308,10.800000000,40.580000000,48.192000000,49.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1165.700000000,1845.800000000,738.400000000
5,47,18,167,-84.700000000,-5.420359281,-9.000000000,49.770000000,57.928000000,64.400000000,-1.000000000,18.705389222,9.800000000,55.200000000,62.356000000,66.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,3,-905.200000000,3123.800000000,1624.600000000
5,47,19,97,-56.700000000,-20.505154639,-26.000000000,0.200000000,2.904000000,5.400000000,-1.000000000,1.616494845,0.400000000,8.480000000,11.224000000,11.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1989.000000000,156.800000000,10.900000000
5,47,20,73,-84.700000000,-17.639726027,-18.600000000,5.820000000,10.828000000,10.900000000,0.000000000,2.901369863,0.400000000,15.680000000,16.912000000,17.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1287.700000000,211.800000000,59.700000000
5,47,21,20,-83.900000000,-26.235000000,-28.600000000,0.540000000,1.148000000,1.300000000,-0.600000000,1.520000000,0.700000000,4.810000000,8.002000000,8.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-524.700000000,30.400000000,1.800000000
5,48,4,2,-26.000000000,6.750000000,6.750000000,36.225000000,38.845000000,39.500000000,3.200000000,24.700000000,24.700000000,44.050000000,45.770000000,46.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,13.500000000,49.400000000,39.500000000
5,48,5,91,-177.800000000,52.801098901,48.900000000,141.050000000,166.350000000,185.700000000,-1.200000000,80.021978022,68.200000000,159.700000000,178.060000000,182.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,50,4804.900000000,7282.000000000,5298.200000000
5,48,6,143,156.200000000,361.534265734,380.600000000,490.590000000,506.888000000,510.600000000,190.400000000,393.176223776,409.800000000,512.160000000,527.580000000,528.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,143,51699.400000000,56224.200000000,51699.400000000
5,48,7,48,-83.100000000,135.991666667,200.500000000,322.925000000,326.483000000,327.000000000,-0.800000000,172.237500000,260.900000000,342.850000000,350.124000000,355.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,26,6527.600000000,8267.400000000,7112.700000000
5,48,8,68,-98.200000000,-4.516176471,-2.300000000,42.360000000,55.662000000,56.600000000,-0.200000000,19.926470588,18.300000000,46.400000000,49.328000000,50.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-307.100000000,1355.000000000,621.800000000
5,48,9,17,-67.800000000,-14.670588235,-8.300000000,7.920000000,13.424000000,14.800000000,-0.000000000,9.270588235,6.000000000,25.840000000,32.368000000,34.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-249.400000000,157.600000000,29.000000000
5,48,10,40,-51.400000000,-15.425000000,-13.950000000,16.105000000,24.279000000,25.800000000,-0.800000000,14.060000000,13.200000000,31.680000000,33.444000000,33.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-617.000000000,562.400000000,117.800000000
5,48,11,53,-164.200000000,-5.803773585,-0.600000000,21.120000000,31.280000000,37.000000000,-1.000000000,10.788679245,10.200000000,31.880000000,36.456000000,37.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-307.600000000,571.800000000,291.900000000
5,48,12,83,-139.800000000,-5.989156627,-2.400000000,40.120000000,55.648000000,58.600000000,-0.200000000,24.327710843,23.200000000,53.980000000,58.708000000,59.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-497.100000000,2019.200000000,686.900000000
5,48,13,33,-177.000000000,-8.800000000,-1.600000000,30.820000000,31.804000000,31.900000000,-0.000000000,18.363636364,19.400000000,43.760000000,46.560000000,47.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-290.400000000,606.000000000,226.600000000
5,48,14,66,-78.400000000,-1.295454545,-1.250000000,30.950000000,43.895000000,51.500000000,-0.000000000,22.436363636,21.000000000,47.450000000,50.010000000,50.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-85.500000000,1480.800000000,536.700000000
5,48,15,33,-44.200000000,-5.396969697,-3.700000000,22.940000000,26.468000000,28.100000000,-0.000000000,17.381818182,19.200000000,35.640000000,39.104000000,40.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-178.100000000,573.600000000,172.600000000
5,48,16,26,-52.900000000,-5.834615385,-5.300000000,27.850000000,38.350000000,41.400000000,-0.000000000,15.984615385,17.000000000,39.300000000,43.050000000,43.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-151.700000000,415.600000000,194.000000000
5,48,17,64,-161.000000000,-15.440625000,-12.000000000,23.055000000,31.674000000,31.800000000,-0.000000000,15.321875000,17.700000000,32.370000000,35.066000000,36.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-988.200000000,980.600000000,213.100000000
5,48,18,41,-73.700000000,-5.385365854,-5.600000000,43.500000000,55.440000000,58.800000000,-0.000000000,25.209756098,22.000000000,52.800000000,60.760000000,63.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-220.800000000,1033.600000000,392.000000000
5,48,19,49,-84.600000000,-25.022448980,-28.600000000,1.520000000,4.700000000,5.900000000,-1.000000000,2.485714286,1.400000000,8.160000000,9.504000000,9.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1226.100000000,121.800000000,12.100000000
5,48,20,24,-50.800000000,-22.645833333,-28.200000000,2.120000000,3.986000000,4.400000000,-2.000000000,4.100000000,1.900000000,14.900000000,17.048000000,17.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-543.500000000,98.400000000,7.000000000
5,48,21,17,-46.900000000,-15.594117647,-6.600000000,6.160000000,6.672000000,6.800000000,-0.000000000,3.929411765,3.800000000,10.200000000,10.840000000,11.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-265.100000000,66.800000000,14.800000000
5,49,4,8,-45.500000000,-20.325000000,-20.500000000,-0.580000000,-0.356000000,-0.300000000,0.000000000,0.425000000,0.000000000,1.460000000,1.572000000,1.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-162.600000000,3.400000000,0.000000000
5,49,5,80,-122.400000000,-25.102500000,-27.250000000,51.080000000,92.097000000,96.600000000,-22.600000000,13.107500000,0.100000000,85.540000000,125.378000000,126.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,3,-2008.200000000,1048.600000000,620.400000000
5,49,6,136,-136.500000000,63.684558824,-29.200000000,476.150000000,509.595000000,515.500000000,-34.200000000,104.738235294,0.300000000,503.700000000,526.300000000,531.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,32,8661.100000000,14244.400000000,13411.900000000
5,49,7,151,-176.900000000,-8.318543046,-27.100000000,250.350000000,308.300000000,323.700000000,-4.600000000,27.704635762,2.000000000,269.200000000,331.100000000,336.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,14,-1256.100000000,4183.400000000,3457.300000000
5,49,8,36,-119.500000000,-19.402777778,-22.800000000,9.725000000,28.900000000,34.500000000,-6.000000000,5.094444444,0.700000000,29.500000000,34.620000000,35.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-698.500000000,183.400000000,72.400000000
5,49,9,78,-203.200000000,-32.207692308,-28.100000000,1.900000000,12.182000000,22.500000000,-2.200000000,2.464102564,0.400000000,9.730000000,40.768000000,42.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-2512.200000000,192.200000000,44.000000000
5,49,10,118,-112.100000000,-27.793220339,-26.000000000,1.960000000,4.862000000,11.500000000,-8.200000000,2.486440678,0.400000000,15.040000000,29.064000000,37.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-3279.600000000,293.400000000,40.700000000
5,49,11,83,-128.200000000,-36.501204819,-32.500000000,1.900000000,12.952000000,22.300000000,-6.800000000,1.874698795,0.000000000,17.020000000,28.328000000,36.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-3029.600000000,155.600000000,44.600000000
5,49,12,67,-143.100000000,-26.898507463,-27.700000000,7.180000000,33.372000000,40.500000000,-4.000000000,7.785074627,1.000000000,40.160000000,63.704000000,67.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1802.200000000,521.600000000,112.600000000
5,49,13,76,-187.200000000,-29.471052632,-27.450000000,2.600000000,11.450000000,15.500000000,-14.200000000,4.313157895,0.500000000,31.300000000,36.500000000,43.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-2239.800000000,327.800000000,39.800000000
5,49,14,67,-111.700000000,-29.244776119,-31.300000000,7.200000000,30.594000000,53.100000000,-12.600000000,6.761194030,0.600000000,48.660000000,60.016000000,61.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1959.400000000,453.000000000,100.400000000
5,49,15,78,-164.800000000,-29.426923077,-29.150000000,2.260000000,35.326000000,40.100000000,-17.200000000,3.548717949,0.200000000,30.420000000,51.152000000,53.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-2295.300000000,276.800000000,86.600000000
5,49,16,83,-112.300000000,-28.515662651,-29.200000000,20.090000000,31.760000000,45.700000000,-6.000000000,5.816867470,0.400000000,33.660000000,46.724000000,48.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-2366.800000000,482.800000000,185.100000000
5,49,17,60,-119.500000000,-38.763333333,-32.400000000,1.980000000,5.199000000,7.500000000,-3.600000000,2.516666667,0.200000000,14.700000000,30.956000000,37.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-2325.800000000,151.000000000,18.400000000
5,49,18,143,-140.700000000,-33.158041958,-28.500000000,2.860000000,43.516000000,62.300000000,-11.000000000,3.696503497,0.400000000,26.480000000,50.236000000,64.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-4741.600000000,528.600000000,195.200000000
5,49,19,171,-171.500000000,-32.272514620,-28.100000000,1.800000000,2.900000000,3.100000000,-6.800000000,1.159064327,0.400000000,6.400000000,10.120000000,14.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-5518.600000000,198.200000000,24.300000000
5,49,20,196,-174.500000000,-24.546428571,-24.950000000,1.900000000,6.930000000,16.100000000,-3.800000000,1.223469388,0.200000000,7.300000000,10.150000000,19.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-4811.100000000,239.800000000,80.600000000
5,49,21,81,-118.500000000,-26.290123457,-25.800000000,1.900000000,3.000000000,3.400000000,-2.000000000,1.214814815,0.400000000,5.000000000,8.440000000,11.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-2129.500000000,98.400000000,20.400000000
5,49,22,2,-85.200000000,-57.100000000,-57.100000000,-31.810000000,-29.562000000,-29.000000000,-0.000000000,0.100000000,0.100000000,0.190000000,0.198000000,0.200000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-114.200000000,0.200000000,0.000000000
52,48,5,72,-39.200000000,-1.641666667,-0.400000000,0.300000000,0.816000000,1.100000000,-0.200000000,0.180555556,0.000000000,0.890000000,1.316000000,1.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-118.200000000,13.000000000,3.000000000
52,48,6,506,-156.400000000,-10.286758893,-0.400000000,1.450000000,4.595000000,6.900000000,-1.000000000,0.460869565,0.000000000,2.600000000,5.170000000,7.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-5205.100000000,233.200000000,109.300000000
52,48,7,351,-78.400000000,-3.461538462,-0.400000000,1.500000000,3.600000000,5.100000000,-1.000000000,0.422792023,0.000000000,2.300000000,4.000000000,4.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-1215.000000000,148.400000000,69.100000000
52,48,8,295,-1.800000000,21.069830508,15.400000000,55.360000000,56.500000000,56.900000000,0.000000000,23.636610169,28.800000000,46.860000000,48.236000000,49.800000000,2.000000000,22.633220339,20.800000000,49.600000000,51.412000000,52.000000000,186,6215.600000000,6972.800000000,6236.400000000
52,48,9,35,-1.800000000,-0.560000000,-0.400000000,0.330000000,0.730000000,0.900000000,-0.000000000,0.337142857,-0.000000000,1.200000000,1.464000000,1.600000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-19.600000000,11.800000000,2.200000000
52,48,10,123,-39.400000000,-1.186991870,-0.400000000,0.700000000,1.100000000,1.100000000,-0.000000000,0.365853659,-0.000000000,1.200000000,1.912000000,2.400000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-146.000000000,45.000000000,9.400000000
52,48,11,232,-56.400000000,4.692241379,0.300000000,27.770000000,36.294000000,41.900000000,-0.200000000,6.310344828,1.600000000,25.380000000,29.076000000,30.000000000,2.000000000,6.895689655,2.000000000,29.090000000,30.538000000,31.200000000,33,1088.600000000,1464.000000000,1359.900000000
52,48,12,366,-76.400000000,6.774316940,2.200000000,40.250000000,56.570000000,57.300000000,-1.200000000,9.908743169,5.400000000,35.100000000,41.740000000,43.200000000,2.000000000,13.980874317,4.700000000,48.950000000,51.270000000,52.000000000,110,2479.400000000,3626.600000000,3234.000000000
52,48,13,78,-31.800000000,3.920512821,3.600000000,14.130000000,16.838000000,17.300000000,-0.000000000,7.105128205,6.600000000,14.400000000,14.892000000,15.200000000,2.000000000,4.748717949,2.000000000,13.690000000,15.184000000,15.800000000,0,305.800000000,554.200000000,390.500000000
52,48,14,234,-48.900000000,-1.155982906,-0.400000000,3.105000000,9.102000000,11.500000000,-0.400000000,0.981196581,-0.000000000,6.940000000,10.268000000,11.200000000,2.000000000,2.117094017,2.000000000,2.000000000,5.734000000,7.200000000,0,-270.500000000,229.600000000,111.400000000
52,48,15,203,-56.500000000,1.258620690,0.000000000,11.780000000,13.796000000,14.400000000,-0.400000000,3.721182266,1.200000000,16.360000000,19.592000000,20.400000000,2.000000000,4.552709360,2.000000000,21.920000000,28.384000000,30.000000000,13,255.500000000,755.400000000,504.300000000
52,48,16,128,-56.400000000,-2.642968750,-0.400000000,0.565000000,1.900000000,3.300000000,-0.600000000,0.296875000,-0.000000000,1.600000000,2.292000000,2.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-338.300000000,38.000000000,12.700000000
52,48,17,275,-56.400000000,-0.254909091,-0.400000000,10.680000000,14.856000000,16.500000000,-0.800000000,1.380363636,0.400000000,7.660000000,13.304000000,14.400000000,2.000000000,2.581818182,2.000000000,6.640000000,15.408000000,17.600000000,1,-70.100000000,379.600000000,351.600000000
52,48,18,160,-56.400000000,-1.278125000,-0.400000000,9.210000000,10.846000000,11.800000000,-0.800000000,2.146250000,0.400000000,12.020000000,14.564000000,15.200000000,2.000000000,3.265000000,2.000000000,13.240000000,18.328000000,19.600000000,0,-204.500000000,343.400000000,235.400000000
52,48,19,241,-74.600000000,-2.265145228,-0.400000000,1.100000000,1.820000000,2.900000000,-0.800000000,0.411618257,-0.000000000,2.000000000,2.920000000,3.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,0,-545.900000000,99.200000000,32.000000000
52,48,20,78,-13.300000000,1.324358974,-0.300000000,8.630000000,9.938000000,10.400000000,-0.000000000,3.907692308,0.800000000,13.660000000,14.892000000,15.200000000,2.000000000,5.038461538,2.000000000,17.520000000,19.646000000,19.800000000,1,103.300000000,304.800000000,148.200000000
52,48,21,113,-7.200000000,0.357522124,-0.400000000,5.480000000,6.552000000,6.800000000,-0.000000000,2.449557522,0.400000000,11.760000000,13.552000000,14.000000000,2.000000000,3.713274336,2.000000000,14.720000000,18.304000000,19.200000000,0,40.400000000,276.800000000,105.300000000
52,49,5,219,-30.800000000,10.273972603,11.700000000,25.420000000,28.664000000,29.500000000,0.000000000,11.918721461,11.800000000,27.000000000,29.164000000,30.200000000,2.000000000,2.138812785,2.000000000,3.220000000,4.200000000,5.400000000,80,2250.000000000,2610.200000000,2348.800000000
52,49,6,348,-69.400000000,0.502011494,0.700000000,14.430000000,17.618000000,21.900000000,-2.000000000,5.115517241,2.600000000,16.200000000,21.400000000,21.800000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,2.000000000,31,174.700000000,1780.200000000,1261.800000000
52,49,7,730,-71.200000000,1.676164384,1.900000000,19.755000000,22.442000000,23.300000000,-3.000000000,7.058630137,4.600000000,21.000000000,23.142000000,23.600000000,2.000000000,2.286849315,2.000000000,4.800000000,7.342000000,8.400000000,143,1223.600000000,5152.800000000,3917.300000000
52,49,8,193,-2.000000000,14.026943005,11.100000000,31.980000000,33.516000000,33.900000000,0.000000000,15.509844560,11.800000000,33.600000000,34.432000000,35.000000000,2.000000000,4.989637306,2.600000000,12.680000000,13.632000000,14.200000000,94,2707.200000000,2993.400000000,2713.600000000
52,49,9,407,-8.600000000,13.759950860,15.700000000,27.570000000,33.876000000,35.500000000,-1.000000000,15.060442260,15.200000000,32.600000000,36.388000000,36.600000000,2.000000000,6.725307125,7.600000000,14.000000000,15.200000000,16.200000000,270,5600.300000000,6129.600000000,5669.200000000
52,49,10,453,-50.900000000,8.458057395,8.300000000,31.180000000,35.500000000,37.100000000,-2.800000000,11.540838852,10.800000000,33.560000000,37.496000000,38.800000000,2.000000000,3.311258278,2.000000000,9.800000000,10.896000000,11.200000000,200,3831.500000000,5228.000000000,4457.900000000
52,49,11,617,-50.900000000,21.569205835,23.300000000,51.300000000,55.868000000,56.900000000,-1.200000000,24.172771475,24.200000000,52.400000000,56.400000000,57.000000000,2.000000000,8.375688817,6.000000000,21.800000000,25.168000000,26.200000000,441,13308.200000000,14914.600000000,13888.000000000
52,49,12,240,-61.400000000,8.240416667,7.350000000,27.520000000,30.154000000,31.900000000,-1.600000000,10.386666667,8.200000000,27.800000000,31.722000000,34.000000000,2.000000000,2.960833333,2.000000000,7.010000000,10.122000000,11.200000000,98,1977.700000000,2492.800000000,2344.100000000
