scenario,policy_family,task_global_index,segment_id,task_id,source_line,teacher_family,teacher_planned,policy_planned,teacher_path,policy_path,teacher_path_length,policy_path_length,prefix_match_len,first_divergence_current,sipp_teacher_next,policy_next,divergence_reason,policy_decision_count,policy_terminal_reason,teacher_finish_time,policy_finish_time,finish_time_gap_vs_sipp,failure_motif,counterfactual_interpretation
legacy_offset64_merge32,fallback_event,86,86:storage_in,86,88,rolling_horizon_sipp,True,False,5 19 25 26 43 15 14 46 36 38 39 47,5 19 18,12,3,2,19,25,18,different_next_node,3,no_safe_action,13169.137819999996,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,fallback_event,87,87:storage_in,87,89,rolling_horizon_sipp,True,False,3 16 21 23 24 27 28 47,3 16 17 18 22 24 27,8,7,2,16,21,17,different_next_node,9,no_safe_action,13149.488279999998,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,fallback_event,88,88:storage_in,88,90,rolling_horizon_sipp,True,True,2 9 10 15 14 46 36 38 39 47,2 9 7 8 11 13 23 24 27 28 47,10,11,2,9,10,7,different_next_node,14,,13154.337819999997,13122.039830000002,-32.29798999999548,,policy completed under this diagnostic
legacy_offset64_merge32,fallback_event,89,89:storage_in,89,91,rolling_horizon_sipp,True,False,4 17 18 22 24 27 28 47,4 17 18,8,3,3,4,17,4,hold_when_sipp_moves,7,no_safe_action,13117.08828,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,fallback_event,90,90:storage_in,90,92,rolling_horizon_sipp,True,False,0 6 8 11 14 46 36 38 39 47,0 6 12 13,10,4,2,6,8,12,different_next_node,7,no_safe_action,13139.537819999998,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,fallback_event,91,91:storage_in,91,93,rolling_horizon_sipp,True,False,4 17 18 22 24 27 28 47,4 17 18,8,3,3,4,17,4,hold_when_sipp_moves,9,no_safe_action,13171.088279999996,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,fallback_event,92,92:storage_in,92,94,rolling_horizon_sipp,True,True,1 7 8 11 14 46 36 38 39 47,1 7 8 11 14 46 36 38 39 47,10,10,10,11,14,11,hold_when_sipp_moves,13,,13198.737819999995,13147.495159999999,-51.24265999999625,,policy completed under this diagnostic
legacy_offset64_merge32,fallback_event,93,93:storage_in,93,95,rolling_horizon_sipp,True,True,2 9 7 8 11 13 23 24 27 28 47,2 9 7 8 11 13 23 24 27 28 47,11,11,11,11,13,11,hold_when_sipp_moves,15,,13214.288279999993,13133.521160000002,-80.76711999999134,,policy completed under this diagnostic
legacy_offset64_merge32,fallback_event,94,94:storage_in,94,96,rolling_horizon_sipp,True,True,5 19 25 26 43 15 14 46 36 38 39 47,5 19 18 22 26 43 15 14 46 36 38 39 47,12,13,2,19,25,18,different_next_node,19,,13213.537819999994,13163.04086,-50.49695999999494,,policy completed under this diagnostic
legacy_offset64_merge32,fallback_event,95,95:storage_in,95,97,rolling_horizon_sipp,True,False,0 6 12 13 23 24 27 28 47,0 6 12 13 23 24 27,9,7,7,27,28,27,hold_when_sipp_moves,11,no_safe_action,13203.488279999994,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,pibt_active_bag_replay,64,64:storage_in,64,66,rolling_horizon_sipp,True,False,3 16 21 23 24 27 28 47,3 16 21 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 ...(+644 more),8,708,7,23,24,23,hold_when_sipp_moves,1517,max_ticks,12587.572989999995,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,pibt_active_bag_replay,65,65:storage_in,65,67,rolling_horizon_sipp,True,True,0 6 8 11 14 46 36 38 39 47,0 6 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 ...(+5 more),10,69,2,6,8,12,different_next_node,106,,12588.306479999997,13233.63977,645.3332900000023,,policy completed under this diagnostic
legacy_offset64_merge32,pibt_active_bag_replay,66,66:storage_in,66,68,rolling_horizon_sipp,True,True,4 17 18 22 24 27 28 47,4 17 18 22 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 ...(+88 more),8,152,7,28,47,29,different_next_node,250,,12609.172989999994,14238.63977,1629.466780000006,,policy completed under this diagnostic
legacy_offset64_merge32,pibt_active_bag_replay,67,67:storage_in,67,69,rolling_horizon_sipp,True,True,1 7 8 11 14 46 36 38 39 47,1 7 8 11 13 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 30 31 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 ...(+18 more),10,82,4,11,14,13,different_next_node,167,,12617.92141,13653.63977,1035.718359999999,,policy completed under this diagnostic
legacy_offset64_merge32,pibt_active_bag_replay,68,68:storage_in,68,70,rolling_horizon_sipp,True,False,5 19 18 22 24 27 28 47,5 19 18 22 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 30 31 43 15 14 46 36 38 39 40 41 42 25 ...(+903 more),8,967,4,18,22,18,hold_when_sipp_moves,1386,max_ticks,12576.772989999996,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,pibt_active_bag_replay,69,69:storage_in,69,71,rolling_horizon_sipp,True,False,3 16 21 23 24 27 28 47,3 16 17 18 22 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 23 24 27 28 29 ...(+910 more),8,974,2,16,21,17,different_next_node,1392,max_ticks,12598.372989999994,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,pibt_active_bag_replay,70,70:storage_in,70,72,rolling_horizon_sipp,True,False,2 9 7 8 11 14 46 36 38 39 47,2 9 7 8 11 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 ...(+627 more),11,691,5,7,8,7,hold_when_sipp_moves,1527,max_ticks,12558.706479999999,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,pibt_active_bag_replay,71,71:storage_in,71,73,rolling_horizon_sipp,True,False,4 17 18 22 26 43 15 14 46 36 38 39 47,4 17 18 22 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 30 31 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 ...(+898 more),13,962,12,4,17,4,hold_when_sipp_moves,1391,max_ticks,12603.121410000002,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,pibt_active_bag_replay,72,72:storage_in,72,74,rolling_horizon_sipp,True,False,0 6 12 13 23 24 27 28 47,0 6 8 11 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 23 24 27 28 29 30 31 43 15 ...(+626 more),9,690,2,6,12,8,different_next_node,1521,max_ticks,12555.172989999997,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,pibt_active_bag_replay,73,73:storage_in,73,75,rolling_horizon_sipp,True,True,5 19 18 22 24 27 28 47,5 19 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 30 31 43 15 14 46 36 38 39 40 41 42 25 26 ...(+22 more),8,86,2,19,18,25,different_next_node,171,,12533.572989999999,13698.63977,1165.066780000001,,policy completed under this diagnostic
legacy_offset64_merge32,pibt_active_bag_replay,74,74:storage_in,74,76,rolling_horizon_sipp,True,False,1 7 8 11 14 46 36 38 39 47,1 7 8 11 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 ...(+904 more),10,968,9,1,7,1,hold_when_sipp_moves,1382,max_ticks,12573.506479999998,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,pibt_active_bag_replay,75,75:storage_in,75,77,rolling_horizon_sipp,True,False,3 16 17 18 22 24 27 28 47,3 16 21 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 ...(+654 more),9,718,2,16,17,21,different_next_node,1513,max_ticks,12544.372989999998,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,pibt_active_bag_replay,76,76:storage_in,76,78,rolling_horizon_sipp,True,True,2 9 7 8 11 13 23 24 27 28 47,2 9 10 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 ...(+44 more),11,108,2,9,7,10,different_next_node,216,,12565.972989999997,14013.63977,1447.6667800000032,,policy completed under this diagnostic
legacy_offset64_merge32,pibt_active_bag_replay,77,77:storage_in,77,79,rolling_horizon_sipp,True,True,3 16 17 18 22 24 27 28 47,3 16 21 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 47,9,56,2,16,17,21,different_next_node,64,,12669.00081,13143.63977,474.6389600000002,,policy completed under this diagnostic
legacy_offset64_merge32,pibt_active_bag_replay,78,78:storage_in,78,80,rolling_horizon_sipp,True,True,2 9 7 8 11 14 46 36 38 39 47,2 9 7 8 11 13 23 24 27 28 47,11,11,5,11,14,11,hold_when_sipp_moves,26,,13122.249939999998,13203.63977,81.3898300000019,,policy completed under this diagnostic
legacy_offset64_merge32,pibt_active_bag_replay,79,79:storage_in,79,81,rolling_horizon_sipp,True,True,4 17 18 22 24 27 28 47,4 17 18 22 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 47,8,20,7,28,47,29,different_next_node,44,,13192.688279999995,13338.63977,145.95149000000492,,policy completed under this diagnostic
legacy_offset64_merge32,pibt_active_bag_replay,80,80:storage_in,80,82,rolling_horizon_sipp,True,False,0 6 8 11 14 46 36 38 39 47,0 6 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 ...(+863 more),10,927,2,6,8,12,different_next_node,1314,max_ticks,13183.937819999996,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,pibt_active_bag_replay,81,81:storage_in,81,83,rolling_horizon_sipp,True,True,5 19 18 22 24 27 28 47,5 19 18 22 24 27 28 47,8,8,8,18,22,18,hold_when_sipp_moves,9,,13181.888279999996,13128.63977,-53.248509999995804,,policy completed under this diagnostic
legacy_offset64_merge32,pibt_active_bag_replay,82,82:storage_in,82,84,rolling_horizon_sipp,True,True,4 17 18 22 24 27 28 47,4 17 18 22 24 27 28 47,8,8,8,17,18,17,hold_when_sipp_moves,14,,13160.288279999997,13158.63977,-1.648509999997259,,policy completed under this diagnostic
legacy_offset64_merge32,pibt_active_bag_replay,83,83:storage_in,83,85,rolling_horizon_sipp,True,True,3 16 17 18 22 24 27 28 47,3 16 21 23 24 27 28 47,9,8,2,16,17,21,different_next_node,15,,13106.28828,13173.63977,67.3514899999991,,policy completed under this diagnostic
legacy_offset64_merge32,pibt_active_bag_replay,84,84:storage_in,84,86,rolling_horizon_sipp,True,False,4 17 18 22 24 27 28 47,4 17 18 22 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 ...(+572 more),8,636,4,4,17,4,hold_when_sipp_moves,1453,max_ticks,13138.688279999998,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,pibt_active_bag_replay,85,85:storage_in,85,87,rolling_horizon_sipp,True,False,1 7 8 11 13 23 24 27 28 47,1 7 8 11 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 ...(+572 more),10,636,4,11,13,11,hold_when_sipp_moves,1451,max_ticks,13127.88828,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,pibt_active_bag_replay,86,86:storage_in,86,88,rolling_horizon_sipp,True,True,5 19 25 26 43 15 14 46 36 38 39 47,5 19 25 26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 23 24 27 28 47,12,26,11,26,43,26,hold_when_sipp_moves,58,,13169.137819999996,13458.63977,289.5019500000035,,policy completed under this diagnostic
legacy_offset64_merge32,pibt_active_bag_replay,87,87:storage_in,87,89,rolling_horizon_sipp,True,True,3 16 21 23 24 27 28 47,3 16 21 23 24 27 28 29 30 31 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 47,8,44,7,16,21,16,hold_when_sipp_moves,208,,13149.488279999998,14298.63977,1149.151490000002,,policy completed under this diagnostic
legacy_offset64_merge32,pibt_active_bag_replay,88,88:storage_in,88,90,rolling_horizon_sipp,True,False,2 9 10 15 14 46 36 38 39 47,2 9 7 8 11 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 ...(+828 more),10,892,2,9,10,7,different_next_node,1337,max_ticks,13154.337819999997,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,pibt_active_bag_replay,89,89:storage_in,89,91,rolling_horizon_sipp,True,False,4 17 18 22 24 27 28 47,4 17 18 22 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 ...(+587 more),8,651,7,4,17,4,hold_when_sipp_moves,1446,max_ticks,13117.08828,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,pibt_active_bag_replay,90,90:storage_in,90,92,rolling_horizon_sipp,True,True,0 6 8 11 14 46 36 38 39 47,0 6 8 11 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 47,10,46,4,8,11,8,hold_when_sipp_moves,132,,13139.537819999998,13878.63977,739.101950000002,,policy completed under this diagnostic
legacy_offset64_merge32,pibt_active_bag_replay,91,91:storage_in,91,93,rolling_horizon_sipp,True,False,4 17 18 22 24 27 28 47,4 17 18 22 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 ...(+566 more),8,630,4,4,17,4,hold_when_sipp_moves,1454,max_ticks,13171.088279999996,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,pibt_active_bag_replay,92,92:storage_in,92,94,rolling_horizon_sipp,True,False,1 7 8 11 14 46 36 38 39 47,1 7 8 11 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 ...(+812 more),10,876,4,1,7,1,hold_when_sipp_moves,1342,max_ticks,13198.737819999995,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,pibt_active_bag_replay,93,93:storage_in,93,95,rolling_horizon_sipp,True,False,2 9 7 8 11 13 23 24 27 28 47,2 9 10,11,3,2,9,7,10,different_next_node,1923,max_ticks,13214.288279999993,,,wrong_branch_vs_sipp,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,pibt_active_bag_replay,94,94:storage_in,94,96,rolling_horizon_sipp,True,False,5 19 25 26 43 15 14 46 36 38 39 47,5 19 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 25 26 43 15 14 46 36 38 39 40 41 42 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 ...(+850 more),12,914,11,25,26,25,hold_when_sipp_moves,1310,max_ticks,13213.537819999994,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,pibt_active_bag_replay,95,95:storage_in,95,97,rolling_horizon_sipp,True,False,0 6 12 13 23 24 27 28 47,0 6 8 11 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 32 33 34 12 13 23 24 27 28 29 30 31 43 15 14 46 ...(+563 more),9,627,2,6,12,6,hold_when_sipp_moves,1461,max_ticks,13203.488279999994,,,hold_when_sipp_moves,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,astar_guided_safe_env,64,64:storage_in,64,66,rolling_horizon_sipp,True,True,3 16 21 23 24 27 28 47,3 16 17 18 22 24 27 28 47,8,9,2,16,21,17,different_next_node,8,,12587.572989999995,12523.63977,-63.933219999995345,,policy completed under this diagnostic
legacy_offset64_merge32,astar_guided_safe_env,65,65:storage_in,65,67,rolling_horizon_sipp,True,False,0 6 8 11 14 46 36 38 39 47,0,10,1,1,0,6,,policy_path_ended_before_teacher_goal,7,no_safe_action,12588.306479999997,,,decision_horizon_exhausted,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,astar_guided_safe_env,66,66:storage_in,66,68,rolling_horizon_sipp,True,True,4 17 18 22 24 27 28 47,4 17 18 22 24 27 28 47,8,8,8,,,,path_prefix_match,18,,12609.172989999994,12534.83655,-74.33643999999367,,policy completed under this diagnostic
legacy_offset64_merge32,astar_guided_safe_env,67,67:storage_in,67,69,rolling_horizon_sipp,True,False,1 7 8 11 14 46 36 38 39 47,1,10,1,1,1,7,,policy_path_ended_before_teacher_goal,12,no_safe_action,12617.92141,,,decision_horizon_exhausted,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,astar_guided_safe_env,68,68:storage_in,68,70,rolling_horizon_sipp,True,True,5 19 18 22 24 27 28 47,5 19 18 22 24 27 28 47,8,8,8,,,,path_prefix_match,27,,12576.772989999996,12545.703179999999,-31.069809999997233,,policy completed under this diagnostic
legacy_offset64_merge32,astar_guided_safe_env,69,69:storage_in,69,71,rolling_horizon_sipp,True,True,3 16 21 23 24 27 28 47,3 16 17 18 22 24 27 28 47,8,9,2,16,21,17,different_next_node,33,,12598.372989999994,12556.66742,-41.70556999999462,,policy completed under this diagnostic
legacy_offset64_merge32,astar_guided_safe_env,70,70:storage_in,70,72,rolling_horizon_sipp,True,False,2 9 7 8 11 14 46 36 38 39 47,2,11,1,1,2,9,,policy_path_ended_before_teacher_goal,26,no_safe_action,12558.706479999999,,,decision_horizon_exhausted,policy failed where rolling-horizon SIPP completed
legacy_offset64_merge32,astar_guided_safe_env,71,71:storage_in,71,73,rolling_horizon_sipp,True,True,4 17 18 22 26 43 15 14 46 36 38 39 47,4 17 18 22 24 27 28 47,13,8,4,22,26,24,different_next_node,43,,12603.121410000002,12567.7062,-35.415210000001025,,policy completed under this diagnostic
legacy_offset64_merge32,astar_guided_safe_env,72,72:storage_in,72,74,rolling_horizon_sipp,True,False,0 6 12 13 23 24 27 28 47,0,9,1,1,0,6,,policy_path_ended_before_teacher_goal,29,no_safe_action,12555.172989999997,,,decision_horizon_exhausted,policy failed where rolling-horizon SIPP completed
