case_index,start,goal,java_path,python_path,cpp_path,java_python_parity,java_cpp_parity,python_cpp_parity
5123,4,47,4;17;18;22;24;27;28;47,4;17;18;22;24;27;28;47,4;17;18;22;24;27;28;47,True,True,True
5124,52,48,52;40;41;45;48,52;40;41;45;48,52;40;41;45;48,True,True,True
5125,0,50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,True,True,True
5126,0,47,0;6;12;13;23;24;27;28;47,0;6;12;13;23;24;27;28;47,0;6;12;13;23;24;27;28;47,True,True,True
5127,52,50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,True,True,True
5128,5,49,5;19;18;22;24;27;28;29;30;31;32;37;49,5;19;18;22;24;27;28;29;30;31;32;37;49,5;19;18;22;24;27;28;29;30;31;32;37;49,True,True,True
5129,5,47,5;19;18;22;24;27;28;47,5;19;18;22;24;27;28;47,5;19;18;22;24;27;28;47,True,True,True
5130,52,49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,True,True,True
5131,5,47,5;19;18;22;24;27;28;47,5;19;18;22;24;27;28;47,5;19;18;22;24;27;28;47,True,True,True
5132,52,48,52;40;41;45;48,52;40;41;45;48,52;40;41;45;48,True,True,True
5133,3,49,3;16;17;18;22;24;27;28;29;30;31;32;37;49,3;16;17;18;22;24;27;28;29;30;31;32;37;49,3;16;17;18;22;24;27;28;29;30;31;32;37;49,True,True,True
5134,3,47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,True,True,True
5135,52,48,52;40;41;45;48,52;40;41;45;48,52;40;41;45;48,True,True,True
5136,1,50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,True,True,True
5137,1,47,1;7;8;11;13;23;24;27;28;47,1;7;8;11;13;23;24;27;28;47,1;7;8;11;13;23;24;27;28;47,True,True,True
5138,52,50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,True,True,True
5139,3,49,3;16;17;18;22;24;27;28;29;30;31;32;37;49,3;16;17;18;22;24;27;28;29;30;31;32;37;49,3;16;17;18;22;24;27;28;29;30;31;32;37;49,True,True,True
5140,4,48,4;17;18;22;24;27;45;48,4;17;18;22;24;27;45;48,4;17;18;22;24;27;45;48,True,True,True
5141,2,50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,True,True,True
5142,5,48,5;19;18;22;24;27;45;48,5;19;18;22;24;27;45;48,5;19;18;22;24;27;45;48,True,True,True
5143,0,50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,True,True,True
5144,2,50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,True,True,True
5145,4,49,4;17;18;22;24;27;28;29;30;31;32;37;49,4;17;18;22;24;27;28;29;30;31;32;37;49,4;17;18;22;24;27;28;29;30;31;32;37;49,True,True,True
5146,3,47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,True,True,True
5147,52,48,52;40;41;45;48,52;40;41;45;48,52;40;41;45;48,True,True,True
5148,1,50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,True,True,True
5149,0,50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,True,True,True
5150,4,47,4;17;18;22;24;27;28;47,4;17;18;22;24;27;28;47,4;17;18;22;24;27;28;47,True,True,True
5151,52,49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,True,True,True
5152,4,48,4;17;18;22;24;27;45;48,4;17;18;22;24;27;45;48,4;17;18;22;24;27;45;48,True,True,True
5153,1,50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,True,True,True
5154,5,47,5;19;18;22;24;27;28;47,5;19;18;22;24;27;28;47,5;19;18;22;24;27;28;47,True,True,True
5155,52,49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,True,True,True
5156,5,48,5;19;18;22;24;27;45;48,5;19;18;22;24;27;45;48,5;19;18;22;24;27;45;48,True,True,True
5157,2,50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,True,True,True
5158,3,47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,True,True,True
5159,52,48,52;40;41;45;48,52;40;41;45;48,52;40;41;45;48,True,True,True
5160,2,50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,True,True,True
5161,3,47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,True,True,True
5162,52,49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,True,True,True
5163,4,48,4;17;18;22;24;27;45;48,4;17;18;22;24;27;45;48,4;17;18;22;24;27;45;48,True,True,True
5164,53,47,53;20;21;23;24;27;28;47,53;20;21;23;24;27;28;47,53;20;21;23;24;27;28;47,True,True,True
5165,52,49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,True,True,True
5166,4,47,4;17;18;22;24;27;28;47,4;17;18;22;24;27;28;47,4;17;18;22;24;27;28;47,True,True,True
5167,52,49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,True,True,True
5168,0,50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,True,True,True
5169,1,50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,True,True,True
5170,1,50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,True,True,True
5171,2,50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,True,True,True
5172,5,48,5;19;18;22;24;27;45;48,5;19;18;22;24;27;45;48,5;19;18;22;24;27;45;48,True,True,True
5173,53,47,53;20;21;23;24;27;28;47,53;20;21;23;24;27;28;47,53;20;21;23;24;27;28;47,True,True,True
5174,52,50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,True,True,True
5175,2,50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,True,True,True
5176,5,47,5;19;18;22;24;27;28;47,5;19;18;22;24;27;28;47,5;19;18;22;24;27;28;47,True,True,True
5177,52,49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,True,True,True
5178,0,50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,True,True,True
5179,0,50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,True,True,True
5180,3,48,3;16;17;18;22;24;27;45;48,3;16;17;18;22;24;27;45;48,3;16;17;18;22;24;27;45;48,True,True,True
5181,1,50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,True,True,True
5182,3,47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,True,True,True
5183,52,49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,True,True,True
5184,1,50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,True,True,True
5185,2,50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,True,True,True
5186,0,50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,True,True,True
5187,5,47,5;19;18;22;24;27;28;47,5;19;18;22;24;27;28;47,5;19;18;22;24;27;28;47,True,True,True
5188,52,48,52;40;41;45;48,52;40;41;45;48,52;40;41;45;48,True,True,True
5189,4,48,4;17;18;22;24;27;45;48,4;17;18;22;24;27;45;48,4;17;18;22;24;27;45;48,True,True,True
5190,3,48,3;16;17;18;22;24;27;45;48,3;16;17;18;22;24;27;45;48,3;16;17;18;22;24;27;45;48,True,True,True
5191,4,47,4;17;18;22;24;27;28;47,4;17;18;22;24;27;28;47,4;17;18;22;24;27;28;47,True,True,True
5192,52,49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,True,True,True
5193,4,48,4;17;18;22;24;27;45;48,4;17;18;22;24;27;45;48,4;17;18;22;24;27;45;48,True,True,True
5194,1,50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,True,True,True
5195,0,50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,True,True,True
5196,5,47,5;19;18;22;24;27;28;47,5;19;18;22;24;27;28;47,5;19;18;22;24;27;28;47,True,True,True
5197,52,49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,True,True,True
5198,5,49,5;19;18;22;24;27;28;29;30;31;32;37;49,5;19;18;22;24;27;28;29;30;31;32;37;49,5;19;18;22;24;27;28;29;30;31;32;37;49,True,True,True
5199,2,50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,True,True,True
5200,0,50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,True,True,True
5201,5,48,5;19;18;22;24;27;45;48,5;19;18;22;24;27;45;48,5;19;18;22;24;27;45;48,True,True,True
5202,1,50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,True,True,True
5203,3,47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,True,True,True
5204,52,49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,True,True,True
5205,3,48,3;16;17;18;22;24;27;45;48,3;16;17;18;22;24;27;45;48,3;16;17;18;22;24;27;45;48,True,True,True
5206,2,47,2;9;7;8;11;13;23;24;27;28;47,2;9;7;8;11;13;23;24;27;28;47,2;9;7;8;11;13;23;24;27;28;47,True,True,True
5207,52,50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,True,True,True
5208,4,47,4;17;18;22;24;27;28;47,4;17;18;22;24;27;28;47,4;17;18;22;24;27;28;47,True,True,True
5209,52,49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,True,True,True
5210,3,49,3;16;17;18;22;24;27;28;29;30;31;32;37;49,3;16;17;18;22;24;27;28;29;30;31;32;37;49,3;16;17;18;22;24;27;28;29;30;31;32;37;49,True,True,True
5211,4,48,4;17;18;22;24;27;45;48,4;17;18;22;24;27;45;48,4;17;18;22;24;27;45;48,True,True,True
5212,2,50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,True,True,True
5213,0,47,0;6;12;13;23;24;27;28;47,0;6;12;13;23;24;27;28;47,0;6;12;13;23;24;27;28;47,True,True,True
5214,52,50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,True,True,True
5215,4,49,4;17;18;22;24;27;28;29;30;31;32;37;49,4;17;18;22;24;27;28;29;30;31;32;37;49,4;17;18;22;24;27;28;29;30;31;32;37;49,True,True,True
5216,5,48,5;19;18;22;24;27;45;48,5;19;18;22;24;27;45;48,5;19;18;22;24;27;45;48,True,True,True
5217,0,50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,True,True,True
5218,3,48,3;16;17;18;22;24;27;45;48,3;16;17;18;22;24;27;45;48,3;16;17;18;22;24;27;45;48,True,True,True
5219,1,50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,True,True,True
5220,1,50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,True,True,True
5221,4,48,4;17;18;22;24;27;45;48,4;17;18;22;24;27;45;48,4;17;18;22;24;27;45;48,True,True,True
5222,2,47,2;9;7;8;11;13;23;24;27;28;47,2;9;7;8;11;13;23;24;27;28;47,2;9;7;8;11;13;23;24;27;28;47,True,True,True
5223,52,50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,True,True,True
5224,5,48,5;19;18;22;24;27;45;48,5;19;18;22;24;27;45;48,5;19;18;22;24;27;45;48,True,True,True
5225,1,47,1;7;8;11;13;23;24;27;28;47,1;7;8;11;13;23;24;27;28;47,1;7;8;11;13;23;24;27;28;47,True,True,True
5226,52,50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,True,True,True
5227,5,47,5;19;18;22;24;27;28;47,5;19;18;22;24;27;28;47,5;19;18;22;24;27;28;47,True,True,True
5228,52,49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,True,True,True
5229,5,47,5;19;18;22;24;27;28;47,5;19;18;22;24;27;28;47,5;19;18;22;24;27;28;47,True,True,True
5230,52,48,52;40;41;45;48,52;40;41;45;48,52;40;41;45;48,True,True,True
5231,0,47,0;6;12;13;23;24;27;28;47,0;6;12;13;23;24;27;28;47,0;6;12;13;23;24;27;28;47,True,True,True
5232,52,50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,True,True,True
5233,2,50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,True,True,True
5234,3,47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,True,True,True
5235,52,49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,True,True,True
5236,3,47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,True,True,True
5237,52,48,52;40;41;45;48,52;40;41;45;48,52;40;41;45;48,True,True,True
5238,1,47,1;7;8;11;13;23;24;27;28;47,1;7;8;11;13;23;24;27;28;47,1;7;8;11;13;23;24;27;28;47,True,True,True
5239,52,50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,True,True,True
5240,53,47,53;20;21;23;24;27;28;47,53;20;21;23;24;27;28;47,53;20;21;23;24;27;28;47,True,True,True
5241,52,49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,True,True,True
5242,4,49,4;17;18;22;24;27;28;29;30;31;32;37;49,4;17;18;22;24;27;28;29;30;31;32;37;49,4;17;18;22;24;27;28;29;30;31;32;37;49,True,True,True
5243,4,47,4;17;18;22;24;27;28;47,4;17;18;22;24;27;28;47,4;17;18;22;24;27;28;47,True,True,True
5244,52,49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,True,True,True
5245,2,50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,True,True,True
5246,2,47,2;9;7;8;11;13;23;24;27;28;47,2;9;7;8;11;13;23;24;27;28;47,2;9;7;8;11;13;23;24;27;28;47,True,True,True
5247,52,50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,True,True,True
5248,0,50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,True,True,True
5249,5,48,5;19;18;22;24;27;45;48,5;19;18;22;24;27;45;48,5;19;18;22;24;27;45;48,True,True,True
5250,0,50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,True,True,True
5251,1,50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,True,True,True
5252,1,47,1;7;8;11;13;23;24;27;28;47,1;7;8;11;13;23;24;27;28;47,1;7;8;11;13;23;24;27;28;47,True,True,True
5253,52,50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,True,True,True
5254,2,50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,True,True,True
5255,53,47,53;20;21;23;24;27;28;47,53;20;21;23;24;27;28;47,53;20;21;23;24;27;28;47,True,True,True
5256,52,50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,True,True,True
5257,2,50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,True,True,True
5258,3,48,3;16;17;18;22;24;27;45;48,3;16;17;18;22;24;27;45;48,3;16;17;18;22;24;27;45;48,True,True,True
5259,0,47,0;6;12;13;23;24;27;28;47,0;6;12;13;23;24;27;28;47,0;6;12;13;23;24;27;28;47,True,True,True
5260,52,50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,True,True,True
5261,3,47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,True,True,True
5262,52,48,52;40;41;45;48,52;40;41;45;48,52;40;41;45;48,True,True,True
5263,0,50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,True,True,True
5264,5,49,5;19;18;22;24;27;28;29;30;31;32;37;49,5;19;18;22;24;27;28;29;30;31;32;37;49,5;19;18;22;24;27;28;29;30;31;32;37;49,True,True,True
5265,0,50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,True,True,True
5266,3,49,3;16;17;18;22;24;27;28;29;30;31;32;37;49,3;16;17;18;22;24;27;28;29;30;31;32;37;49,3;16;17;18;22;24;27;28;29;30;31;32;37;49,True,True,True
5267,4,47,4;17;18;22;24;27;28;47,4;17;18;22;24;27;28;47,4;17;18;22;24;27;28;47,True,True,True
5268,52,48,52;40;41;45;48,52;40;41;45;48,52;40;41;45;48,True,True,True
5269,1,50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,True,True,True
5270,4,49,4;17;18;22;24;27;28;29;30;31;32;37;49,4;17;18;22;24;27;28;29;30;31;32;37;49,4;17;18;22;24;27;28;29;30;31;32;37;49,True,True,True
5271,5,47,5;19;18;22;24;27;28;47,5;19;18;22;24;27;28;47,5;19;18;22;24;27;28;47,True,True,True
5272,52,48,52;40;41;45;48,52;40;41;45;48,52;40;41;45;48,True,True,True
5273,2,50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,True,True,True
5274,5,49,5;19;18;22;24;27;28;29;30;31;32;37;49,5;19;18;22;24;27;28;29;30;31;32;37;49,5;19;18;22;24;27;28;29;30;31;32;37;49,True,True,True
5275,3,47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,True,True,True
5276,52,48,52;40;41;45;48,52;40;41;45;48,52;40;41;45;48,True,True,True
5277,4,47,4;17;18;22;24;27;28;47,4;17;18;22;24;27;28;47,4;17;18;22;24;27;28;47,True,True,True
5278,52,48,52;40;41;45;48,52;40;41;45;48,52;40;41;45;48,True,True,True
5279,4,48,4;17;18;22;24;27;45;48,4;17;18;22;24;27;45;48,4;17;18;22;24;27;45;48,True,True,True
5280,0,50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,True,True,True
5281,5,47,5;19;18;22;24;27;28;47,5;19;18;22;24;27;28;47,5;19;18;22;24;27;28;47,True,True,True
5282,52,49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,True,True,True
5283,5,48,5;19;18;22;24;27;45;48,5;19;18;22;24;27;45;48,5;19;18;22;24;27;45;48,True,True,True
5284,1,47,1;7;8;11;13;23;24;27;28;47,1;7;8;11;13;23;24;27;28;47,1;7;8;11;13;23;24;27;28;47,True,True,True
5285,52,50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,True,True,True
5286,3,47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,True,True,True
5287,52,49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,True,True,True
5288,3,47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,True,True,True
5289,52,49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,True,True,True
5290,2,50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,True,True,True
5291,3,48,3;16;17;18;22;24;27;45;48,3;16;17;18;22;24;27;45;48,3;16;17;18;22;24;27;45;48,True,True,True
5292,4,47,4;17;18;22;24;27;28;47,4;17;18;22;24;27;28;47,4;17;18;22;24;27;28;47,True,True,True
5293,52,49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,True,True,True
5294,4,47,4;17;18;22;24;27;28;47,4;17;18;22;24;27;28;47,4;17;18;22;24;27;28;47,True,True,True
5295,52,49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,True,True,True
5296,0,50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,True,True,True
5297,4,48,4;17;18;22;24;27;45;48,4;17;18;22;24;27;45;48,4;17;18;22;24;27;45;48,True,True,True
5298,5,48,5;19;18;22;24;27;45;48,5;19;18;22;24;27;45;48,5;19;18;22;24;27;45;48,True,True,True
5299,5,48,5;19;18;22;24;27;45;48,5;19;18;22;24;27;45;48,5;19;18;22;24;27;45;48,True,True,True
5300,1,47,1;7;8;11;13;23;24;27;28;47,1;7;8;11;13;23;24;27;28;47,1;7;8;11;13;23;24;27;28;47,True,True,True
5301,52,50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,True,True,True
5302,3,47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,True,True,True
5303,52,48,52;40;41;45;48,52;40;41;45;48,52;40;41;45;48,True,True,True
5304,1,49,1;7;8;11;14;46;36;38;37;49,1;7;8;11;14;46;36;38;37;49,1;7;8;11;14;46;36;38;37;49,True,True,True
5305,2,50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,True,True,True
5306,4,48,4;17;18;22;24;27;45;48,4;17;18;22;24;27;45;48,4;17;18;22;24;27;45;48,True,True,True
5307,5,47,5;19;18;22;24;27;28;47,5;19;18;22;24;27;28;47,5;19;18;22;24;27;28;47,True,True,True
5308,52,48,52;40;41;45;48,52;40;41;45;48,52;40;41;45;48,True,True,True
5309,2,47,2;9;7;8;11;13;23;24;27;28;47,2;9;7;8;11;13;23;24;27;28;47,2;9;7;8;11;13;23;24;27;28;47,True,True,True
5310,52,50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,True,True,True
5311,3,47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,True,True,True
5312,52,48,52;40;41;45;48,52;40;41;45;48,52;40;41;45;48,True,True,True
5313,5,49,5;19;18;22;24;27;28;29;30;31;32;37;49,5;19;18;22;24;27;28;29;30;31;32;37;49,5;19;18;22;24;27;28;29;30;31;32;37;49,True,True,True
5314,0,50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,True,True,True
5315,3,47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,True,True,True
5316,52,49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,True,True,True
5317,1,50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,1;7;8;11;14;46;36;44;50,True,True,True
5318,3,47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,True,True,True
5319,52,49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,True,True,True
5320,2,50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,True,True,True
5321,4,49,4;17;18;22;24;27;28;29;30;31;32;37;49,4;17;18;22;24;27;28;29;30;31;32;37;49,4;17;18;22;24;27;28;29;30;31;32;37;49,True,True,True
5322,0,50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,0;6;8;11;14;46;36;44;50,True,True,True
5323,53,47,53;20;21;23;24;27;28;47,53;20;21;23;24;27;28;47,53;20;21;23;24;27;28;47,True,True,True
5324,52,50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,True,True,True
5325,1,47,1;7;8;11;13;23;24;27;28;47,1;7;8;11;13;23;24;27;28;47,1;7;8;11;13;23;24;27;28;47,True,True,True
5326,52,50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,True,True,True
5327,0,47,0;6;12;13;23;24;27;28;47,0;6;12;13;23;24;27;28;47,0;6;12;13;23;24;27;28;47,True,True,True
5328,52,50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,True,True,True
5329,4,49,4;17;18;22;24;27;28;29;30;31;32;37;49,4;17;18;22;24;27;28;29;30;31;32;37;49,4;17;18;22;24;27;28;29;30;31;32;37;49,True,True,True
5330,5,49,5;19;18;22;24;27;28;29;30;31;32;37;49,5;19;18;22;24;27;28;29;30;31;32;37;49,5;19;18;22;24;27;28;29;30;31;32;37;49,True,True,True
5331,1,47,1;7;8;11;13;23;24;27;28;47,1;7;8;11;13;23;24;27;28;47,1;7;8;11;13;23;24;27;28;47,True,True,True
5332,52,50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,True,True,True
5333,3,47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,3;16;17;18;22;24;27;28;47,True,True,True
5334,52,49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,52;29;30;31;32;37;49,True,True,True
5335,2,50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,2;9;7;8;11;14;46;36;44;50,True,True,True
5336,0,47,0;6;12;13;23;24;27;28;47,0;6;12;13;23;24;27;28;47,0;6;12;13;23;24;27;28;47,True,True,True
5337,52,50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,52;29;30;31;32;33;44;50,True,True,True
