task_id,segment_id,task_stream_generation_level,topology_changed,source_manifest,static_fault_reached,static_fault_reason,no_fault_reached,repair_reached,static_path,no_fault_path,repair_path
171425,171425:storage_in:g4irsf2_c6,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
199931,199931:storage_in:g4irsf2_c7,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
391,391:storage_in:g4irsf2_c0,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
28897,28897:storage_in:g4irsf2_c1,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
57403,57403:storage_in:g4irsf2_c2,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
85909,85909:storage_in:g4irsf2_c3,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
114415,114415:storage_in:g4irsf2_c4,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
142921,142921:storage_in:g4irsf2_c5,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
171427,171427:storage_in:g4irsf2_c6,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
199933,199933:storage_in:g4irsf2_c7,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
392,392:storage_in:g4irsf2_c0,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
28898,28898:storage_in:g4irsf2_c1,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
57404,57404:storage_in:g4irsf2_c2,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
85910,85910:storage_in:g4irsf2_c3,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
114416,114416:storage_in:g4irsf2_c4,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
142922,142922:storage_in:g4irsf2_c5,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
171428,171428:storage_in:g4irsf2_c6,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
199934,199934:storage_in:g4irsf2_c7,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
394,394:storage_in:g4irsf2_c0,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
28900,28900:storage_in:g4irsf2_c1,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
57406,57406:storage_in:g4irsf2_c2,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
85912,85912:storage_in:g4irsf2_c3,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
114418,114418:storage_in:g4irsf2_c4,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
142924,142924:storage_in:g4irsf2_c5,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
171430,171430:storage_in:g4irsf2_c6,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
199936,199936:storage_in:g4irsf2_c7,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
396,396:storage_in:g4irsf2_c0,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
28902,28902:storage_in:g4irsf2_c1,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
57408,57408:storage_in:g4irsf2_c2,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
85914,85914:storage_in:g4irsf2_c3,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
114420,114420:storage_in:g4irsf2_c4,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
142926,142926:storage_in:g4irsf2_c5,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
171432,171432:storage_in:g4irsf2_c6,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
199938,199938:storage_in:g4irsf2_c7,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
401,401:storage_in:g4irsf2_c0,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
28907,28907:storage_in:g4irsf2_c1,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
57413,57413:storage_in:g4irsf2_c2,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
85919,85919:storage_in:g4irsf2_c3,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
114425,114425:storage_in:g4irsf2_c4,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
142931,142931:storage_in:g4irsf2_c5,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
171437,171437:storage_in:g4irsf2_c6,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
199943,199943:storage_in:g4irsf2_c7,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
403,403:storage_in:g4irsf2_c0,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
28909,28909:storage_in:g4irsf2_c1,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
57415,57415:storage_in:g4irsf2_c2,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
85921,85921:storage_in:g4irsf2_c3,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
114427,114427:storage_in:g4irsf2_c4,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
142933,142933:storage_in:g4irsf2_c5,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
171439,171439:storage_in:g4irsf2_c6,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
199945,199945:storage_in:g4irsf2_c7,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
404,404:storage_in:g4irsf2_c0,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
28910,28910:storage_in:g4irsf2_c1,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
57416,57416:storage_in:g4irsf2_c2,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
85922,85922:storage_in:g4irsf2_c3,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
142934,142934:storage_in:g4irsf2_c5,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
199946,199946:storage_in:g4irsf2_c7,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
28914,28914:storage_in:g4irsf2_c1,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
85926,85926:storage_in:g4irsf2_c3,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
142938,142938:storage_in:g4irsf2_c5,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
199950,199950:storage_in:g4irsf2_c7,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
410,410:storage_in:g4irsf2_c0,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
28916,28916:storage_in:g4irsf2_c1,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
57422,57422:storage_in:g4irsf2_c2,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
85928,85928:storage_in:g4irsf2_c3,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
114434,114434:storage_in:g4irsf2_c4,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
142940,142940:storage_in:g4irsf2_c5,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
171446,171446:storage_in:g4irsf2_c6,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
199952,199952:storage_in:g4irsf2_c7,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
413,413:storage_in:g4irsf2_c0,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
28919,28919:storage_in:g4irsf2_c1,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
57425,57425:storage_in:g4irsf2_c2,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
85931,85931:storage_in:g4irsf2_c3,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
114437,114437:storage_in:g4irsf2_c4,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
142943,142943:storage_in:g4irsf2_c5,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
171449,171449:storage_in:g4irsf2_c6,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
199955,199955:storage_in:g4irsf2_c7,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[4, 17, 18]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
28925,28925:storage_in:g4irsf2_c1,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
85937,85937:storage_in:g4irsf2_c3,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
142949,142949:storage_in:g4irsf2_c5,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
199961,199961:storage_in:g4irsf2_c7,distribution_preserving_resample,False,artifacts/tasks/g4irsf2_high_flow_manifest.json,False,all_candidates_faulted,True,True,"[3, 16, 17, 18]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[3, 16, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
