comparison_kind,map,scale,policy,policy_label,metric,metric_label,preferred_direction,comparison_status,missing_cells,ff_off,sa_off,ff_full,sa_full,potential_main_effect_sa_minus_ff,dynamic_main_effect_full_minus_off,interaction_difference_in_differences,adaptation_contrast_sa_minus_ff
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_fixed_horizon_tardiness_sum_seconds,fixed-horizon all-population tardiness sum (s),lower,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_fixed_horizon_tardiness_mean_seconds,fixed-horizon all-population tardiness mean (s),lower,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_fixed_horizon_tardiness_p95_seconds,fixed-horizon all-population tardiness P95 (s),lower,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_fixed_horizon_tardiness_p99_seconds,fixed-horizon all-population tardiness P99 (s),lower,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_fixed_horizon_tardiness_max_seconds,fixed-horizon all-population tardiness max (s),lower,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_time_to_90_percent_elapsed_seconds,time to 90% completion from first arrival (s),lower,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_time_to_95_percent_elapsed_seconds,time to 95% completion from first arrival (s),lower,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_time_to_99_percent_elapsed_seconds,time to 99% completion from first arrival (s),lower,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_raw_total_backlog_area_seconds,raw-bag total backlog area (bag-s),lower,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_raw_total_backlog_peak,raw-bag total backlog peak,lower,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_raw_total_backlog_end,raw-bag total backlog at horizon end,lower,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_raw_source_backlog_area_seconds,raw-bag source backlog area (bag-s),lower,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_raw_source_backlog_peak,raw-bag source backlog peak,lower,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_raw_source_backlog_end,raw-bag source backlog at horizon end,lower,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_raw_network_backlog_area_seconds,raw-bag network backlog area (bag-s),lower,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_raw_network_backlog_peak,raw-bag network backlog peak,lower,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,business_raw_network_backlog_end,raw-bag network backlog at horizon end,lower,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,pre_feasibility_component_raw_argmin_change_count_total,pre-feasibility component raw-argmin counterfactual changes (total),diagnostic only,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,wall_seconds,wall time (s),lower is compute only,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
S4_TWO_BY_TWO_FACTORIAL,nanning,2,s4,G31_S4_NEUTRAL_FIFO,cpu_seconds,CPU time (s),lower is compute only,MISSING_CELLS,ff/off;sa/off;ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,completed_segment_count,completed segments,higher,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,completed_raw_bag_count,completed raw bags,higher,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,completion_rate,raw-bag completion rate,higher,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,population_latency_mean_seconds,population latency mean (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,population_latency_p95_seconds,population latency P95 (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,population_latency_p99_seconds,population latency P99 (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,population_latency_max_seconds,population latency max (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_on_time_raw_bag_count,fixed-denominator on-time raw bags,higher,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_on_time_rate,fixed-denominator on-time rate,higher,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_missed_raw_bag_count,fixed-denominator missed raw bags,lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_missed_rate,fixed-denominator missed rate,lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_fixed_horizon_tardiness_sum_seconds,fixed-horizon all-population tardiness sum (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_fixed_horizon_tardiness_mean_seconds,fixed-horizon all-population tardiness mean (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_fixed_horizon_tardiness_p95_seconds,fixed-horizon all-population tardiness P95 (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_fixed_horizon_tardiness_p99_seconds,fixed-horizon all-population tardiness P99 (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_fixed_horizon_tardiness_max_seconds,fixed-horizon all-population tardiness max (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_time_to_90_percent_elapsed_seconds,time to 90% completion from first arrival (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_time_to_95_percent_elapsed_seconds,time to 95% completion from first arrival (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_time_to_99_percent_elapsed_seconds,time to 99% completion from first arrival (s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_total_backlog_area_seconds,raw-bag total backlog area (bag-s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_total_backlog_peak,raw-bag total backlog peak,lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_total_backlog_end,raw-bag total backlog at horizon end,lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_source_backlog_area_seconds,raw-bag source backlog area (bag-s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_source_backlog_peak,raw-bag source backlog peak,lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_source_backlog_end,raw-bag source backlog at horizon end,lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_network_backlog_area_seconds,raw-bag network backlog area (bag-s),lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_network_backlog_peak,raw-bag network backlog peak,lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,business_raw_network_backlog_end,raw-bag network backlog at horizon end,lower,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,pre_feasibility_component_raw_argmin_change_count_total,pre-feasibility component raw-argmin counterfactual changes (total),diagnostic only,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,wall_seconds,wall time (s),lower is compute only,MISSING_CELLS,ff/full;sa/full,,,,,,,,
CIE_DH_COMMON_EXECUTOR_ADAPTATION_ONLY_NOT_NATIVE_FENG,nanning,2,cie_dh,CIE_DH_COMMON_EXECUTOR_ADAPTED_NOT_EXACT,cpu_seconds,CPU time (s),lower is compute only,MISSING_CELLS,ff/full;sa/full,,,,,,,,
