policy,window_name,task_id,segment_id,goal_reached,failed_reason,steps,wait_events,wait_seconds,source_wait_seconds,loop_count,nonprogress_steps,learner_path,teacher_path
model_plus_static_traffic_map_fallback,g4d_first144_no_fault,73,73:storage_in,True,,7,1,0.431491,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first144_no_fault,72,72:storage_in,True,,8,1,3.467422,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first144_no_fault,76,76:storage_in,True,,10,1,0.452761,0,0,1,"[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[2, 9, 7, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first144_no_fault,81,81:storage_in,True,,7,1,0.800001,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first144_no_fault,86,86:storage_in,True,,7,1,0.287831,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first144_no_fault,88,88:storage_in,True,,10,1,1.338861,0,0,1,"[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first144_no_fault,90,90:storage_in,True,,8,1,1.000001,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first144_no_fault,100,100:storage_in,True,,7,1,3.164241,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first144_no_fault,101,101:storage_in,True,,8,2,1.693182,0,0,2,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first144_no_fault,123,123:storage_in,True,,8,1,0.749591,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first144_no_fault,124,124:storage_in,True,,7,1,0.749592,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first144_no_fault,125,125:storage_in,True,,7,1,0.266683,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first144_no_fault,128,128:storage_in,True,,7,2,0.576684,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first144_no_fault,135,135:storage_in,True,,8,1,1.467511,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first144_no_fault,138,138:storage_in,True,,7,1,0.363671,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first144_no_fault,140,140:storage_in,True,,8,1,0.800131,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,17,17:storage_in,True,,10,1,1.181711,0,0,1,"[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,20,20:storage_in,True,,8,1,0.707881,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,27,27:storage_in,True,,7,1,0.622311,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,31,31:storage_in,True,,9,1,1.205111,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,33,33:storage_in,True,,8,1,0.949592,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,35,35:storage_in,True,,7,1,0.639031,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,36,36:storage_in,True,,9,1,0.251801,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,40,40:storage_in,True,,8,2,0.295172,0,0,2,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,59,59:storage_in,True,,9,1,1.381801,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,60,60:storage_in,True,,7,1,0.806162,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,66,66:storage_in,True,,7,1,0.574611,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,67,67:storage_in,True,,9,1,0.251951,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,70,70:storage_in,True,,10,1,0.160941,0,0,1,"[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,73,73:storage_in,True,,7,1,0.431491,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,72,72:storage_in,True,,8,1,3.467422,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,76,76:storage_in,True,,10,1,0.452761,0,0,1,"[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[2, 9, 7, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,81,81:storage_in,True,,7,1,0.800001,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,86,86:storage_in,True,,7,1,0.287831,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,88,88:storage_in,True,,10,1,1.338861,0,0,1,"[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,90,90:storage_in,True,,8,1,1.000001,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,100,100:storage_in,True,,7,1,3.164241,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,101,101:storage_in,True,,8,2,1.693182,0,0,2,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,123,123:storage_in,True,,8,1,0.749591,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,124,124:storage_in,True,,7,1,0.749592,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,125,125:storage_in,True,,7,1,0.266683,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,128,128:storage_in,True,,7,2,0.576684,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,135,135:storage_in,True,,8,1,1.467511,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,138,138:storage_in,True,,7,1,0.363671,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,140,140:storage_in,True,,8,1,0.800131,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,162,162:storage_in,True,,7,1,3.978721,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,164,164:storage_in,True,,7,1,4.921161,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,163,163:storage_in,True,,8,3,5.148232,0,0,3,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,168,168:storage_in,True,,8,1,1.372951,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,171,171:storage_in,True,,7,2,3.748091,0,0,2,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,172,172:storage_in,True,,7,2,4.468561,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,173,173:storage_in,True,,7,2,4.441482,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,178,178:storage_in,True,,7,1,0.640541,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,182,182:storage_in,True,,9,1,0.158591,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,186,186:storage_in,True,,8,1,1.848421,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,210,210:storage_in,True,,7,1,0.386921,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,212,212:storage_in,True,,9,1,0.666311,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,213,213:storage_in,True,,8,1,2.153942,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,214,214:storage_in,True,,7,1,0.178441,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,215,215:storage_in,True,,7,2,3.115123,0,0,2,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,217,217:storage_in,True,,12,1,0.094412,0,0,1,"[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,221,221:storage_in,True,,9,1,2.163621,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,222,222:storage_in,True,,7,1,0.645151,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,224,224:storage_in,True,,7,1,4.401192,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,225,225:storage_in,True,,7,1,6.121371,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,227,227:storage_in,True,,7,1,2.021322,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,228,228:storage_in,True,,7,1,1.020043,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,229,229:storage_in,True,,8,1,2.129941,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,232,232:storage_in,True,,7,1,3.758621,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,234,234:storage_in,True,,8,2,2.236442,0,0,2,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first256_no_fault,243,243:storage_in,True,,7,1,1.123401,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,17,17:storage_in,True,,10,1,1.181711,0,0,1,"[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,20,20:storage_in,True,,8,1,0.707881,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,27,27:storage_in,True,,7,1,0.622311,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,31,31:storage_in,True,,9,1,1.205111,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,33,33:storage_in,True,,8,1,0.949592,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,35,35:storage_in,True,,7,1,0.639031,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,36,36:storage_in,True,,9,1,0.251801,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,40,40:storage_in,True,,8,2,0.295172,0,0,2,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,59,59:storage_in,True,,9,1,1.381801,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,60,60:storage_in,True,,7,1,0.806162,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,66,66:storage_in,True,,7,1,0.574611,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,67,67:storage_in,True,,9,1,0.251951,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,70,70:storage_in,True,,10,1,0.160941,0,0,1,"[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,73,73:storage_in,True,,7,1,0.431491,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,72,72:storage_in,True,,8,1,3.467422,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,76,76:storage_in,True,,10,1,0.452761,0,0,1,"[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[2, 9, 7, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,81,81:storage_in,True,,7,1,0.800001,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,86,86:storage_in,True,,7,1,0.287831,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,88,88:storage_in,True,,10,1,1.338861,0,0,1,"[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,90,90:storage_in,True,,8,1,1.000001,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,100,100:storage_in,True,,7,1,3.164241,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,101,101:storage_in,True,,8,2,1.693182,0,0,2,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,123,123:storage_in,True,,8,1,0.749591,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,124,124:storage_in,True,,7,1,0.749592,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,125,125:storage_in,True,,7,1,0.266683,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,128,128:storage_in,True,,7,2,0.576684,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,135,135:storage_in,True,,8,1,1.467511,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 12, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,138,138:storage_in,True,,7,1,0.363671,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,140,140:storage_in,True,,8,1,0.800131,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,162,162:storage_in,True,,7,1,3.978721,0,0,1,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,164,164:storage_in,True,,7,1,4.921161,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,163,163:storage_in,True,,8,3,5.148232,0,0,3,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,168,168:storage_in,True,,8,1,1.372951,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,171,171:storage_in,True,,7,2,3.748091,0,0,2,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,172,172:storage_in,True,,7,2,4.468561,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,173,173:storage_in,True,,7,2,4.441482,0,0,2,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,178,178:storage_in,True,,7,1,0.640541,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,182,182:storage_in,True,,9,1,0.158591,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,186,186:storage_in,True,,8,1,1.848421,0,0,1,"[0, 6, 12, 13, 23, 24, 27, 28, 47]","[0, 6, 8, 11, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,210,210:storage_in,True,,7,1,0.386921,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,212,212:storage_in,True,,9,1,0.666311,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,213,213:storage_in,True,,8,1,2.153942,0,0,1,"[3, 16, 17, 18, 22, 24, 27, 28, 47]","[3, 16, 21, 23, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,214,214:storage_in,True,,7,1,0.178441,0,0,1,"[5, 19, 18, 22, 24, 27, 28, 47]","[5, 19, 25, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,215,215:storage_in,True,,7,2,3.115123,0,0,2,"[4, 17, 18, 22, 24, 27, 28, 47]","[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,217,217:storage_in,True,,12,1,0.094412,0,0,1,"[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 39, 47]","[5, 19, 18, 22, 24, 27, 28, 47]"
model_plus_static_traffic_map_fallback,g4d_first512_no_fault,221,221:storage_in,True,,9,1,2.163621,0,0,1,"[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]"
