sample_id,window_name,context,window_size,task_id,segment_id,current_node,goal_node,candidate_next_nodes,teacher_next_node,time_slack,local_node_time_window_pressure,teacher_static_remaining_hops,teacher_second_best_gap,teacher_downstream_pressure_2hop,teacher_downstream_pressure_3hop,teacher_goal_direction_score,teacher_historical_risk
g4d_move_0007062,g4d_first512_no_fault,real_inputdata_window,512,430,430:storage_in,6,47,"[8, 12]",8,8763.87885,0,7,3.2,0,0,-0.4,0
g4d_move_0007064,g4d_first512_no_fault,real_inputdata_window,512,430,430:storage_in,11,47,"[13, 14]",14,8755.87885,0,5,22,0,0,-9.2,0
g4d_move_0007073,g4d_first512_no_fault,real_inputdata_window,512,431,431:storage_in,11,47,"[13, 14]",13,8752.81218,0,5,0,0,0,11.2,1
g4d_move_0007087,g4d_first512_no_fault,real_inputdata_window,512,433,433:storage_in,19,47,"[18, 25]",25,8458.73236,0,9,27.2,0,0,-13.2,0
g4d_move_0007101,g4d_first512_no_fault,real_inputdata_window,512,434,434:storage_in,11,47,"[13, 14]",13,8744.87859,0,5,0,0,0,11.2,1
g4d_move_0007108,g4d_first512_no_fault,real_inputdata_window,512,435,435:storage_in,16,47,"[17, 21]",17,12055.96359,0,6,0,0,0,3.6,1
g4d_move_0007116,g4d_first512_no_fault,real_inputdata_window,512,436,436:storage_in,6,47,"[8, 12]",12,7853.02685,0,6,0,0,0,10,1
g4d_move_0007139,g4d_first512_no_fault,real_inputdata_window,512,438,438:storage_in,11,47,"[13, 14]",13,13542.12884,0,5,0,0,0,11.2,1
g4d_move_0007149,g4d_first512_no_fault,real_inputdata_window,512,439,439:storage_in,11,47,"[13, 14]",13,7836.69352,0,5,0,0,0,11.2,1
g4d_move_0007163,g4d_first512_no_fault,real_inputdata_window,512,441,441:storage_in,16,47,"[17, 21]",17,8725.55455,0,6,0,0,0,3.6,1
g4d_move_0007179,g4d_first512_no_fault,real_inputdata_window,512,443,443:storage_in,19,47,"[18, 25]",18,6017.44505,0,5,0,0,0,2.8,1
g4d_move_0007186,g4d_first512_no_fault,real_inputdata_window,512,444,444:storage_in,16,47,"[17, 21]",17,13214.78457,0,6,0,0,0,3.6,1
g4d_move_0007202,g4d_first512_no_fault,real_inputdata_window,512,446,446:storage_in,19,47,"[18, 25]",18,6004.25039,0,5,0,0,0,2.8,1
g4d_move_0007209,g4d_first512_no_fault,real_inputdata_window,512,447,447:storage_in,16,47,"[17, 21]",17,5990.76062,0,6,0,0,0,3.6,1
g4d_move_0007217,g4d_first512_no_fault,real_inputdata_window,512,448,448:storage_in,6,47,"[8, 12]",8,8686.356,0,7,3.2,0,0,-0.4,0
g4d_move_0007219,g4d_first512_no_fault,real_inputdata_window,512,448,448:storage_in,11,47,"[13, 14]",14,8678.356,0,5,22,0,0,-9.2,0
g4d_move_0007226,g4d_first512_no_fault,real_inputdata_window,512,449,449:storage_in,19,47,"[18, 25]",18,13480.36939,0,5,0,0,0,2.8,1
g4d_move_0007249,g4d_first512_no_fault,real_inputdata_window,512,452,452:storage_in,11,47,"[13, 14]",13,13155.65353,0,5,0,0,0,11.2,1
g4d_move_0007256,g4d_first512_no_fault,real_inputdata_window,512,453,453:storage_in,19,47,"[18, 25]",18,11046.88157,0,5,0,0,0,2.8,1
g4d_move_0007266,g4d_first512_no_fault,real_inputdata_window,512,454,454:storage_in,11,47,"[13, 14]",13,7130.13132,0,5,0,0,0,11.2,1
g4d_move_0007273,g4d_first512_no_fault,real_inputdata_window,512,455,455:storage_in,16,47,"[17, 21]",17,8324.94131,0,6,0,0,0,3.6,1
g4d_move_0007282,g4d_first512_no_fault,real_inputdata_window,512,456,456:storage_in,16,47,"[17, 21]",17,8323.4,0,6,0,0,0,3.6,1
g4d_move_0007297,g4d_first512_no_fault,real_inputdata_window,512,458,458:storage_in,6,47,"[8, 12]",12,10703.17395,0,6,0,0,0,10,1
g4d_move_0007562,g4d_first512_no_fault,real_inputdata_window,512,495,495:storage_in,19,47,"[18, 25]",18,5553.49873,0,5,0,0,0,2.8,1
g4d_move_0007571,g4d_first512_no_fault,real_inputdata_window,512,496,496:storage_in,11,47,"[13, 14]",13,7342.41668,0,5,0,0,0,11.2,1
g4d_move_0007587,g4d_first512_no_fault,real_inputdata_window,512,498,498:storage_in,11,47,"[13, 14]",13,7339.81218,0,5,0,0,0,11.2,1
g4d_move_0007597,g4d_first512_no_fault,real_inputdata_window,512,499,499:storage_in,11,47,"[13, 14]",13,7336.96472,0,5,0,0,0,11.2,1
g4d_move_0007604,g4d_first512_no_fault,real_inputdata_window,512,500,500:storage_in,19,47,"[18, 25]",25,6748.3405,0,9,27.2,0,0,-13.2,0
g4d_move_0007625,g4d_first512_no_fault,real_inputdata_window,512,502,502:storage_in,6,47,"[8, 12]",12,12444.8,0,6,0,0,0,10,1
g4d_move_0007633,g4d_first512_no_fault,real_inputdata_window,512,503,503:storage_in,16,47,"[17, 21]",21,11845.67387,0,5,5.2,0,0,17.6,0
g4d_move_0007641,g4d_first512_no_fault,real_inputdata_window,512,504,504:storage_in,16,47,"[17, 21]",17,5544.4,0,6,0,0,0,3.6,1
g4d_move_0007649,g4d_first512_no_fault,real_inputdata_window,512,505,505:storage_in,19,47,"[18, 25]",18,12143.95909,0,5,0,0,0,2.8,1
g4d_move_0007676,g4d_first512_no_fault,real_inputdata_window,512,508,508:storage_in,19,47,"[18, 25]",25,12139.15389,0,9,27.2,0,0,-13.2,0
g4d_move_0007690,g4d_first512_no_fault,real_inputdata_window,512,509,509:storage_in,11,47,"[13, 14]",13,7326.55389,0,5,0,0,0,11.2,1
g4d_move_0007699,g4d_first512_no_fault,real_inputdata_window,512,510,510:storage_in,11,47,"[13, 14]",13,13628.89806,0,5,0,0,0,11.2,1
g4d_move_0007706,g4d_first512_no_fault,real_inputdata_window,512,511,511:storage_in,16,47,"[17, 21]",17,10038.76041,0,6,0,0,0,3.6,1
g4d_move_0007719,g4d_first1024_no_fault,real_inputdata_window,1024,0,0:storage_in,16,47,"[17, 21]",17,13929.554547,0,6,0,0,0,3.6,1
g4d_move_0007734,g4d_first1024_no_fault,real_inputdata_window,1024,2,2:storage_in,19,47,"[18, 25]",18,13321.583701,0,5,0,0,0,2.8,1
g4d_move_0007741,g4d_first1024_no_fault,real_inputdata_window,1024,3,3:storage_in,16,47,"[17, 21]",17,13317.399128,0,6,0,0,0,3.6,1
g4d_move_0007749,g4d_first1024_no_fault,real_inputdata_window,1024,4,4:storage_in,16,47,"[17, 21]",17,12734.917014,0,6,0,0,0,3.6,1
g4d_move_0007764,g4d_first1024_no_fault,real_inputdata_window,1024,6,6:storage_in,19,47,"[18, 25]",18,12134.77838,0,5,0,0,0,2.8,1
g4d_move_0007771,g4d_first1024_no_fault,real_inputdata_window,1024,7,7:storage_in,16,47,"[17, 21]",17,12124.11787,0,6,0,0,0,3.6,1
g4d_move_0007779,g4d_first1024_no_fault,real_inputdata_window,1024,8,8:storage_in,6,47,"[8, 12]",12,13311.69352,0,6,0,0,0,10,1
g4d_move_0007794,g4d_first1024_no_fault,real_inputdata_window,1024,10,10:storage_in,19,47,"[18, 25]",18,12109.42706,0,5,0,0,0,2.8,1
g4d_move_0007803,g4d_first1024_no_fault,real_inputdata_window,1024,11,11:storage_in,11,47,"[13, 14]",13,13297.96018,0,5,0,0,0,11.2,1
g4d_move_0007810,g4d_first1024_no_fault,real_inputdata_window,1024,12,12:storage_in,6,47,"[8, 12]",12,13350.6314,0,6,0,0,0,10,1
g4d_move_0007825,g4d_first1024_no_fault,real_inputdata_window,1024,14,14:storage_in,19,47,"[18, 25]",18,11524.11172,0,5,0,0,0,2.8,1
g4d_move_0007832,g4d_first1024_no_fault,real_inputdata_window,1024,15,15:storage_in,16,47,"[17, 21]",17,13321.5546,0,6,0,0,0,3.6,1
g4d_move_0007840,g4d_first1024_no_fault,real_inputdata_window,1024,16,16:storage_in,16,47,"[17, 21]",17,11516.34047,0,6,0,0,0,3.6,1
g4d_move_0007851,g4d_first1024_no_fault,real_inputdata_window,1024,17,17:storage_in,11,47,"[13, 14]",13,13303.32218,0,5,0,0,0,11.2,1
g4d_move_0007859,g4d_first1024_no_fault,real_inputdata_window,1024,18,18:storage_in,6,47,"[8, 12]",12,13309.8,0,6,0,0,0,10,1
g4d_move_0007869,g4d_first1024_no_fault,real_inputdata_window,1024,19,19:storage_in,11,47,"[13, 14]",13,14200.58885,0,5,0,0,0,11.2,1
g4d_move_0007876,g4d_first1024_no_fault,real_inputdata_window,1024,20,20:storage_in,16,47,"[17, 21]",21,13909.29673,0,5,5.2,0,0,17.6,0
g4d_move_0007886,g4d_first1024_no_fault,real_inputdata_window,1024,21,21:storage_in,11,47,"[13, 14]",14,13895.36023,0,5,22,0,0,-9.2,0
g4d_move_0007900,g4d_first1024_no_fault,real_inputdata_window,1024,23,23:storage_in,19,47,"[18, 25]",18,13345.55459,0,5,0,0,0,2.8,1
g4d_move_0007907,g4d_first1024_no_fault,real_inputdata_window,1024,24,24:storage_in,16,47,"[17, 21]",17,13642.91704,0,6,0,0,0,3.6,1
g4d_move_0007929,g4d_first1024_no_fault,real_inputdata_window,1024,27,27:storage_in,19,47,"[18, 25]",25,10926.88797,0,9,27.2,0,0,-13.2,0
g4d_move_0007940,g4d_first1024_no_fault,real_inputdata_window,1024,28,28:storage_in,16,47,"[17, 21]",17,10924.25041,0,6,0,0,0,3.6,1
g4d_move_0007948,g4d_first1024_no_fault,real_inputdata_window,1024,29,29:storage_in,6,47,"[8, 12]",12,13322.36018,0,6,0,0,0,10,1
g4d_move_0007956,g4d_first1024_no_fault,real_inputdata_window,1024,30,30:storage_in,19,47,"[18, 25]",18,13322.73254,0,5,0,0,0,2.8,1
g4d_move_0007965,g4d_first1024_no_fault,real_inputdata_window,1024,31,31:storage_in,11,47,"[13, 14]",13,13311.25552,0,5,0,0,0,11.2,1
g4d_move_0007975,g4d_first1024_no_fault,real_inputdata_window,1024,32,32:storage_in,11,47,"[13, 14]",13,13306.02685,0,5,0,0,0,11.2,1
g4d_move_0007983,g4d_first1024_no_fault,real_inputdata_window,1024,33,33:storage_in,6,47,"[8, 12]",12,13613.8,0,6,0,0,0,10,1
g4d_move_0007991,g4d_first1024_no_fault,real_inputdata_window,1024,34,34:storage_in,16,47,"[17, 21]",21,10914.76039,0,5,5.2,0,0,17.6,0
g4d_move_0008012,g4d_first1024_no_fault,real_inputdata_window,1024,36,36:storage_in,11,47,"[13, 14]",14,12100.81219,0,5,22,0,0,-9.2,0
g4d_move_0008019,g4d_first1024_no_fault,real_inputdata_window,1024,37,37:storage_in,19,47,"[18, 25]",18,13309.39916,0,5,0,0,0,2.8,1
g4d_move_0008029,g4d_first1024_no_fault,real_inputdata_window,1024,38,38:storage_in,11,47,"[13, 14]",13,13595.54551,0,5,0,0,0,11.2,1
g4d_move_0008036,g4d_first1024_no_fault,real_inputdata_window,1024,39,39:storage_in,16,47,"[17, 21]",17,13606.62576,0,6,0,0,0,3.6,1
g4d_move_0008044,g4d_first1024_no_fault,real_inputdata_window,1024,40,40:storage_in,6,47,"[8, 12]",12,12103.65556,0,6,0,0,0,10,1
g4d_move_0008054,g4d_first1024_no_fault,real_inputdata_window,1024,41,41:storage_in,11,47,"[13, 14]",13,12142.1934,0,5,0,0,0,11.2,1
g4d_move_0008068,g4d_first1024_no_fault,real_inputdata_window,1024,43,43:storage_in,19,47,"[18, 25]",18,12132.25038,0,5,0,0,0,2.8,1
g4d_move_0008075,g4d_first1024_no_fault,real_inputdata_window,1024,44,44:storage_in,16,47,"[17, 21]",17,10329.4511,0,6,0,0,0,3.6,1
g4d_move_0008085,g4d_first1024_no_fault,real_inputdata_window,1024,45,45:storage_in,11,47,"[13, 14]",13,13016.58885,0,5,0,0,0,11.2,1
g4d_move_0008102,g4d_first1024_no_fault,real_inputdata_window,1024,47,47:storage_in,11,47,"[13, 14]",13,12706.21219,0,5,0,0,0,11.2,1
g4d_move_0008117,g4d_first1024_no_fault,real_inputdata_window,1024,49,49:storage_in,6,47,"[8, 12]",12,12112.8,0,6,0,0,0,10,1
g4d_move_0008127,g4d_first1024_no_fault,real_inputdata_window,1024,50,50:storage_in,11,47,"[13, 14]",13,12103.4789,0,5,0,0,0,11.2,1
g4d_move_0008134,g4d_first1024_no_fault,real_inputdata_window,1024,51,51:storage_in,19,47,"[18, 25]",25,12712.06582,0,9,27.2,0,0,-13.2,0
g4d_move_0008148,g4d_first1024_no_fault,real_inputdata_window,1024,52,52:storage_in,11,47,"[13, 14]",13,13298.19551,0,5,0,0,0,11.2,1
g4d_move_0008155,g4d_first1024_no_fault,real_inputdata_window,1024,53,53:storage_in,16,47,"[17, 21]",17,13309.42704,0,6,0,0,0,3.6,1
g4d_move_0008164,g4d_first1024_no_fault,real_inputdata_window,1024,54,54:storage_in,6,47,"[8, 12]",12,13305.8,0,6,0,0,0,10,1
g4d_move_0008172,g4d_first1024_no_fault,real_inputdata_window,1024,55,55:storage_in,6,47,"[8, 12]",12,12989.5455,0,6,0,0,0,10,1
g4d_move_0008187,g4d_first1024_no_fault,real_inputdata_window,1024,57,57:storage_in,19,47,"[18, 25]",18,9748.25035,0,5,0,0,0,2.8,1
g4d_move_0008194,g4d_first1024_no_fault,real_inputdata_window,1024,58,58:storage_in,16,47,"[17, 21]",17,12137.44505,0,6,0,0,0,3.6,1
g4d_move_0008204,g4d_first1024_no_fault,real_inputdata_window,1024,59,59:storage_in,11,47,"[13, 14]",13,12124.62685,0,5,0,0,0,11.2,1
g4d_move_0008218,g4d_first1024_no_fault,real_inputdata_window,1024,61,61:storage_in,19,47,"[18, 25]",25,12428.06589,0,9,27.2,0,0,-13.2,0
g4d_move_0008229,g4d_first1024_no_fault,real_inputdata_window,1024,62,62:storage_in,19,47,"[18, 25]",18,12426.77836,0,5,0,0,0,2.8,1
g4d_move_0008239,g4d_first1024_no_fault,real_inputdata_window,1024,63,63:storage_in,11,47,"[13, 14]",13,12413.98884,0,5,0,0,0,11.2,1
g4d_move_0008246,g4d_first1024_no_fault,real_inputdata_window,1024,64,64:storage_in,16,47,"[17, 21]",21,12122.76023,0,5,5.2,0,0,17.6,0
g4d_move_0008253,g4d_first1024_no_fault,real_inputdata_window,1024,65,65:storage_in,6,47,"[8, 12]",12,12419.86223,0,6,0,0,0,10,1
g4d_move_0008275,g4d_first1024_no_fault,real_inputdata_window,1024,67,67:storage_in,11,47,"[13, 14]",14,13908.81218,0,5,22,0,0,-9.2,0
g4d_move_0008282,g4d_first1024_no_fault,real_inputdata_window,1024,68,68:storage_in,19,47,"[18, 25]",18,12117.29682,0,5,0,0,0,2.8,1
g4d_move_0008289,g4d_first1024_no_fault,real_inputdata_window,1024,69,69:storage_in,16,47,"[17, 21]",17,12414.73258,0,6,0,0,0,3.6,1
g4d_move_0008300,g4d_first1024_no_fault,real_inputdata_window,1024,70,70:storage_in,11,47,"[13, 14]",13,10900.69352,0,5,0,0,0,11.2,1
g4d_move_0008315,g4d_first1024_no_fault,real_inputdata_window,1024,73,73:storage_in,19,47,"[18, 25]",25,9709.42701,0,9,27.2,0,0,-13.2,0
g4d_move_0008327,g4d_first1024_no_fault,real_inputdata_window,1024,72,72:storage_in,6,47,"[8, 12]",12,10906.8,0,6,0,0,0,10,1
g4d_move_0008337,g4d_first1024_no_fault,real_inputdata_window,1024,74,74:storage_in,11,47,"[13, 14]",13,12097.96018,0,5,0,0,0,11.2,1
g4d_move_0008344,g4d_first1024_no_fault,real_inputdata_window,1024,75,75:storage_in,16,47,"[17, 21]",21,10906.62583,0,5,5.2,0,0,17.6,0
g4d_move_0008354,g4d_first1024_no_fault,real_inputdata_window,1024,76,76:storage_in,11,47,"[13, 14]",14,12092.87859,0,5,22,0,0,-9.2,0
g4d_move_0008361,g4d_first1024_no_fault,real_inputdata_window,1024,77,77:storage_in,16,47,"[17, 21]",17,11977.39919,0,6,0,0,0,3.6,1
g4d_move_0008372,g4d_first1024_no_fault,real_inputdata_window,1024,78,78:storage_in,11,47,"[13, 14]",13,10937.15006,0,5,0,0,0,11.2,1
g4d_move_0008387,g4d_first1024_no_fault,real_inputdata_window,1024,80,80:storage_in,6,47,"[8, 12]",12,13343.95472,0,6,0,0,0,10,1
g4d_move_0008395,g4d_first1024_no_fault,real_inputdata_window,1024,81,81:storage_in,19,47,"[18, 25]",25,13345.55472,0,9,27.2,0,0,-13.2,0
g4d_move_0008413,g4d_first1024_no_fault,real_inputdata_window,1024,83,83:storage_in,16,47,"[17, 21]",17,9140.11172,0,6,0,0,0,3.6,1
g4d_move_0008423,g4d_first1024_no_fault,real_inputdata_window,1024,85,85:storage_in,11,47,"[13, 14]",13,10927.29351,0,5,0,0,0,11.2,1
g4d_move_0008438,g4d_first1024_no_fault,real_inputdata_window,1024,86,86:storage_in,19,47,"[18, 25]",25,13334.88783,0,9,27.2,0,0,-13.2,0
g4d_move_0008449,g4d_first1024_no_fault,real_inputdata_window,1024,87,87:storage_in,16,47,"[17, 21]",17,11232.22131,0,6,0,0,0,3.6,1
g4d_move_0008460,g4d_first1024_no_fault,real_inputdata_window,1024,88,88:storage_in,11,47,"[13, 14]",13,12119.36017,0,5,0,0,0,11.2,1
g4d_move_0008476,g4d_first1024_no_fault,real_inputdata_window,1024,90,90:storage_in,6,47,"[8, 12]",8,12125.8,0,7,3.2,0,0,-0.4,0
g4d_move_0008478,g4d_first1024_no_fault,real_inputdata_window,1024,90,90:storage_in,11,47,"[13, 14]",14,12117.8,0,5,22,0,0,-9.2,0
g4d_move_0008500,g4d_first1024_no_fault,real_inputdata_window,1024,92,92:storage_in,11,47,"[13, 14]",13,13915.90484,0,5,0,0,0,11.2,1
g4d_move_0008510,g4d_first1024_no_fault,real_inputdata_window,1024,93,93:storage_in,11,47,"[13, 14]",13,13608.87884,0,5,0,0,0,11.2,1
g4d_move_0008517,g4d_first1024_no_fault,real_inputdata_window,1024,94,94:storage_in,19,47,"[18, 25]",18,12119.95914,0,5,0,0,0,2.8,1
g4d_move_0008525,g4d_first1024_no_fault,real_inputdata_window,1024,95,95:storage_in,6,47,"[8, 12]",12,11516.8,0,6,0,0,0,10,1
g4d_move_0008533,g4d_first1024_no_fault,real_inputdata_window,1024,96,96:storage_in,16,47,"[17, 21]",21,12117.39925,0,5,5.2,0,0,17.6,0
g4d_move_0008542,g4d_first1024_no_fault,real_inputdata_window,1024,97,97:storage_in,11,47,"[13, 14]",13,10905.92218,0,5,0,0,0,11.2,1
g4d_move_0008564,g4d_first1024_no_fault,real_inputdata_window,1024,99,99:storage_in,11,47,"[13, 14]",13,13300.69356,0,5,0,0,0,11.2,1
g4d_move_0008571,g4d_first1024_no_fault,real_inputdata_window,1024,100,100:storage_in,19,47,"[18, 25]",18,13611.96349,0,5,0,0,1,2.8,1
g4d_move_0008584,g4d_first1024_no_fault,real_inputdata_window,1024,101,101:storage_in,6,47,"[8, 12]",8,13307.69243,0,7,3.2,0,0,-0.4,0
g4d_move_0008586,g4d_first1024_no_fault,real_inputdata_window,1024,101,101:storage_in,11,47,"[13, 14]",14,13299.69243,0,5,22,0,0,-9.2,0
g4d_move_0008593,g4d_first1024_no_fault,real_inputdata_window,1024,102,102:storage_in,16,47,"[17, 21]",21,11509.29243,0,5,5.2,0,0,17.6,0
g4d_move_0008603,g4d_first1024_no_fault,real_inputdata_window,1024,103,103:storage_in,11,47,"[13, 14]",13,11794.4,0,5,0,0,0,11.2,1
g4d_move_0008612,g4d_first1024_no_fault,real_inputdata_window,1024,104,104:storage_in,11,47,"[13, 14]",13,11483.9655,0,5,0,0,0,11.2,1
g4d_move_0008622,g4d_first1024_no_fault,real_inputdata_window,1024,105,105:storage_in,11,47,"[13, 14]",13,13462.72779,0,5,0,0,0,11.2,1
g4d_move_0008713,g4d_first1024_no_fault,real_inputdata_window,1024,118,118:storage_in,19,47,"[18, 25]",18,10956.22115,0,5,0,0,0,2.8,1
g4d_move_0008720,g4d_first1024_no_fault,real_inputdata_window,1024,119,119:storage_in,16,47,"[17, 21]",17,11248.25034,0,6,0,0,0,3.6,1
g4d_move_0008736,g4d_first1024_no_fault,real_inputdata_window,1024,121,121:storage_in,19,47,"[18, 25]",25,8542.91701,0,9,27.2,0,0,-13.2,0
g4d_move_0008747,g4d_first1024_no_fault,real_inputdata_window,1024,122,122:storage_in,16,47,"[17, 21]",17,8540.25041,0,6,0,0,0,3.6,1
g4d_move_0008756,g4d_first1024_no_fault,real_inputdata_window,1024,123,123:storage_in,6,47,"[8, 12]",8,13334.8,0,7,3.2,0,0,-0.4,0
g4d_move_0008758,g4d_first1024_no_fault,real_inputdata_window,1024,123,123:storage_in,11,47,"[13, 14]",14,13326.8,0,5,22,0,0,-9.2,0
g4d_move_0008781,g4d_first1024_no_fault,real_inputdata_window,1024,126,126:storage_in,19,47,"[18, 25]",25,13334.91709,0,9,27.2,0,0,-13.2,0
g4d_move_0008794,g4d_first1024_no_fault,real_inputdata_window,1024,127,127:storage_in,11,47,"[13, 14]",13,12724.58884,0,5,0,0,0,11.2,1
g4d_move_0008801,g4d_first1024_no_fault,real_inputdata_window,1024,128,128:storage_in,19,47,"[18, 25]",25,8533.42709,0,9,27.2,0,0,-13.2,0
g4d_move_0008812,g4d_first1024_no_fault,real_inputdata_window,1024,129,129:storage_in,16,47,"[17, 21]",17,8532.22127,0,6,0,0,0,3.6,1
g4d_move_0008820,g4d_first1024_no_fault,real_inputdata_window,1024,130,130:storage_in,16,47,"[17, 21]",17,12130.73249,0,6,0,0,0,3.6,1
g4d_move_0008839,g4d_first1024_no_fault,real_inputdata_window,1024,133,133:storage_in,11,47,"[13, 14]",13,9714.1955,0,5,0,0,0,11.2,1
g4d_move_0008854,g4d_first1024_no_fault,real_inputdata_window,1024,134,134:storage_in,19,47,"[18, 25]",25,12125.42712,0,9,27.2,0,0,-13.2,0
g4d_move_0008866,g4d_first1024_no_fault,real_inputdata_window,1024,135,135:storage_in,6,47,"[8, 12]",12,10921.8,0,6,0,0,0,10,1
g4d_move_0008874,g4d_first1024_no_fault,real_inputdata_window,1024,136,136:storage_in,16,47,"[17, 21]",21,11222.6257,0,5,5.2,0,0,17.6,0
g4d_move_0008883,g4d_first1024_no_fault,real_inputdata_window,1024,137,137:storage_in,11,47,"[13, 14]",13,10911.25551,0,5,0,0,0,11.2,1
g4d_move_0008905,g4d_first1024_no_fault,real_inputdata_window,1024,139,139:storage_in,11,47,"[13, 14]",13,13306.20284,0,5,0,0,0,11.2,1
g4d_move_0008913,g4d_first1024_no_fault,real_inputdata_window,1024,140,140:storage_in,6,47,"[8, 12]",8,9713.02583,0,7,3.2,0,0,-0.4,0
g4d_move_0008915,g4d_first1024_no_fault,real_inputdata_window,1024,140,140:storage_in,11,47,"[13, 14]",14,9705.02583,0,5,22,0,0,-9.2,0
g4d_move_0008922,g4d_first1024_no_fault,real_inputdata_window,1024,141,141:storage_in,19,47,"[18, 25]",25,13314.62583,0,9,27.2,0,0,-13.2,0
g4d_move_0008933,g4d_first1024_no_fault,real_inputdata_window,1024,142,142:storage_in,16,47,"[17, 21]",17,11212.06584,0,6,0,0,0,3.6,1
g4d_move_0008943,g4d_first1024_no_fault,real_inputdata_window,1024,143,143:storage_in,11,47,"[13, 14]",13,11200.62684,0,5,0,0,0,11.2,1
g4d_move_0008953,g4d_first1024_no_fault,real_inputdata_window,1024,144,144:storage_in,11,47,"[13, 14]",13,11195.32219,0,5,0,0,0,11.2,1
g4d_move_0008963,g4d_first1024_no_fault,real_inputdata_window,1024,145,145:storage_in,11,47,"[13, 14]",13,12692.02905,0,5,0,0,0,11.2,1
g4d_move_0008970,g4d_first1024_no_fault,real_inputdata_window,1024,146,146:storage_in,6,47,"[8, 12]",12,11189.5455,0,6,0,0,0,10,1
g4d_move_0008985,g4d_first1024_no_fault,real_inputdata_window,1024,148,148:storage_in,6,47,"[8, 12]",12,10749.68384,0,6,0,0,0,10,1
g4d_move_0009021,g4d_first1024_no_fault,real_inputdata_window,1024,153,153:storage_in,19,47,"[18, 25]",18,10061.5546,0,5,0,0,0,2.8,1
g4d_move_0009028,g4d_first1024_no_fault,real_inputdata_window,1024,154,154:storage_in,16,47,"[17, 21]",17,13358.91697,0,6,0,0,0,3.6,1
g4d_move_0009043,g4d_first1024_no_fault,real_inputdata_window,1024,156,156:storage_in,19,47,"[18, 25]",18,7950.91697,0,5,0,0,0,2.8,1
g4d_move_0009050,g4d_first1024_no_fault,real_inputdata_window,1024,157,157:storage_in,6,47,"[8, 12]",12,9740.1334,0,6,0,0,0,10,1
g4d_move_0009058,g4d_first1024_no_fault,real_inputdata_window,1024,158,158:storage_in,16,47,"[17, 21]",17,7940.22128,0,6,0,0,0,3.6,1
g4d_move_0009068,g4d_first1024_no_fault,real_inputdata_window,1024,159,159:storage_in,11,47,"[13, 14]",13,9730.14551,0,5,0,0,0,11.2,1
g4d_move_0009077,g4d_first1024_no_fault,real_inputdata_window,1024,160,160:storage_in,11,47,"[13, 14]",13,13928.89807,0,5,0,0,0,11.2,1
g4d_move_0009087,g4d_first1024_no_fault,real_inputdata_window,1024,161,161:storage_in,11,47,"[13, 14]",13,13624.87884,0,5,0,0,0,11.2,1
g4d_move_0009108,g4d_first1024_no_fault,real_inputdata_window,1024,164,164:storage_in,19,47,"[18, 25]",18,12134.4,0,5,0,0,1,2.8,1
g4d_move_0009121,g4d_first1024_no_fault,real_inputdata_window,1024,163,163:storage_in,6,47,"[8, 12]",8,13631.82707,0,7,3.2,0,0,-0.4,0
g4d_move_0009123,g4d_first1024_no_fault,real_inputdata_window,1024,163,163:storage_in,11,47,"[13, 14]",13,13623.82707,0,5,0,0,0,11.2,1
g4d_move_0009131,g4d_first1024_no_fault,real_inputdata_window,1024,165,165:storage_in,19,47,"[18, 25]",18,10932.4,0,5,0,0,0,2.8,1
g4d_move_0009138,g4d_first1024_no_fault,real_inputdata_window,1024,166,166:storage_in,16,47,"[17, 21]",21,13332.11783,0,5,5.2,0,0,17.6,0
g4d_move_0009147,g4d_first1024_no_fault,real_inputdata_window,1024,167,167:storage_in,11,47,"[13, 14]",13,12421.25722,0,5,0,0,0,11.2,1
g4d_move_0009154,g4d_first1024_no_fault,real_inputdata_window,1024,168,168:storage_in,16,47,"[17, 21]",21,13330.63017,0,5,5.2,0,0,17.6,0
g4d_move_0009176,g4d_first1024_no_fault,real_inputdata_window,1024,170,170:storage_in,11,47,"[13, 14]",13,12116.35852,0,5,0,0,0,11.2,1
