case_id,scenario,task_id,segment_id,current_node,goal_node,candidate_next_nodes,selected_next,decision_source,model_margin,fallback_reason,wait,pressure,path_history,tth_delta,failure_reason,why_hard
g4irsf10-013137,paper_main_2_5_repeat_1,9016,9016:storage_in,1,47,"[7, 8, 11, 13]",7,fallback,,risk_gated_or_node_window_fallback,0.600006,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.600006000000576}","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-127.999998,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013138,paper_main_2_5_repeat_1,9017,9017:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,4.800007,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 4.800007000001642}","[53, 20, 21, 23, 24, 27, 28, 47]",-126.999997,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013139,paper_main_2_5_repeat_1,9018,9018:storage_in,4,47,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,4.200008,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 4.200007999999798}","[4, 17, 18, 22, 24, 27, 28, 47]",-127.999996,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013140,paper_main_2_5_repeat_1,9019,9019:direct,5,48,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,4.000009,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 4.000008999999409}","[5, 19, 18, 22, 24, 27, 45, 48]",42.600005,,"[""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-013141,paper_main_2_5_repeat_1,9020,9020:storage_in,0,47,"[6, 12, 13, 23]",6,fallback,,risk_gated_or_node_window_fallback,4.20001,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 4.200010000000475}","[0, 6, 12, 13, 23, 24, 27, 28, 47]",-128.999994,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013142,paper_main_2_5_repeat_1,9021,9021:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,2.800011,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.8000110000029963}","[53, 20, 21, 23, 24, 27, 28, 47]",-128.999993,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013143,paper_main_2_5_repeat_1,9022,9022:storage_in,4,47,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,4.200012,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 4.200012000001152}","[4, 17, 18, 22, 24, 27, 28, 47]",-127.999992,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013144,paper_main_2_5_repeat_1,9023,9023:direct,3,48,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,1.600013,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.6000130000029458}","[3, 16, 17, 18, 22, 24, 27, 45, 48]",43.600009,,"[""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-013145,paper_main_2_5_repeat_1,9024,9024:storage_in,1,47,"[7, 8, 11, 13]",7,fallback,,risk_gated_or_node_window_fallback,1.600014,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.6000140000032843}","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-126.99999,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013146,paper_main_2_5_repeat_1,9025,9025:storage_in,5,47,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,6.000015,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 6.00001500000144}","[5, 19, 18, 22, 24, 27, 28, 47]",-126.999989,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013147,paper_main_2_5_repeat_1,9026,9026:storage_in,1,47,"[7, 8, 11, 13]",7,fallback,,risk_gated_or_node_window_fallback,2.600016,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.6000160000039614}","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-125.999988,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013148,paper_main_2_5_repeat_1,9027,9027:direct,5,48,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,7.000017,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 7.000017000002117}","[5, 19, 18, 22, 24, 27, 45, 48]",45.600013,,"[""high_tth_tail"", ""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-013149,paper_main_2_5_repeat_1,9028,9028:storage_in,4,47,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,7.200018,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 7.200018000003183}","[4, 17, 18, 22, 24, 27, 28, 47]",-124.999986,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013150,paper_main_2_5_repeat_1,9029,9029:storage_in,2,47,"[9, 7, 8, 11]",9,fallback,,risk_gated_or_node_window_fallback,1.000019,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.0000190000064322}","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-124.999985,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013151,paper_main_2_5_repeat_1,9030,9030:storage_in,3,47,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,4.60002,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 4.6000200000053155}","[3, 16, 17, 18, 22, 24, 27, 28, 47]",-124.999984,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013152,paper_main_2_5_repeat_1,9031,9031:direct,3,48,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,4.600021,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 4.600021000005654}","[3, 16, 17, 18, 22, 24, 27, 45, 48]",46.600017,,"[""high_tth_tail"", ""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-013153,paper_main_2_5_repeat_1,9032,9032:storage_in,5,47,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,9.000022,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 9.00002200000381}","[5, 19, 18, 22, 24, 27, 28, 47]",-123.999982,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013154,paper_main_2_5_repeat_1,9033,9033:storage_in,0,47,"[6, 12, 13, 23]",6,fallback,,risk_gated_or_node_window_fallback,9.200023,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 9.200023000004876}","[0, 6, 12, 13, 23, 24, 27, 28, 47]",-123.999981,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013155,paper_main_2_5_repeat_1,9034,9034:storage_in,4,47,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,9.200024,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 9.200024000005214}","[4, 17, 18, 22, 24, 27, 28, 47]",-122.99998,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013156,paper_main_2_5_repeat_1,9035,9035:storage_in,4,47,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,9.200025,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 9.200025000005553}","[4, 17, 18, 22, 24, 27, 28, 47]",-122.999979,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013157,paper_main_2_5_repeat_1,9036,9036:storage_in,3,47,"[16, 21, 23, 24]",16,fallback,,risk_gated_or_node_window_fallback,2.400026,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.400026000010257}","[3, 16, 21, 23, 24, 27, 28, 47]",-122.999978,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013158,paper_main_2_5_repeat_1,9037,9037:storage_in,1,47,"[7, 8, 11, 13]",7,fallback,,risk_gated_or_node_window_fallback,6.600027,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 6.600027000007685}","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-121.999977,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013159,paper_main_2_5_repeat_1,9038,9038:storage_in,4,47,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,9.200028,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 9.200028000006569}","[4, 17, 18, 22, 24, 27, 28, 47]",-122.999976,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013160,paper_main_2_5_repeat_1,9039,9039:storage_in,5,47,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,9.000029,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 9.00002900000618}","[5, 19, 18, 22, 24, 27, 28, 47]",-123.999975,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013161,paper_main_2_5_repeat_1,9040,9040:direct,53,48,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,8.80003,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 8.800030000009428}","[53, 20, 21, 23, 24, 27, 45, 48]",48.600026,,"[""high_tth_tail"", ""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-013162,paper_main_2_5_repeat_1,9041,9041:direct,5,48,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,10.000031,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 10.000031000006857}","[5, 19, 18, 22, 24, 27, 45, 48]",48.600027,,"[""edge_pressure_high"", ""high_tth_tail"", ""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-013163,paper_main_2_5_repeat_1,9042,9042:storage_in,2,47,"[9, 7, 8, 11]",9,fallback,,risk_gated_or_node_window_fallback,1.000032,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.0000320000108331}","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-124.999972,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013164,paper_main_2_5_repeat_1,9043,9043:storage_in,3,47,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,4.600033,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 4.6000330000097165}","[3, 16, 17, 18, 22, 24, 27, 28, 47]",-124.999971,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013165,paper_main_2_5_repeat_1,9044,9044:storage_in,0,47,"[6, 12, 13, 23]",6,fallback,,risk_gated_or_node_window_fallback,8.200034,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 8.2000340000086}","[0, 6, 12, 13, 23, 24, 27, 28, 47]",-124.99997,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013166,paper_main_2_5_repeat_1,9045,9045:direct,3,48,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,5.600035,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 5.600035000010394}","[3, 16, 17, 18, 22, 24, 27, 45, 48]",47.600031,,"[""high_tth_tail"", ""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-013167,paper_main_2_5_repeat_1,9046,9046:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,8.800036,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 8.80003600001146}","[53, 20, 21, 23, 24, 27, 28, 47]",-122.999968,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013168,paper_main_2_5_repeat_1,9047,9047:storage_in,5,47,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,11.000037,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 11.000037000008888}","[5, 19, 18, 22, 24, 27, 28, 47]",-121.999967,,"[""edge_pressure_high"", ""model_vs_fallback_disagreement""]"
g4irsf10-013169,paper_main_2_5_repeat_1,9048,9048:direct,4,48,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,8.200038,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 8.200038000009954}","[4, 17, 18, 22, 24, 27, 45, 48]",47.600034,,"[""high_tth_tail"", ""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-013170,paper_main_2_5_repeat_1,9049,9049:storage_in,0,47,"[6, 12, 13, 23]",6,fallback,,risk_gated_or_node_window_fallback,10.200039,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 10.200039000010293}","[0, 6, 12, 13, 23, 24, 27, 28, 47]",-122.999965,,"[""edge_pressure_high"", ""model_vs_fallback_disagreement""]"
g4irsf10-013171,paper_main_2_5_repeat_1,9050,9050:storage_in,1,47,"[7, 8, 11, 13]",7,fallback,,risk_gated_or_node_window_fallback,4.60004,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 4.600040000012086}","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-123.999964,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013172,paper_main_2_5_repeat_1,9051,9051:storage_in,1,47,"[7, 8, 11, 13]",7,fallback,,risk_gated_or_node_window_fallback,4.600041,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 4.600041000012425}","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-123.999963,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013173,paper_main_2_5_repeat_1,9052,9052:storage_in,2,47,"[9, 7, 8, 11]",9,fallback,,risk_gated_or_node_window_fallback,1.000042,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.0000420000142185}","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-124.999962,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013174,paper_main_2_5_repeat_1,9053,9053:direct,5,48,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,6.000043,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 6.000043000010919}","[5, 19, 18, 22, 24, 27, 45, 48]",44.600039,,"[""high_tth_tail"", ""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-013175,paper_main_2_5_repeat_1,9054,9054:storage_in,0,47,"[6, 12, 13, 23]",6,fallback,,risk_gated_or_node_window_fallback,7.200044,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 7.200044000011985}","[0, 6, 12, 13, 23, 24, 27, 28, 47]",-125.99996,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013176,paper_main_2_5_repeat_1,9055,9055:storage_in,2,47,"[9, 7, 8, 11]",9,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-126.000004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013177,paper_main_2_5_repeat_1,9056,9056:direct,2,50,"[9, 7, 8, 11]",9,fallback,,risk_gated_or_node_window_fallback,0.000001,"{""fallback_calls"": 3, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.0000003385357559e-06}","[2, 9, 7, 8, 11, 14, 46, 36, 44, 50]",25.399997,,"[""fallback_high_frequency""]"
g4irsf10-013178,paper_main_2_5_repeat_1,9057,9057:direct,3,48,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,3.600001,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 3.6000009999988833}","[3, 16, 17, 18, 22, 24, 27, 45, 48]",45.599997,,"[""high_tth_tail"", ""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-013179,paper_main_2_5_repeat_1,9058,9058:storage_in,4,47,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,6.200002,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 6.200001999997767}","[4, 17, 18, 22, 24, 27, 28, 47]",-126.000002,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013180,paper_main_2_5_repeat_1,9059,9059:direct,0,50,"[6, 8, 11, 14]",6,fallback,,risk_gated_or_node_window_fallback,2.000002,"{""fallback_calls"": 3, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.000001999997039}","[0, 6, 8, 11, 14, 46, 36, 44, 50]",24.399998,,"[""fallback_high_frequency""]"
g4irsf10-013181,paper_main_2_5_repeat_1,9060,9060:direct,4,48,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,6.200003,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 6.200002999998105}","[4, 17, 18, 22, 24, 27, 45, 48]",45.599999,,"[""high_tth_tail"", ""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-013182,paper_main_2_5_repeat_1,9061,9061:storage_in,0,47,"[6, 12, 13, 23]",6,fallback,,risk_gated_or_node_window_fallback,7.200004,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 7.200003999998444}","[0, 6, 12, 13, 23, 24, 27, 28, 47]",-126,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013183,paper_main_2_5_repeat_1,9062,9062:storage_in,53,47,"[20, 21, 23, 24]",20,fallback,,risk_gated_or_node_window_fallback,6.800005,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 6.800005000000965}","[53, 20, 21, 23, 24, 27, 28, 47]",-124.999999,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013184,paper_main_2_5_repeat_1,9063,9063:storage_in,1,47,"[7, 8, 11, 13]",7,fallback,,risk_gated_or_node_window_fallback,3.600006,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 3.600006000000576}","[1, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-124.999998,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013185,paper_main_2_5_repeat_1,9064,9064:direct,1,50,"[7, 8, 11, 14]",7,fallback,,risk_gated_or_node_window_fallback,0.600004,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.600003999999899}","[1, 7, 8, 11, 14, 46, 36, 44, 50]",23.4,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013186,paper_main_2_5_repeat_1,9065,9065:storage_in,5,47,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,7.000007,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 7.000006999998732}","[5, 19, 18, 22, 24, 27, 28, 47]",-125.999997,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013187,paper_main_2_5_repeat_1,9066,9066:storage_in,2,47,"[9, 7, 8, 11]",9,fallback,,risk_gated_or_node_window_fallback,0,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 0.0}","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-126.000004,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013188,paper_main_2_5_repeat_1,9067,9067:storage_in,2,47,"[9, 7, 8, 11]",9,fallback,,risk_gated_or_node_window_fallback,0.000001,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 1.0000003385357559e-06}","[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47]",-126.000003,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013189,paper_main_2_5_repeat_1,9068,9068:storage_in,0,47,"[6, 12, 13, 23]",6,fallback,,risk_gated_or_node_window_fallback,6.200002,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 6.200001999997767}","[0, 6, 12, 13, 23, 24, 27, 28, 47]",-127.000002,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013190,paper_main_2_5_repeat_1,9069,9069:storage_in,3,47,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,2.600003,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 2.6000029999995604}","[3, 16, 17, 18, 22, 24, 27, 28, 47]",-127.000001,,"[""model_vs_fallback_disagreement""]"
g4irsf10-013191,paper_main_2_5_repeat_1,9070,9070:direct,5,48,"[19, 18, 22, 24]",19,fallback,,risk_gated_or_node_window_fallback,6.000004,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 6.000003999997716}","[5, 19, 18, 22, 24, 27, 45, 48]",44.6,,"[""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-013192,paper_main_2_5_repeat_1,9071,9071:direct,3,48,"[16, 17, 18, 22]",16,fallback,,risk_gated_or_node_window_fallback,3.600005,"{""fallback_calls"": 2, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 3.6000050000002375}","[3, 16, 17, 18, 22, 24, 27, 45, 48]",45.600001,,"[""high_tth_tail"", ""model_vs_fallback_disagreement"", ""p95_or_p99_delay""]"
g4irsf10-013193,paper_main_2_5_repeat_1,9072,9072:storage_in,4,47,"[17, 18, 22, 24]",17,fallback,,risk_gated_or_node_window_fallback,4.200006,"{""fallback_calls"": 1, ""loop_count"": 0, ""source_retry_count"": 0, ""source_wait_seconds"": 0.0, ""wait_seconds"": 4.200005999999121}","[4, 17, 18, 22, 24, 27, 28, 47]",-127.999998,,"[""model_vs_fallback_disagreement""]"
