stratum_id,scenario,scale,source,goal,junction,fault,reason,tail,total_count_before_dedupe,unique_total_count,deterministic_repeats_removed,requested_minimum_quota,effective_quota,maximum_quota,minimum_quota_satisfied,sample_weight
887b318ca6c54069da5e,trace_highflow_2p5,2.5,3,47,27,no_fault,downstream_pressure,body,9,9,0,1,9,64,true,1.0
88f2a275aa6a02632354,trace_highflow_2p5,2.5,53,50,53,no_fault,p95_tail,p95_tail,1,1,0,1,1,64,true,1.0
89a216f0ec33891c618d,trace_highflow_2p5,2.5,0,50,6,no_fault,p95_tail,p95_tail,4,4,0,1,4,64,true,1.0
89e96070a38820c7939c,trace_highflow_4p0,4.0,1,50,7,no_fault,p95_tail,p95_tail,8,8,0,1,8,64,true,1.0
8a72e347761181d06f2e,trace_highflow_2p5,2.5,52,49,31,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,3,3,0,1,3,64,true,1.0
8a8132709222fc35bc45,trace_highflow_4p0,4.0,0,50,41,no_fault,downstream_pressure+p95_tail,p95_tail,1,1,0,1,1,64,true,1.0
8b324351e2e28e546bee,trace_highflow_4p0,4.0,52,48,33,no_fault,source_queue_delay+source_queue_long_backlog,body,19,19,0,1,19,64,true,1.0
8bc2ac16eb33ef5fd8c0,trace_fault_delayed,2.5,1,50,11,fault_scenario_inactive_here,p95_tail,p95_tail,8,8,0,1,8,64,true,1.0
8bdcf71e8f11b4c30edf,trace_highflow_2p5,2.5,52,50,33,no_fault,downstream_pressure+p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,5,5,0,1,5,64,true,1.0
8bfd6c5c1f6150a67ee0,trace_highflow_2p5,2.5,52,48,31,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
8c0301159b4c59d566e7,trace_fault_delayed,2.5,52,50,33,fault_scenario_inactive_here,downstream_pressure+p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,16,16,0,1,16,64,true,1.0
8c136ed9690894288e6d,trace_highflow_2p5,2.5,0,50,44,no_fault,downstream_pressure+local_queue_pressure,body,4,4,0,1,4,64,true,1.0
8c6dc38bccba2501c353,trace_fault_delayed,2.5,2,50,9,fault_scenario_inactive_here,p99_tail,p99_tail,4,4,0,1,4,64,true,1.0
8c713f75dccbb332911a,trace_highflow_4p0,4.0,52,50,32,no_fault,p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,2,2,0,1,2,64,true,1.0
8c95eefb0c1f74f62efb,trace_highflow_4p0,4.0,3,48,16,no_fault,p95_tail,p95_tail,2,2,0,1,2,64,true,1.0
8c9e485ae7c6bbc28783,trace_highflow_4p0,4.0,52,49,15,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
8caa205cad8a2e3bd4f0,trace_highflow_4p0,4.0,0,50,14,no_fault,p99_tail,p99_tail,1,1,0,1,1,64,true,1.0
8cb07e0f70d2620b706b,trace_highflow_2p5,2.5,52,50,44,no_fault,downstream_pressure+local_queue_pressure+p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,18,18,0,1,18,64,true,1.0
8cbf17ebe5d90afc75f4,trace_fault_delayed,2.5,52,49,15,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,9,9,0,1,9,64,true,1.0
8d0b47c5450b9715219b,trace_highflow_4p0,4.0,52,49,52,no_fault,source_queue_delay+source_queue_long_backlog,body,76,76,0,1,64,64,true,1.1875
8d3e3bf2257598d97032,trace_fault_delayed,2.5,52,49,33,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,18,18,0,1,18,64,true,1.0
8d52be2f74c02266f5dd,trace_fault_delayed,2.5,0,50,46,fault_scenario_inactive_here,downstream_pressure+p95_tail,p95_tail,1,1,0,1,1,64,true,1.0
8d967826e42cc392f65a,trace_highflow_2p5,2.5,52,48,23,no_fault,source_queue_delay+source_queue_long_backlog,body,22,22,0,1,22,64,true,1.0
8df495b4c16e3c2613b2,trace_fault_delayed,2.5,52,49,32,fault_scenario_inactive_here,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff+source_queue_delay+source_queue_long_backlog,body,26,26,0,1,26,64,true,1.0
8e2adafc47cc7e23eacb,trace_highflow_4p0,4.0,1,50,44,no_fault,downstream_pressure+local_queue_pressure,body,5,5,0,1,5,64,true,1.0
8e322f3d3f73fa3e3ad1,trace_highflow_2p5,2.5,4,49,37,no_fault,downstream_pressure+local_queue_pressure,body,12,12,0,1,12,64,true,1.0
8e9e8a2bfeea4465f522,trace_fault_delayed,2.5,52,50,44,fault_scenario_inactive_here,downstream_pressure+fallback_or_shield_selected+local_queue_pressure+rule:predicted_candidate_allowed+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
8ee7ce7dfd59ce7d21f8,trace_fault_delayed,2.5,52,48,30,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,23,23,0,1,23,64,true,1.0
8f87b440ee79c8ce5dca,trace_highflow_4p0,4.0,52,50,14,no_fault,p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,3,3,0,1,3,64,true,1.0
8fb910ff7d15cf7eac06,trace_highflow_4p0,4.0,5,48,45,no_fault,downstream_pressure+local_queue_pressure,body,3,3,0,1,3,64,true,1.0
902bd636e74619be8966,trace_fault_delayed,2.5,52,50,32,fault_scenario_inactive_here,downstream_pressure+local_queue_pressure+p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,1,1,0,1,1,64,true,1.0
911337d809a2df6320a0,trace_highflow_2p5,2.5,2,50,7,no_fault,p95_tail,p95_tail,10,10,0,1,10,64,true,1.0
9149c371c6b777b12884,trace_highflow_2p5,2.5,2,50,44,no_fault,downstream_pressure+local_queue_pressure+p95_tail,p95_tail,10,10,0,1,10,64,true,1.0
91ad6c37296eef52c1ea,trace_fault_delayed,2.5,52,48,24,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,23,23,0,1,23,64,true,1.0
9255671ecb8cb89523bd,trace_highflow_4p0,4.0,52,50,15,no_fault,source_queue_delay+source_queue_long_backlog,body,6,6,0,1,6,64,true,1.0
92aeb8fb6dea1d2131f8,trace_highflow_2p5,2.5,0,50,11,no_fault,p95_tail,p95_tail,4,4,0,1,4,64,true,1.0
93e22b6c1942cf84e3f1,trace_fault_delayed,2.5,53,47,27,fault_scenario_inactive_here,downstream_pressure,body,15,15,0,1,15,64,true,1.0
9428b4605fdde99b3ca7,trace_highflow_2p5,2.5,52,49,52,no_fault,downstream_pressure+local_queue_pressure+source_queue_delay+source_queue_long_backlog,body,6,6,0,1,6,64,true,1.0
947dc696ef2bbd3eb312,trace_fault_delayed,2.5,52,50,42,fault_scenario_inactive_here,low_model_margin+source_queue_delay+source_queue_long_backlog,body,29,29,0,1,29,64,true,1.0
947fe805b2bacf1bd28e,trace_fault_delayed,2.5,52,48,52,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,13,13,0,1,13,64,true,1.0
9511e10d0a9449ade310,trace_fault_delayed,2.5,2,50,14,fault_scenario_inactive_here,p99_tail,p99_tail,4,4,0,1,4,64,true,1.0
951a513671276d4ee95c,trace_fault_delayed,2.5,1,50,1,fault_scenario_inactive_here,p95_tail,p95_tail,8,8,0,1,8,64,true,1.0
955a17d6a42593918be2,trace_highflow_4p0,4.0,3,49,27,no_fault,downstream_pressure,body,6,6,0,1,6,64,true,1.0
958533bae582a41bc259,trace_fault_delayed,2.5,1,49,29,fault_scenario_inactive_here,downstream_pressure,body,2,2,0,1,2,64,true,1.0
95c23f18eecfee105822,trace_highflow_2p5,2.5,52,50,25,no_fault,p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,2,2,0,1,2,64,true,1.0
960f50f23b8a95b78976,trace_fault_delayed,2.5,52,50,42,fault_scenario_inactive_here,low_model_margin+p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,5,5,0,1,5,64,true,1.0
965c95db18ecbf57e1b3,trace_highflow_2p5,2.5,0,50,46,no_fault,p99_tail,p99_tail,2,2,0,1,2,64,true,1.0
9667f21eb12cfeeabcaf,trace_fault_delayed,2.5,52,50,32,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,45,45,0,1,45,64,true,1.0
969cc262347e6bfc6f71,trace_highflow_4p0,4.0,1,49,27,no_fault,downstream_pressure,body,4,4,0,1,4,64,true,1.0
97016426a2c96e706659,trace_highflow_4p0,4.0,52,48,52,no_fault,downstream_pressure+p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,1,1,0,1,1,64,true,1.0
979f28019e25784351bb,trace_fault_delayed,2.5,52,50,44,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,24,24,0,1,24,64,true,1.0
97bba6b2cdd886e22495,trace_highflow_2p5,2.5,52,48,45,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,23,23,0,1,23,64,true,1.0
97f41a893a53d1a2b6b1,trace_highflow_4p0,4.0,1,50,11,no_fault,p99_tail,p99_tail,4,4,0,1,4,64,true,1.0
9840868c4d5fc971cd7d,trace_highflow_4p0,4.0,2,49,37,no_fault,downstream_pressure+local_queue_pressure,body,1,1,0,1,1,64,true,1.0
9879d175973f17a5c28f,trace_highflow_4p0,4.0,52,48,30,no_fault,source_queue_delay+source_queue_long_backlog,body,36,36,0,1,36,64,true,1.0
98b4d152accc4d44b7f2,trace_fault_delayed,2.5,52,50,32,fault_scenario_inactive_here,downstream_pressure+p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,3,3,0,1,3,64,true,1.0
995c36d1b129b8a442fc,trace_fault_delayed,2.5,52,50,32,fault_scenario_inactive_here,p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,1,1,0,1,1,64,true,1.0
99bb2d2dff37770973a4,trace_highflow_2p5,2.5,4,49,28,no_fault,downstream_pressure,body,2,2,0,1,2,64,true,1.0
99c3bc8ada5bccd3ceac,trace_fault_delayed,2.5,5,48,22,fault_local_active,local_fault_state,body,1,1,0,1,1,64,true,1.0
99d17c24e547348577f1,trace_highflow_4p0,4.0,0,50,14,no_fault,p95_tail,p95_tail,8,8,0,1,8,64,true,1.0
99e8366e9ca68ea0e353,trace_highflow_4p0,4.0,5,48,5,no_fault,p95_tail,p95_tail,3,3,0,1,3,64,true,1.0
9a6aa8f8b63c2edf38fe,trace_highflow_2p5,2.5,2,50,9,no_fault,p99_tail,p99_tail,4,4,0,1,4,64,true,1.0
9a9647516d21b7190038,trace_fault_delayed,2.5,0,47,27,fault_scenario_inactive_here,downstream_pressure,body,3,3,0,1,3,64,true,1.0
9bbb44ae0eb6640778a7,trace_highflow_4p0,4.0,1,50,44,no_fault,downstream_pressure+local_queue_pressure+p95_tail,p95_tail,8,8,0,1,8,64,true,1.0
9be59adfe931f7f0f600,trace_highflow_2p5,2.5,52,50,42,no_fault,low_model_margin+p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,5,5,0,1,5,64,true,1.0
9cc1ccbaf7f5c55349d6,trace_highflow_2p5,2.5,53,50,46,no_fault,p95_tail,p95_tail,1,1,0,1,1,64,true,1.0
9cd0ac7bbdcd4dc1fa89,trace_fault_delayed,2.5,2,49,37,fault_scenario_inactive_here,downstream_pressure+local_queue_pressure,body,1,1,0,1,1,64,true,1.0
9d53c8d271d6dcd7f67c,trace_highflow_2p5,2.5,2,50,46,no_fault,p95_tail,p95_tail,10,10,0,1,10,64,true,1.0
9d64fc00256858e62b24,trace_fault_delayed,2.5,53,50,20,fault_scenario_inactive_here,p95_tail,p95_tail,1,1,0,1,1,64,true,1.0
9e1624fb97fb40f77134,trace_highflow_4p0,4.0,52,48,52,no_fault,p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,1,1,0,1,1,64,true,1.0
9e40dfa098cb84f2faed,trace_fault_delayed,2.5,52,49,42,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
9e7a15db83913f480a0c,trace_highflow_4p0,4.0,53,47,28,no_fault,downstream_pressure,body,2,2,0,1,2,64,true,1.0
9edc3263be4197411955,trace_fault_delayed,2.5,52,49,52,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,26,26,0,1,26,64,true,1.0
9ef9a2c41f1c9ed2217f,trace_highflow_2p5,2.5,0,47,27,no_fault,downstream_pressure,body,3,3,0,1,3,64,true,1.0
9f14dc09ce9a57b93f2e,trace_fault_delayed,2.5,53,49,37,fault_scenario_inactive_here,downstream_pressure,body,2,2,0,1,2,64,true,1.0
9f2a428294783ac006f9,trace_highflow_4p0,4.0,4,47,36,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
a011bd4a32a45e26421e,trace_fault_delayed,2.5,52,48,42,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,6,6,0,1,6,64,true,1.0
a05b2fb2db4119bd34db,trace_fault_delayed,2.5,52,50,52,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,35,35,0,1,35,64,true,1.0
a08010ecd138cfeebb48,trace_highflow_4p0,4.0,52,50,33,no_fault,downstream_pressure+p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,6,6,0,1,6,64,true,1.0
a0de3283965cc09410c0,trace_highflow_2p5,2.5,52,49,33,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,8,8,0,1,8,64,true,1.0
a10302da94aadb5a2952,trace_highflow_4p0,4.0,1,49,32,no_fault,downstream_pressure,body,2,2,0,1,2,64,true,1.0
a10ab61a3bcf60bd745e,trace_highflow_4p0,4.0,52,49,52,no_fault,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff+source_queue_delay+source_queue_long_backlog,body,35,35,0,1,35,64,true,1.0
a132325644f4b847b330,trace_highflow_2p5,2.5,52,50,32,no_fault,downstream_pressure+p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,3,3,0,1,3,64,true,1.0
a211456979909eeb8d31,trace_fault_delayed,2.5,52,50,36,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,6,6,0,1,6,64,true,1.0
a260f303795141aebcf5,trace_fault_delayed,2.5,52,49,29,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,139,139,0,1,64,64,true,2.171875
a277666d90c30cb15b8d,trace_highflow_4p0,4.0,3,48,45,no_fault,downstream_pressure+local_queue_pressure+p95_tail,p95_tail,2,2,0,1,2,64,true,1.0
a29dac09611949928609,trace_highflow_2p5,2.5,5,47,22,no_fault,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff,body,1,1,0,1,1,64,true,1.0
a2f0083d285fbfd45575,trace_highflow_4p0,4.0,52,50,33,no_fault,source_queue_delay+source_queue_long_backlog,body,52,52,0,1,52,64,true,1.0
a388b383d8b689084a4f,trace_highflow_2p5,2.5,52,48,31,no_fault,source_queue_delay+source_queue_long_backlog,body,22,22,0,1,22,64,true,1.0
a40fa61ce2d801870408,trace_highflow_4p0,4.0,52,49,46,no_fault,source_queue_delay+source_queue_long_backlog,body,5,5,0,1,5,64,true,1.0
a4658a6ae4b9ba321519,trace_fault_delayed,2.5,1,49,11,fault_scenario_inactive_here,low_model_margin,body,10,10,0,1,10,64,true,1.0
a599e1514797ab2673b0,trace_highflow_2p5,2.5,52,50,36,no_fault,downstream_pressure+p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,2,2,0,1,2,64,true,1.0
a5baf5f7efe39f79f401,trace_highflow_4p0,4.0,52,50,30,no_fault,p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,6,6,0,1,6,64,true,1.0
a64ede8060449a16337c,trace_fault_delayed,2.5,52,50,46,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
a68bb766dc215f158c4e,trace_highflow_4p0,4.0,0,50,36,no_fault,downstream_pressure+p95_tail,p95_tail,7,7,0,1,7,64,true,1.0
a6994cb9ab19ad25fc90,trace_highflow_4p0,4.0,2,49,32,no_fault,downstream_pressure,body,3,3,0,1,3,64,true,1.0
a6a999fdf1789b61964e,trace_fault_delayed,2.5,5,48,45,fault_scenario_inactive_here,downstream_pressure,body,6,6,0,1,6,64,true,1.0
a76a8e44cdc3ff372fd0,trace_fault_delayed,2.5,52,49,26,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,10,10,0,1,10,64,true,1.0
a7872f0afac1ca5239c8,trace_highflow_2p5,2.5,52,50,44,no_fault,downstream_pressure+local_queue_pressure+p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,5,5,0,1,5,64,true,1.0
a7a6fcf0fc77ede6f517,trace_highflow_2p5,2.5,52,50,41,no_fault,p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,1,1,0,1,1,64,true,1.0
a8279807521eefb7e9be,trace_fault_delayed,2.5,1,49,37,fault_scenario_inactive_here,downstream_pressure+local_queue_pressure,body,2,2,0,1,2,64,true,1.0
a84547c8826a4f392456,trace_highflow_2p5,2.5,4,47,27,no_fault,downstream_pressure,body,10,10,0,1,10,64,true,1.0
a8a020708b9af5b2604c,trace_highflow_2p5,2.5,2,49,11,no_fault,low_model_margin,body,5,5,0,1,5,64,true,1.0
a9055b9cf19f0c058dae,trace_fault_delayed,2.5,52,49,32,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,61,61,0,1,61,64,true,1.0
a90ee7e52ef5ddb2346b,trace_highflow_4p0,4.0,52,49,52,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,22,22,0,1,22,64,true,1.0
a98ad8b8890b33fd485e,trace_highflow_4p0,4.0,0,50,33,no_fault,downstream_pressure+p95_tail,p95_tail,1,1,0,1,1,64,true,1.0
a98ebb83f8fd1b170c09,trace_highflow_2p5,2.5,3,48,45,no_fault,downstream_pressure,body,6,6,0,1,6,64,true,1.0
aa1453633076789b23fb,trace_fault_delayed,2.5,2,50,46,fault_scenario_inactive_here,downstream_pressure,body,1,1,0,1,1,64,true,1.0
aa693518a6e6d3398106,trace_highflow_4p0,4.0,1,50,44,no_fault,downstream_pressure+local_queue_pressure+p99_tail,p99_tail,4,4,0,1,4,64,true,1.0
aa7c64eb42a85a260a4a,trace_highflow_2p5,2.5,52,50,52,no_fault,downstream_pressure+p99_tail+source_queue_delay+source_queue_long_backlog,p99_tail,2,2,0,1,2,64,true,1.0
aae0c0d4636e4107d523,trace_fault_delayed,2.5,2,50,46,fault_scenario_inactive_here,p95_tail,p95_tail,10,10,0,1,10,64,true,1.0
ab5b65dee5e184602af5,trace_highflow_2p5,2.5,2,50,14,no_fault,p99_tail,p99_tail,4,4,0,1,4,64,true,1.0
ab83e465263c820d5d94,trace_highflow_4p0,4.0,4,49,31,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
ab843bbad2269181c03a,trace_highflow_2p5,2.5,52,50,44,no_fault,downstream_pressure+fallback_or_shield_selected+local_queue_pressure+rule:predicted_candidate_allowed+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
abdcb9e42b1cae246e2b,trace_fault_delayed,2.5,52,50,44,fault_scenario_inactive_here,downstream_pressure+local_queue_pressure+source_queue_delay+source_queue_long_backlog,body,52,52,0,1,52,64,true,1.0
abfdf831e32f5c5f6669,trace_highflow_4p0,4.0,52,50,44,no_fault,source_queue_delay+source_queue_long_backlog,body,32,32,0,1,32,64,true,1.0
ac37e415aaa33669ba63,trace_highflow_4p0,4.0,2,49,33,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
ad0e13e0f4d0b2b594a5,trace_highflow_4p0,4.0,5,48,24,no_fault,p95_tail,p95_tail,3,3,0,1,3,64,true,1.0
ad3620371fac0e2903e5,trace_fault_delayed,2.5,3,49,32,fault_scenario_inactive_here,downstream_pressure,body,9,9,0,1,9,64,true,1.0
ad6c4aa54c6907f5c2c6,trace_fault_delayed,2.5,52,50,42,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,7,7,0,1,7,64,true,1.0
ad87efd37af900ad8f57,trace_fault_delayed,2.5,53,50,36,fault_scenario_inactive_here,downstream_pressure+p95_tail,p95_tail,1,1,0,1,1,64,true,1.0
add922cefde57c53d072,trace_highflow_4p0,4.0,52,49,36,no_fault,source_queue_delay+source_queue_long_backlog,body,4,4,0,1,4,64,true,1.0
addb6fe07758fe89fdbe,trace_highflow_2p5,2.5,2,50,46,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
ae2d84fad29fb6b9615a,trace_fault_delayed,2.5,52,49,42,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,41,41,0,1,41,64,true,1.0
ae3a7539d47897aecbab,trace_fault_delayed,2.5,5,49,27,fault_scenario_inactive_here,downstream_pressure,body,7,7,0,1,7,64,true,1.0
ae54baaf9cd4af93a08d,trace_highflow_4p0,4.0,0,50,32,no_fault,downstream_pressure+p95_tail,p95_tail,1,1,0,1,1,64,true,1.0
aea3c2024500d65dc210,trace_fault_delayed,2.5,52,49,23,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
af099ac230909275bb07,trace_highflow_2p5,2.5,52,50,42,no_fault,downstream_pressure+p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,2,2,0,1,2,64,true,1.0
af7742489c02ff98c9c1,trace_fault_delayed,2.5,0,50,36,fault_scenario_inactive_here,downstream_pressure+p95_tail,p95_tail,4,4,0,1,4,64,true,1.0
af8061450a5207d8cf26,trace_fault_delayed,2.5,52,49,27,fault_scenario_inactive_here,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,3,3,0,1,3,64,true,1.0
afed18df581585f8ca2a,trace_highflow_2p5,2.5,52,49,14,no_fault,source_queue_delay+source_queue_long_backlog,body,10,10,0,1,10,64,true,1.0
b006b52dfbb47c736db7,trace_highflow_4p0,4.0,53,50,46,no_fault,p95_tail,p95_tail,1,1,0,1,1,64,true,1.0
b0395242661fbb60528a,trace_highflow_2p5,2.5,52,49,38,no_fault,source_queue_delay+source_queue_long_backlog,body,2,2,0,1,2,64,true,1.0
b062155e8e4418e367c0,trace_highflow_2p5,2.5,52,49,31,no_fault,source_queue_delay+source_queue_long_backlog,body,178,178,0,1,64,64,true,2.78125
b07dd7e026169350d214,trace_highflow_4p0,4.0,52,49,31,no_fault,source_queue_delay+source_queue_long_backlog,body,162,162,0,1,64,64,true,2.53125
b0b3db5d588c45e08d60,trace_highflow_2p5,2.5,0,50,14,no_fault,p95_tail,p95_tail,4,4,0,1,4,64,true,1.0
b171f16797768e41998a,trace_highflow_4p0,4.0,0,50,44,no_fault,downstream_pressure+local_queue_pressure+p95_tail,p95_tail,8,8,0,1,8,64,true,1.0
b17d0d51a3dfdb601c1a,trace_highflow_4p0,4.0,52,49,37,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,35,35,0,1,35,64,true,1.0
b1be527accafb166b78b,trace_fault_delayed,2.5,2,50,36,fault_scenario_inactive_here,downstream_pressure+p95_tail,p95_tail,10,10,0,1,10,64,true,1.0
b1c765a4e797caac04b3,trace_highflow_2p5,2.5,52,50,15,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
b1d4bec35db32d3b8248,trace_highflow_4p0,4.0,52,50,25,no_fault,source_queue_delay+source_queue_long_backlog,body,6,6,0,1,6,64,true,1.0
b1e77a21adcd23184881,trace_fault_delayed,2.5,52,49,14,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,10,10,0,1,10,64,true,1.0
b26a07c5053cbbaef24a,trace_highflow_4p0,4.0,0,50,44,no_fault,downstream_pressure+local_queue_pressure,body,8,8,0,1,8,64,true,1.0
b2b9d760209cbeb9f649,trace_highflow_4p0,4.0,52,48,45,no_fault,downstream_pressure+local_queue_pressure+p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,2,2,0,1,2,64,true,1.0
b2c7605a543bdb815a9e,trace_highflow_2p5,2.5,5,49,23,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
b3cbe5532b33b98451e5,trace_highflow_4p0,4.0,52,48,24,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
b3e49505b29b865af0c1,trace_highflow_4p0,4.0,52,48,41,no_fault,downstream_pressure+source_queue_delay+source_queue_long_backlog,body,17,17,0,1,17,64,true,1.0
b42837c83d77547afd83,trace_fault_delayed,2.5,5,47,22,fault_scenario_inactive_here,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff,body,1,1,0,1,1,64,true,1.0
b510e00c5ead65d4a359,trace_highflow_2p5,2.5,52,49,41,no_fault,downstream_pressure+local_queue_pressure+source_queue_delay+source_queue_long_backlog,body,2,2,0,1,2,64,true,1.0
b5cd7c56fcf82f8285ea,trace_fault_delayed,2.5,52,50,52,fault_scenario_inactive_here,downstream_pressure+fallback_or_shield_selected+model_fallback_disagreement+risk_gate_triggered+rule:pibt_lite_safe_handoff+source_queue_delay+source_queue_long_backlog,body,32,32,0,1,32,64,true,1.0
b64a7aff5500b5efb257,trace_highflow_2p5,2.5,52,50,14,no_fault,p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,2,2,0,1,2,64,true,1.0
b665ab8243e9c88d96f7,trace_highflow_2p5,2.5,3,49,27,no_fault,downstream_pressure,body,5,5,0,1,5,64,true,1.0
b6b02ce8292a3b01dd24,trace_highflow_2p5,2.5,52,50,15,no_fault,downstream_pressure+p95_tail+source_queue_delay+source_queue_long_backlog,p95_tail,1,1,0,1,1,64,true,1.0
b6d918c315ebb0dec4e3,trace_highflow_4p0,4.0,3,47,22,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
b6edebe5ced965317f7f,trace_highflow_2p5,2.5,0,49,37,no_fault,downstream_pressure,body,3,3,0,1,3,64,true,1.0
b71fd5b655bbbf12e0fa,trace_highflow_4p0,4.0,1,50,8,no_fault,p99_tail,p99_tail,4,4,0,1,4,64,true,1.0
b750a1aa5e4a5057a2fb,trace_highflow_2p5,2.5,1,50,44,no_fault,downstream_pressure,body,8,8,0,1,8,64,true,1.0
b7afa184244de5aec057,trace_highflow_4p0,4.0,53,49,32,no_fault,downstream_pressure,body,1,1,0,1,1,64,true,1.0
b7d5834abab532efc04f,trace_highflow_4p0,4.0,5,48,45,no_fault,downstream_pressure+local_queue_pressure+p95_tail,p95_tail,3,3,0,1,3,64,true,1.0
b844c9d85f73b9d9d3ba,trace_fault_delayed,2.5,4,49,27,fault_scenario_inactive_here,downstream_pressure,body,3,3,0,1,3,64,true,1.0
b8b8831902ed454d8eb2,trace_highflow_2p5,2.5,2,50,46,no_fault,p99_tail,p99_tail,4,4,0,1,4,64,true,1.0
bb19fed584a50480fd79,trace_highflow_2p5,2.5,5,49,37,no_fault,downstream_pressure,body,15,15,0,1,15,64,true,1.0
bb68d4d1f71a04941bfb,trace_fault_delayed,2.5,0,50,8,fault_scenario_inactive_here,p95_tail,p95_tail,4,4,0,1,4,64,true,1.0
bbbdef4dc708b51c56cb,trace_fault_delayed,2.5,52,50,36,fault_scenario_inactive_here,source_queue_delay+source_queue_long_backlog,body,1,1,0,1,1,64,true,1.0
bbd5adecf71e5e565368,trace_highflow_4p0,4.0,52,50,41,no_fault,downstream_pressure+local_queue_pressure+source_queue_delay+source_queue_long_backlog,body,2,2,0,1,2,64,true,1.0
