scenario,event_variant,edge,event_type,segment_id,task_id,time_start,time_end,occupying_task_id,occupancy_start,occupancy_end,queue_length,queue_rank,deadline_slack,blocked_reason
legacy_offset64_merge32,fifo_edge_queue_scheduler,18->22,wait_for_release,73:storage_in,73,12494.37299,,66,12492.8;12492.8,12501.2;12501.2,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,18->22,wait_for_release,71:storage_in,71,12495.506200000002,12501.23977,66,12492.8;12492.8,12501.2;12501.2,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,65:storage_in,65,12496.137770000001,,66,12492.8,12501.2,2,2,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,65:storage_in,65,12497.137770000001,,66,12492.8,12501.2,2,2,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,8->11,wait_for_release,74:storage_in,74,12497.83982,12498.306480000001,70,12495.1,12498.3,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,11->13,wait_for_release,70:storage_in,70,12499.306480000001,,67,12491.2,12502.4,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,65:storage_in,65,12500.137770000001,,66;71,12492.8;12501.2,12501.2;12509.6,3,3,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,11->13,wait_for_release,70:storage_in,70,12500.306480000001,,67,12491.2,12502.4,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,65:storage_in,65,12501.137770000001,,66;71,12492.8;12501.2,12501.2;12509.6,3,3,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,11->13,wait_for_release,70:storage_in,70,12501.306480000001,,67,12491.2,12502.4,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,65:storage_in,65,12502.137770000001,,71,12501.2,12509.6,2,2,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,22->24,wait_for_release,66:storage_in,66,12502.23977,12504.23977,64,12493.8,12504.2,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,18->22,wait_for_release,75:storage_in,75,12502.574170000002,12509.63977,71,12501.2;12501.2,12509.6;12509.6,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,67:storage_in,67,12503.387820000002,,71,12501.2,12509.6,2,2,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,67:storage_in,67,12504.387820000002,,71,12501.2,12509.6,2,2,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,67:storage_in,67,12505.387820000002,,71,12501.2,12509.6,2,2,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,72:storage_in,72,12506.80448,,71;75,12501.2;12509.6,12509.6;12518,3,3,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,11->13,wait_for_release,76:storage_in,76,12507.121410000002,12513.706480000003,74,12502.5,12513.7,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,72:storage_in,72,12507.80448,,71;75,12501.2;12509.6,12509.6;12518,3,3,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,22->24,wait_for_release,71:storage_in,71,12510.63977,12514.63977,66,12504.2,12514.6,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,72:storage_in,72,12510.80448,,75,12509.6,12518,2,2,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,72:storage_in,72,12511.80448,,75,12509.6,12518,2,2,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,72:storage_in,72,12512.80448,,75,12509.6,12518,2,2,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,74:storage_in,74,12514.706480000003,12518.03977,75,12509.6,12518,2,2,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,27->28,wait_for_release,66:storage_in,66,12518.23977,12518.63977,64,12507.8,12518.6,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,22->24,wait_for_release,75:storage_in,75,12519.03977,12525.03977,71,12514.6,12525,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,24->27,wait_for_release,71:storage_in,71,12526.03977,12526.43977,74,12524.8,12526.4,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,27->28,wait_for_release,74:storage_in,74,12527.43977,,66,12518.6,12529.4,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,27->28,wait_for_release,71:storage_in,71,12529.039770000001,12529.439769999999,66,12518.6,12529.4,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,27->28,wait_for_release,76:storage_in,76,12535.306480000005,12540.239769999998,71,12529.4,12540.2,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,27->28,wait_for_release,75:storage_in,75,12542.03977,12551.039769999998,76,12540.2,12551,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,18->22,wait_for_release,81:storage_in,81,13058.24528,13064.88215,79,13056.5;13056.5,13064.9;13064.9,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,4->17,wait_for_release,84:storage_in,84,13059.8454,13060.659440000001,82,13057.1,13060.7,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,18->22,wait_for_release,82:storage_in,82,13066.259440000002,,81,13064.9;13064.9,13073.3;13073.3,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,18->22,wait_for_release,84:storage_in,84,13067.859440000002,,81,13064.9;13064.9,13073.3;13073.3,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,18->22,wait_for_release,86:storage_in,86,13068.91217,13073.28215,81,13064.9;13064.9,13073.3;13073.3,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,4->17,wait_for_release,91:storage_in,91,13070.4367,13072.445380000001,89,13068.8,13072.4,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,80:storage_in,80,13072.361780000001,,81;86,13064.9;13073.3,13073.3;13081.7,3,3,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,11->13,wait_for_release,85:storage_in,85,13072.70649,13074.04994,78,13062.8,13074,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,80:storage_in,80,13073.361780000001,,86,13073.3,13081.7,2,2,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,22->24,wait_for_release,81:storage_in,81,13074.28215,13076.28215,79,13065.9,13076.3,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,18->22,wait_for_release,87:storage_in,87,13074.978690000002,,86,13073.3;13073.3,13081.7;13081.7,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,78:storage_in,78,13075.04994,13081.682149999999,86,13073.3,13081.7,2,2,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,18->22,wait_for_release,89:storage_in,89,13076.578690000002,13084.88215,78;86,13073.3;13073.3;13081.7,13081.7;13081.7;13084.9,4,4,,edge_capacity+merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,11->13,wait_for_release,88:storage_in,88,13080.63983,,85,13074,13085.2,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,11->13,wait_for_release,88:storage_in,88,13081.63983,,85,13074,13085.2,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,11->13,wait_for_release,88:storage_in,88,13082.63983,,85,13074,13085.2,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,22->24,wait_for_release,86:storage_in,86,13082.682149999999,13086.682149999999,81,13076.3,13086.7,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,11->13,wait_for_release,92:storage_in,92,13084.09516,13085.249940000002,85,13074,13085.2,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,18->22,wait_for_release,91:storage_in,91,13086.645380000002,13093.28215,89,13084.9;13084.9,13093.3;13093.3,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,90:storage_in,90,13088.13782,,89,13084.9,13093.3,2,2,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,90:storage_in,90,13089.13782,,89,13084.9,13093.3,2,2,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,90:storage_in,90,13090.13782,,89;91,13084.9;13093.3,13093.3;13101.7,3,3,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,27->28,wait_for_release,81:storage_in,81,13090.28215,13090.682149999999,79,13079.9,13090.7,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,11->13,wait_for_release,93:storage_in,93,13091.12116,13096.449940000002,92,13085.2,13096.4,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,27->28,wait_for_release,78:storage_in,78,13092.08215,13101.482149999998,81,13090.7,13101.5,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,90:storage_in,90,13093.13782,,89;91,13084.9;13093.3,13093.3;13101.7,3,3,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,90:storage_in,90,13094.13782,,91,13093.3,13101.7,2,2,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,22->24,wait_for_release,89:storage_in,89,13094.28215,13097.082149999998,86,13086.7,13097.1,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,90:storage_in,90,13095.13782,,91,13093.3,13101.7,2,2,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,90:storage_in,90,13096.13782,,91,13093.3,13101.7,2,2,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,92:storage_in,92,13097.449940000002,,91,13093.3,13101.7,2,2,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,13->23,wait_for_release,95:storage_in,95,13098.80448,13101.682149999999,91,13093.3,13101.7,2,2,,merge_group
legacy_offset64_merge32,fifo_edge_queue_scheduler,22->24,wait_for_release,91:storage_in,91,13102.682149999999,13107.482149999998,89,13097.1,13107.5,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,27->28,wait_for_release,86:storage_in,86,13102.682149999999,13112.282149999997,78,13101.5,13112.3,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,27->28,wait_for_release,95:storage_in,95,13114.08215,13123.082149999997,86,13112.3,13123.1,2,2,,edge_capacity
legacy_offset64_merge32,fifo_edge_queue_scheduler,27->28,wait_for_release,91:storage_in,91,13124.482149999998,13133.882149999996,95,13123.1,13133.9,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,18->22,wait_for_release,68:storage_in,68,12486.50318,,64,12484.4;12484.4,12492.8;12492.8,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,18->22,wait_for_release,66:storage_in,66,12487.636550000001,12492.83977,64,12484.4;12484.4,12492.8;12492.8,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,18->22,wait_for_release,73:storage_in,73,12494.37299,,66,12492.8;12492.8,12501.2;12501.2,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,18->22,wait_for_release,71:storage_in,71,12495.506200000002,12501.23977,66,12492.8;12492.8,12501.2;12501.2,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,65:storage_in,65,12496.137770000001,,66,12492.8,12501.2,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,65:storage_in,65,12497.137770000001,,66,12492.8,12501.2,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,8->11,wait_for_release,74:storage_in,74,12497.83982,12498.306480000001,70,12495.1,12498.3,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,11->13,wait_for_release,70:storage_in,70,12499.306480000001,,67,12491.2,12502.4,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,65:storage_in,65,12500.137770000001,,66;71,12492.8;12501.2,12501.2;12509.6,3,3,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,65:storage_in,65,12501.137770000001,,66;71,12492.8;12501.2,12501.2;12509.6,3,3,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,65:storage_in,65,12502.137770000001,,71,12501.2,12509.6,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,22->24,wait_for_release,66:storage_in,66,12502.23977,12504.23977,64,12493.8,12504.2,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,18->22,wait_for_release,75:storage_in,75,12502.574170000002,12509.63977,71,12501.2;12501.2,12509.6;12509.6,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,67:storage_in,67,12503.387820000002,,71,12501.2,12509.6,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,67:storage_in,67,12504.387820000002,,71,12501.2,12509.6,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,67:storage_in,67,12505.387820000002,,71,12501.2,12509.6,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,72:storage_in,72,12506.80448,,71;75,12501.2;12509.6,12509.6;12518,3,3,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,11->13,wait_for_release,76:storage_in,76,12507.121410000002,12513.706480000003,74,12502.5,12513.7,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,72:storage_in,72,12507.80448,,71;75,12501.2;12509.6,12509.6;12518,3,3,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,22->24,wait_for_release,71:storage_in,71,12510.63977,12514.63977,66,12504.2,12514.6,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,72:storage_in,72,12510.80448,,75,12509.6,12518,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,72:storage_in,72,12511.80448,,75,12509.6,12518,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,72:storage_in,72,12512.80448,,75,12509.6,12518,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,74:storage_in,74,12514.706480000003,12518.03977,75,12509.6,12518,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,27->28,wait_for_release,66:storage_in,66,12518.23977,12518.63977,64,12507.8,12518.6,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,22->24,wait_for_release,75:storage_in,75,12519.03977,12525.03977,71,12514.6,12525,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,24->27,wait_for_release,71:storage_in,71,12526.03977,12526.43977,74,12524.8,12526.4,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,27->28,wait_for_release,74:storage_in,74,12527.43977,,66,12518.6,12529.4,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,27->28,wait_for_release,71:storage_in,71,12529.039770000001,12529.439769999999,66,12518.6,12529.4,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,27->28,wait_for_release,76:storage_in,76,12535.306480000005,12540.239769999998,71,12529.4,12540.2,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,18->22,wait_for_release,81:storage_in,81,13058.24528,13064.88215,79,13056.5;13056.5,13064.9;13064.9,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,4->17,wait_for_release,84:storage_in,84,13059.8454,13060.659440000001,82,13057.1,13060.7,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,18->22,wait_for_release,82:storage_in,82,13066.259440000002,,81,13064.9;13064.9,13073.3;13073.3,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,18->22,wait_for_release,84:storage_in,84,13067.859440000002,,81,13064.9;13064.9,13073.3;13073.3,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,18->22,wait_for_release,86:storage_in,86,13068.91217,13073.28215,81,13064.9;13064.9,13073.3;13073.3,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,4->17,wait_for_release,91:storage_in,91,13070.4367,13072.445380000001,89,13068.8,13072.4,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,80:storage_in,80,13072.361780000001,,81;86,13064.9;13073.3,13073.3;13081.7,3,3,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,11->13,wait_for_release,85:storage_in,85,13072.70649,13074.04994,78,13062.8,13074,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,80:storage_in,80,13073.361780000001,,86,13073.3,13081.7,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,22->24,wait_for_release,81:storage_in,81,13074.28215,13076.28215,79,13065.9,13076.3,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,18->22,wait_for_release,87:storage_in,87,13074.978690000002,,86,13073.3;13073.3,13081.7;13081.7,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,78:storage_in,78,13075.04994,13081.682149999999,86,13073.3,13081.7,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,18->22,wait_for_release,89:storage_in,89,13076.578690000002,13084.88215,78;86,13073.3;13073.3;13081.7,13081.7;13081.7;13084.9,4,4,,edge_capacity+merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,11->13,wait_for_release,88:storage_in,88,13080.63983,,85,13074,13085.2,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,22->24,wait_for_release,86:storage_in,86,13082.682149999999,13086.682149999999,81,13076.3,13086.7,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,11->13,wait_for_release,92:storage_in,92,13084.09516,13085.249940000002,85,13074,13085.2,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,18->22,wait_for_release,91:storage_in,91,13086.645380000002,13093.28215,89,13084.9;13084.9,13093.3;13093.3,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,90:storage_in,90,13088.13782,,89,13084.9,13093.3,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,90:storage_in,90,13089.13782,,89,13084.9,13093.3,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,90:storage_in,90,13090.13782,,89;91,13084.9;13093.3,13093.3;13101.7,3,3,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,27->28,wait_for_release,81:storage_in,81,13090.28215,13090.682149999999,79,13079.9,13090.7,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,11->13,wait_for_release,93:storage_in,93,13091.12116,13096.449940000002,92,13085.2,13096.4,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,27->28,wait_for_release,78:storage_in,78,13092.08215,13101.482149999998,81,13090.7,13101.5,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,90:storage_in,90,13093.13782,,89;91,13084.9;13093.3,13093.3;13101.7,3,3,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,90:storage_in,90,13094.13782,,91,13093.3,13101.7,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,22->24,wait_for_release,89:storage_in,89,13094.28215,13097.082149999998,86,13086.7,13097.1,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,90:storage_in,90,13095.13782,,91,13093.3,13101.7,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,90:storage_in,90,13096.13782,,91,13093.3,13101.7,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,92:storage_in,92,13097.449940000002,,91,13093.3,13101.7,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,13->23,wait_for_release,95:storage_in,95,13098.80448,13101.682149999999,91,13093.3,13101.7,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_5s,22->24,wait_for_release,91:storage_in,91,13102.682149999999,13107.482149999998,89,13097.1,13107.5,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,27->28,wait_for_release,86:storage_in,86,13102.682149999999,13112.282149999997,78,13101.5,13112.3,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,46->36,wait_for_release,94:storage_in,94,13111.240860000004,13111.839829999999,88,13097,13111.8,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,27->28,wait_for_release,95:storage_in,95,13114.08215,13123.082149999997,86,13112.3,13123.1,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_5s,27->28,wait_for_release,91:storage_in,91,13124.482149999998,13133.882149999996,95,13123.1,13133.9,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_10s,18->22,wait_for_release,68:storage_in,68,12486.50318,,64,12484.4;12484.4,12492.8;12492.8,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,capacity_wait_budget_10s,18->22,wait_for_release,66:storage_in,66,12487.636550000001,12492.83977,64,12484.4;12484.4,12492.8;12492.8,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,capacity_wait_budget_10s,18->22,wait_for_release,73:storage_in,73,12494.37299,,66,12492.8;12492.8,12501.2;12501.2,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,capacity_wait_budget_10s,18->22,wait_for_release,71:storage_in,71,12495.506200000002,12501.23977,66,12492.8;12492.8,12501.2;12501.2,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,capacity_wait_budget_10s,13->23,wait_for_release,65:storage_in,65,12496.137770000001,,66,12492.8,12501.2,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_10s,13->23,wait_for_release,65:storage_in,65,12497.137770000001,,66,12492.8,12501.2,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_10s,8->11,wait_for_release,74:storage_in,74,12497.83982,12498.306480000001,70,12495.1,12498.3,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_10s,11->13,wait_for_release,70:storage_in,70,12499.306480000001,,67,12491.2,12502.4,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_10s,13->23,wait_for_release,65:storage_in,65,12500.137770000001,,66;71,12492.8;12501.2,12501.2;12509.6,3,3,,merge_group
legacy_offset64_merge32,capacity_wait_budget_10s,13->23,wait_for_release,65:storage_in,65,12501.137770000001,,66;71,12492.8;12501.2,12501.2;12509.6,3,3,,merge_group
legacy_offset64_merge32,capacity_wait_budget_10s,13->23,wait_for_release,65:storage_in,65,12502.137770000001,,71,12501.2,12509.6,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_10s,22->24,wait_for_release,66:storage_in,66,12502.23977,12504.23977,64,12493.8,12504.2,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_10s,18->22,wait_for_release,75:storage_in,75,12502.574170000002,12509.63977,71,12501.2;12501.2,12509.6;12509.6,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,capacity_wait_budget_10s,13->23,wait_for_release,67:storage_in,67,12503.387820000002,,71,12501.2,12509.6,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_10s,13->23,wait_for_release,67:storage_in,67,12504.387820000002,,71,12501.2,12509.6,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_10s,13->23,wait_for_release,67:storage_in,67,12505.387820000002,,71,12501.2,12509.6,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_10s,13->23,wait_for_release,72:storage_in,72,12506.80448,,71;75,12501.2;12509.6,12509.6;12518,3,3,,merge_group
legacy_offset64_merge32,capacity_wait_budget_10s,11->13,wait_for_release,76:storage_in,76,12507.121410000002,12513.706480000003,74,12502.5,12513.7,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_10s,13->23,wait_for_release,72:storage_in,72,12507.80448,,71;75,12501.2;12509.6,12509.6;12518,3,3,,merge_group
legacy_offset64_merge32,capacity_wait_budget_10s,22->24,wait_for_release,71:storage_in,71,12510.63977,12514.63977,66,12504.2,12514.6,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_10s,13->23,wait_for_release,72:storage_in,72,12510.80448,,75,12509.6,12518,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_10s,13->23,wait_for_release,72:storage_in,72,12511.80448,,75,12509.6,12518,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_10s,13->23,wait_for_release,72:storage_in,72,12512.80448,,75,12509.6,12518,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_10s,13->23,wait_for_release,74:storage_in,74,12514.706480000003,12518.03977,75,12509.6,12518,2,2,,merge_group
legacy_offset64_merge32,capacity_wait_budget_10s,27->28,wait_for_release,66:storage_in,66,12518.23977,12518.63977,64,12507.8,12518.6,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_10s,22->24,wait_for_release,75:storage_in,75,12519.03977,12525.03977,71,12514.6,12525,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_10s,24->27,wait_for_release,71:storage_in,71,12526.03977,12526.43977,74,12524.8,12526.4,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_10s,27->28,wait_for_release,74:storage_in,74,12527.43977,,66,12518.6,12529.4,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_10s,27->28,wait_for_release,71:storage_in,71,12529.039770000001,12529.439769999999,66,12518.6,12529.4,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_10s,27->28,wait_for_release,76:storage_in,76,12535.306480000005,12540.239769999998,71,12529.4,12540.2,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_10s,27->28,wait_for_release,75:storage_in,75,12542.03977,12551.039769999998,76,12540.2,12551,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_10s,18->22,wait_for_release,81:storage_in,81,13058.24528,13064.88215,79,13056.5;13056.5,13064.9;13064.9,3,3,,edge_capacity+merge_group
legacy_offset64_merge32,capacity_wait_budget_10s,4->17,wait_for_release,84:storage_in,84,13059.8454,13060.659440000001,82,13057.1,13060.7,2,2,,edge_capacity
legacy_offset64_merge32,capacity_wait_budget_10s,18->22,wait_for_release,82:storage_in,82,13066.259440000002,,81,13064.9;13064.9,13073.3;13073.3,3,3,,edge_capacity+merge_group
