sample_id,scenario,context,task_id,segment_id,decision_index,current_node,goal_node,candidate_next_nodes,teacher_next_node,is_branch_node,is_source_retry,current_time,task_entry_time,deadline_or_std,time_slack,candidate_shortest_time_to_goal,candidate_travel_time,candidate_service_time,candidate_node_type,candidate_fault_status,local_node_time_window_pressure,local_queue_or_occupancy_summary,source_retry_age_seconds,label_type,split,edge_capacity_primary
g4a_move_000945,legacy_offset64_repair32,repair_window,68,68:storage_in,6,14,47,[46],46,False,False,12511.30318,12480.10318,24600,12088.69682,"{""46"": 40.0}","{""46"": 1.6}","{""46"": 1.0}","{""46"": 4}","{""46"": false}",0,"{""candidate_node_pressure"": {""46"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000946,legacy_offset64_repair32,repair_window,68,68:storage_in,7,46,47,"[35, 36]",36,True,False,12513.90318,12480.10318,24600,12086.09682,"{""35"": 4000.0, ""36"": 25.2}","{""35"": 10.8, ""36"": 14.8}","{""35"": 1.0, ""36"": 1.0}","{""35"": 5, ""36"": 4}","{""35"": false, ""36"": false}",0,"{""candidate_node_pressure"": {""35"": 0, ""36"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000947,legacy_offset64_repair32,repair_window,68,68:storage_in,8,36,47,"[38, 44]",38,True,False,12529.70318,12480.10318,24600,12070.29682,"{""38"": 12.4, ""44"": 4000.0}","{""38"": 12.8, ""44"": 7.6}","{""38"": 1.0, ""44"": 1.0}","{""38"": 4, ""44"": 5}","{""38"": false, ""44"": false}",0,"{""candidate_node_pressure"": {""38"": 0, ""44"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000948,legacy_offset64_repair32,repair_window,68,68:storage_in,9,38,47,"[37, 39]",39,True,False,12543.50318,12480.10318,24600,12056.49682,"{""37"": 4000.0, ""39"": 4.0}","{""37"": 12.8, ""39"": 8.4}","{""37"": 1.0, ""39"": 1.0}","{""37"": 5, ""39"": 4}","{""37"": false, ""39"": false}",0,"{""candidate_node_pressure"": {""37"": 0, ""39"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000949,legacy_offset64_repair32,repair_window,68,68:storage_in,10,39,47,"[40, 47]",47,True,False,12552.90318,12480.10318,24600,12047.09682,"{""40"": 67.2, ""47"": 4000.0}","{""40"": 5.6, ""47"": 4.0}","{""40"": 1.0, ""47"": 0.0}","{""40"": 5, ""47"": 2}","{""40"": false, ""47"": false}",0,"{""candidate_node_pressure"": {""40"": 0, ""47"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000950,legacy_offset64_repair32,repair_window,69,69:storage_in,0,3,47,[16],16,False,False,12482.66742,12482.66742,24900,12417.33258,"{""16"": 40.4}","{""16"": 1.6}","{""16"": 1.0}","{""16"": 4}","{""16"": false}",0,"{""candidate_node_pressure"": {""16"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000951,legacy_offset64_repair32,repair_window,69,69:storage_in,1,16,47,"[17, 21]",17,True,False,12485.26742,12482.66742,24900,12414.73258,"{""17"": 36.8, ""21"": 22.8}","{""17"": 3.6, ""21"": 22.8}","{""17"": 1.0, ""21"": 1.0}","{""17"": 5, ""21"": 5}","{""17"": false, ""21"": false}",0,"{""candidate_node_pressure"": {""17"": 0, ""21"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000952,legacy_offset64_repair32,repair_window,69,69:storage_in,2,17,47,[18],18,False,False,12489.86742,12482.66742,24900,12410.13258,"{""18"": 35.2}","{""18"": 1.6}","{""18"": 1.0}","{""18"": 5}","{""18"": false}",0,"{""candidate_node_pressure"": {""18"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000953,legacy_offset64_repair32,repair_window,69,69:storage_in,3,18,47,[22],22,False,False,12492.46742,12482.66742,24900,12407.53258,"{""22"": 26.8}","{""22"": 8.4}","{""22"": 1.0}","{""22"": 4}","{""22"": false}",0,"{""candidate_node_pressure"": {""22"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000954,legacy_offset64_repair32,repair_window,69,69:storage_in,4,22,47,"[24, 26]",24,True,False,12501.86742,12482.66742,24900,12398.13258,"{""24"": 16.4, ""26"": 48.0}","{""24"": 10.4, ""26"": 6.8}","{""24"": 1.0, ""26"": 1.0}","{""24"": 5, ""26"": 5}","{""24"": false, ""26"": false}",0,"{""candidate_node_pressure"": {""24"": 0, ""26"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000955,legacy_offset64_repair32,repair_window,69,69:storage_in,5,24,47,[27],27,False,False,12513.26742,12482.66742,24900,12386.73258,"{""27"": 14.8}","{""27"": 1.6}","{""27"": 1.0}","{""27"": 4}","{""27"": false}",0,"{""candidate_node_pressure"": {""27"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000956,legacy_offset64_repair32,repair_window,69,69:storage_in,6,27,47,"[28, 45]",28,True,False,12515.86742,12482.66742,24900,12384.13258,"{""28"": 4.0, ""45"": 4000.0}","{""28"": 10.8, ""45"": 6.4}","{""28"": 1.0, ""45"": 1.0}","{""28"": 4, ""45"": 5}","{""28"": false, ""45"": false}",0,"{""candidate_node_pressure"": {""28"": 0, ""45"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000957,legacy_offset64_repair32,repair_window,69,69:storage_in,7,28,47,"[29, 47]",47,True,False,12527.66742,12482.66742,24900,12372.33258,"{""29"": 62.4, ""47"": 4000.0}","{""29"": 5.2, ""47"": 4.0}","{""29"": 1.0, ""47"": 0.0}","{""29"": 5, ""47"": 2}","{""29"": false, ""47"": false}",0,"{""candidate_node_pressure"": {""29"": 0, ""47"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000958,legacy_offset64_repair32,repair_window,70,70:storage_in,0,2,47,[9],9,False,False,12484.10648,12484.10648,23400,10915.89352,"{""9"": 40.0}","{""9"": 3.6}","{""9"": 1.0}","{""9"": 4}","{""9"": false}",0,"{""candidate_node_pressure"": {""9"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000959,legacy_offset64_repair32,repair_window,70,70:storage_in,1,9,47,"[7, 10]",7,True,False,12488.70648,12484.10648,23400,10911.29352,"{""10"": 57.6, ""7"": 37.2}","{""10"": 8.0, ""7"": 2.8}","{""10"": 1.0, ""7"": 1.0}","{""10"": 5, ""7"": 5}","{""10"": false, ""7"": false}",0,"{""candidate_node_pressure"": {""10"": 0, ""7"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000960,legacy_offset64_repair32,repair_window,70,70:storage_in,2,7,47,[8],8,False,False,12492.50648,12484.10648,23400,10907.49352,"{""8"": 35.6}","{""8"": 1.6}","{""8"": 1.0}","{""8"": 5}","{""8"": false}",0,"{""candidate_node_pressure"": {""8"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000961,legacy_offset64_repair32,repair_window,70,70:storage_in,3,8,47,[11],11,False,False,12495.10648,12484.10648,23400,10904.89352,"{""11"": 32.4}","{""11"": 3.2}","{""11"": 1.0}","{""11"": 4}","{""11"": false}",0,"{""candidate_node_pressure"": {""11"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000962,legacy_offset64_repair32,repair_window,70,70:storage_in,4,11,47,"[13, 14]",13,True,False,12499.30648,12484.10648,23400,10900.69352,"{""13"": 21.2, ""14"": 41.6}","{""13"": 11.2, ""14"": 12.8}","{""13"": 1.0, ""14"": 1.0}","{""13"": 5, ""14"": 5}","{""13"": false, ""14"": false}",0,"{""candidate_node_pressure"": {""13"": 0, ""14"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000963,legacy_offset64_repair32,repair_window,70,70:storage_in,5,13,47,[23],23,False,False,12511.50648,12484.10648,23400,10888.49352,"{""23"": 18.0}","{""23"": 3.2}","{""23"": 1.0}","{""23"": 5}","{""23"": false}",0,"{""candidate_node_pressure"": {""23"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000964,legacy_offset64_repair32,repair_window,70,70:storage_in,6,23,47,[24],24,False,False,12515.70648,12484.10648,23400,10884.29352,"{""24"": 16.4}","{""24"": 1.6}","{""24"": 1.0}","{""24"": 5}","{""24"": false}",0,"{""candidate_node_pressure"": {""24"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000965,legacy_offset64_repair32,repair_window,70,70:storage_in,7,24,47,[27],27,False,False,12518.30648,12484.10648,23400,10881.69352,"{""27"": 14.8}","{""27"": 1.6}","{""27"": 1.0}","{""27"": 4}","{""27"": false}",0,"{""candidate_node_pressure"": {""27"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000966,legacy_offset64_repair32,repair_window,70,70:storage_in,8,27,47,"[28, 45]",28,True,False,12520.90648,12484.10648,23400,10879.09352,"{""28"": 4.0, ""45"": 4000.0}","{""28"": 10.8, ""45"": 6.4}","{""28"": 1.0, ""45"": 1.0}","{""28"": 4, ""45"": 5}","{""28"": false, ""45"": false}",0,"{""candidate_node_pressure"": {""28"": 0, ""45"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000967,legacy_offset64_repair32,repair_window,70,70:storage_in,9,28,47,"[29, 47]",47,True,False,12532.70648,12484.10648,23400,10867.29352,"{""29"": 62.4, ""47"": 4000.0}","{""29"": 5.2, ""47"": 4.0}","{""29"": 1.0, ""47"": 0.0}","{""29"": 5, ""47"": 2}","{""29"": false, ""47"": false}",0,"{""candidate_node_pressure"": {""29"": 0, ""47"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000968,legacy_offset64_repair32,repair_window,71,71:storage_in,0,4,47,[17],17,False,False,12486.60448,12485.3062,25800,13313.39552,"{""17"": 36.8}","{""17"": 3.6}","{""17"": 1.0}","{""17"": 5}","{""17"": false}",0,"{""candidate_node_pressure"": {""17"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000969,legacy_offset64_repair32,repair_window,71,71:storage_in,1,17,47,[18],18,False,False,12491.20448,12485.3062,25800,13308.79552,"{""18"": 35.2}","{""18"": 1.6}","{""18"": 1.0}","{""18"": 5}","{""18"": false}",0,"{""candidate_node_pressure"": {""18"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000970,legacy_offset64_repair32,repair_window,71,71:storage_in,2,18,47,[22],22,False,False,12493.80448,12485.3062,25800,13306.19552,"{""22"": 26.8}","{""22"": 8.4}","{""22"": 1.0}","{""22"": 4}","{""22"": false}",0,"{""candidate_node_pressure"": {""22"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000971,legacy_offset64_repair32,repair_window,71,71:storage_in,3,22,47,"[24, 26]",24,True,False,12503.20448,12485.3062,25800,13296.79552,"{""24"": 16.4, ""26"": 48.0}","{""24"": 10.4, ""26"": 6.8}","{""24"": 1.0, ""26"": 1.0}","{""24"": 5, ""26"": 5}","{""24"": false, ""26"": false}",0,"{""candidate_node_pressure"": {""24"": 0, ""26"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000972,legacy_offset64_repair32,repair_window,71,71:storage_in,4,24,47,[27],27,False,False,12514.60448,12485.3062,25800,13285.39552,"{""27"": 14.8}","{""27"": 1.6}","{""27"": 1.0}","{""27"": 4}","{""27"": false}",0,"{""candidate_node_pressure"": {""27"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000973,legacy_offset64_repair32,repair_window,71,71:storage_in,5,27,47,"[28, 45]",28,True,False,12517.20448,12485.3062,25800,13282.79552,"{""28"": 4.0, ""45"": 4000.0}","{""28"": 10.8, ""45"": 6.4}","{""28"": 1.0, ""45"": 1.0}","{""28"": 4, ""45"": 5}","{""28"": false, ""45"": false}",0,"{""candidate_node_pressure"": {""28"": 0, ""45"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000974,legacy_offset64_repair32,repair_window,71,71:storage_in,6,28,47,"[29, 47]",47,True,False,12529.00448,12485.3062,25800,13270.99552,"{""29"": 62.4, ""47"": 4000.0}","{""29"": 5.2, ""47"": 4.0}","{""29"": 1.0, ""47"": 0.0}","{""29"": 5, ""47"": 2}","{""29"": false, ""47"": false}",0,"{""candidate_node_pressure"": {""29"": 0, ""47"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,val,False
g4a_move_000975,legacy_offset64_repair32,repair_window,73,73:storage_in,0,5,47,[19],19,False,False,12487.97299,12487.97299,22200,9712.02701,"{""19"": 38.0}","{""19"": 1.6}","{""19"": 1.0}","{""19"": 4}","{""19"": false}",0,"{""candidate_node_pressure"": {""19"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000976,legacy_offset64_repair32,repair_window,73,73:storage_in,1,19,47,"[18, 25]",25,True,False,12490.57299,12487.97299,22200,9709.42701,"{""18"": 35.2, ""25"": 51.2}","{""18"": 2.8, ""25"": 14.0}","{""18"": 1.0, ""25"": 1.0}","{""18"": 5, ""25"": 5}","{""18"": false, ""25"": false}",0,"{""candidate_node_pressure"": {""18"": 1, ""25"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000977,legacy_offset64_repair32,repair_window,73,73:storage_in,2,25,47,[26],26,False,False,12505.57299,12487.97299,22200,9694.42701,"{""26"": 48.0}","{""26"": 3.2}","{""26"": 1.0}","{""26"": 5}","{""26"": false}",0,"{""candidate_node_pressure"": {""26"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000978,legacy_offset64_repair32,repair_window,73,73:storage_in,3,26,47,[43],43,False,False,12509.77299,12487.97299,22200,9690.22701,"{""43"": 46.4}","{""43"": 1.6}","{""43"": 1.0}","{""43"": 5}","{""43"": false}",0,"{""candidate_node_pressure"": {""43"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000979,legacy_offset64_repair32,repair_window,73,73:storage_in,4,43,47,[15],15,False,False,12512.37299,12487.97299,22200,9687.62701,"{""15"": 43.2}","{""15"": 3.2}","{""15"": 1.0}","{""15"": 5}","{""15"": false}",0,"{""candidate_node_pressure"": {""15"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000980,legacy_offset64_repair32,repair_window,73,73:storage_in,5,15,47,[14],14,False,False,12516.57299,12487.97299,22200,9683.42701,"{""14"": 41.6}","{""14"": 1.6}","{""14"": 1.0}","{""14"": 5}","{""14"": false}",0,"{""candidate_node_pressure"": {""14"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000981,legacy_offset64_repair32,repair_window,73,73:storage_in,6,14,47,[46],46,False,False,12519.17299,12487.97299,22200,9680.82701,"{""46"": 40.0}","{""46"": 1.6}","{""46"": 1.0}","{""46"": 4}","{""46"": false}",0,"{""candidate_node_pressure"": {""46"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000982,legacy_offset64_repair32,repair_window,73,73:storage_in,7,46,47,"[35, 36]",36,True,False,12521.77299,12487.97299,22200,9678.22701,"{""35"": 4000.0, ""36"": 25.2}","{""35"": 10.8, ""36"": 14.8}","{""35"": 1.0, ""36"": 1.0}","{""35"": 5, ""36"": 4}","{""35"": false, ""36"": false}",0,"{""candidate_node_pressure"": {""35"": 0, ""36"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000983,legacy_offset64_repair32,repair_window,73,73:storage_in,8,36,47,"[38, 44]",38,True,False,12537.57299,12487.97299,22200,9662.42701,"{""38"": 12.4, ""44"": 4000.0}","{""38"": 12.8, ""44"": 7.6}","{""38"": 1.0, ""44"": 1.0}","{""38"": 4, ""44"": 5}","{""38"": false, ""44"": false}",0,"{""candidate_node_pressure"": {""38"": 0, ""44"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000984,legacy_offset64_repair32,repair_window,73,73:storage_in,9,38,47,"[37, 39]",39,True,False,12551.37299,12487.97299,22200,9648.62701,"{""37"": 4000.0, ""39"": 4.0}","{""37"": 12.8, ""39"": 8.4}","{""37"": 1.0, ""39"": 1.0}","{""37"": 5, ""39"": 4}","{""37"": false, ""39"": false}",0,"{""candidate_node_pressure"": {""37"": 0, ""39"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000985,legacy_offset64_repair32,repair_window,73,73:storage_in,10,39,47,"[40, 47]",47,True,False,12560.77299,12487.97299,22200,9639.22701,"{""40"": 67.2, ""47"": 4000.0}","{""40"": 5.6, ""47"": 4.0}","{""40"": 1.0, ""47"": 0.0}","{""40"": 5, ""47"": 2}","{""40"": false, ""47"": false}",0,"{""candidate_node_pressure"": {""40"": 0, ""47"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000986,legacy_offset64_repair32,repair_window,72,72:storage_in,0,0,47,[6],6,False,False,12489,12486.60448,23400,10911,"{""6"": 35.2}","{""6"": 3.2}","{""6"": 1.0}","{""6"": 4}","{""6"": false}",0,"{""candidate_node_pressure"": {""6"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,test,False
g4a_move_000987,legacy_offset64_repair32,repair_window,72,72:storage_in,1,6,47,"[8, 12]",12,True,False,12493.2,12486.60448,23400,10906.8,"{""12"": 25.2, ""8"": 35.6}","{""12"": 10.0, ""8"": 2.8}","{""12"": 1.0, ""8"": 1.0}","{""12"": 5, ""8"": 5}","{""12"": false, ""8"": false}",0,"{""candidate_node_pressure"": {""12"": 0, ""8"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,test,False
g4a_move_000988,legacy_offset64_repair32,repair_window,72,72:storage_in,2,12,47,[13],13,False,False,12504.2,12486.60448,23400,10895.8,"{""13"": 21.2}","{""13"": 4.0}","{""13"": 1.0}","{""13"": 5}","{""13"": false}",0,"{""candidate_node_pressure"": {""13"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,test,False
g4a_move_000989,legacy_offset64_repair32,repair_window,72,72:storage_in,3,13,47,[23],23,False,False,12509.2,12486.60448,23400,10890.8,"{""23"": 18.0}","{""23"": 3.2}","{""23"": 1.0}","{""23"": 5}","{""23"": false}",0,"{""candidate_node_pressure"": {""23"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,test,False
g4a_move_000990,legacy_offset64_repair32,repair_window,72,72:storage_in,4,23,47,[24],24,False,False,12513.4,12486.60448,23400,10886.6,"{""24"": 16.4}","{""24"": 1.6}","{""24"": 1.0}","{""24"": 5}","{""24"": false}",0,"{""candidate_node_pressure"": {""24"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,test,False
g4a_move_000991,legacy_offset64_repair32,repair_window,72,72:storage_in,5,24,47,[27],27,False,False,12516,12486.60448,23400,10884,"{""27"": 14.8}","{""27"": 1.6}","{""27"": 1.0}","{""27"": 4}","{""27"": false}",0,"{""candidate_node_pressure"": {""27"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,test,False
g4a_move_000992,legacy_offset64_repair32,repair_window,72,72:storage_in,6,27,47,"[28, 45]",28,True,False,12518.6,12486.60448,23400,10881.4,"{""28"": 4.0, ""45"": 4000.0}","{""28"": 10.8, ""45"": 6.4}","{""28"": 1.0, ""45"": 1.0}","{""28"": 4, ""45"": 5}","{""28"": false, ""45"": false}",0,"{""candidate_node_pressure"": {""28"": 0, ""45"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,test,False
g4a_move_000993,legacy_offset64_repair32,repair_window,72,72:storage_in,7,28,47,"[29, 47]",47,True,False,12530.4,12486.60448,23400,10869.6,"{""29"": 62.4, ""47"": 4000.0}","{""29"": 5.2, ""47"": 4.0}","{""29"": 1.0, ""47"": 0.0}","{""29"": 5, ""47"": 2}","{""29"": false, ""47"": false}",0,"{""candidate_node_pressure"": {""29"": 0, ""47"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,test,False
g4a_move_000994,legacy_offset64_repair32,repair_window,74,74:storage_in,0,1,47,[7],7,False,False,12489.43982,12489.43982,24600,12110.56018,"{""7"": 37.2}","{""7"": 4.8}","{""7"": 1.0}","{""7"": 5}","{""7"": false}",0,"{""candidate_node_pressure"": {""7"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000995,legacy_offset64_repair32,repair_window,74,74:storage_in,1,7,47,[8],8,False,False,12495.23982,12489.43982,24600,12104.76018,"{""8"": 35.6}","{""8"": 1.6}","{""8"": 1.0}","{""8"": 5}","{""8"": false}",0,"{""candidate_node_pressure"": {""8"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000996,legacy_offset64_repair32,repair_window,74,74:storage_in,2,8,47,[11],11,False,False,12497.83982,12489.43982,24600,12102.16018,"{""11"": 32.4}","{""11"": 3.2}","{""11"": 1.0}","{""11"": 4}","{""11"": false}",0,"{""candidate_node_pressure"": {""11"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000997,legacy_offset64_repair32,repair_window,74,74:storage_in,3,11,47,"[13, 14]",13,True,False,12502.03982,12489.43982,24600,12097.96018,"{""13"": 21.2, ""14"": 41.6}","{""13"": 11.2, ""14"": 12.8}","{""13"": 1.0, ""14"": 1.0}","{""13"": 5, ""14"": 5}","{""13"": false, ""14"": false}",0,"{""candidate_node_pressure"": {""13"": 0, ""14"": 0}, ""current_node_pressure"": 0, ""out_degree"": 2}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000998,legacy_offset64_repair32,repair_window,74,74:storage_in,4,13,47,[23],23,False,False,12514.23982,12489.43982,24600,12085.76018,"{""23"": 18.0}","{""23"": 3.2}","{""23"": 1.0}","{""23"": 5}","{""23"": false}",0,"{""candidate_node_pressure"": {""23"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_000999,legacy_offset64_repair32,repair_window,74,74:storage_in,5,23,47,[24],24,False,False,12518.43982,12489.43982,24600,12081.56018,"{""24"": 16.4}","{""24"": 1.6}","{""24"": 1.0}","{""24"": 5}","{""24"": false}",0,"{""candidate_node_pressure"": {""24"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
g4a_move_001000,legacy_offset64_repair32,repair_window,74,74:storage_in,6,24,47,[27],27,False,False,12521.03982,12489.43982,24600,12078.96018,"{""27"": 14.8}","{""27"": 1.6}","{""27"": 1.0}","{""27"": 4}","{""27"": false}",0,"{""candidate_node_pressure"": {""27"": 0}, ""current_node_pressure"": 0, ""out_degree"": 1}",0,MOVE_TO_NEXT_CIE,train,False
