window_id,task_id,segment_id,current_node,goal_node,candidate_next_nodes,model_prediction,teacher_next,fallback_reason,risk_margin,historical_risk,bottleneck_score,downstream_pressure_2hop,downstream_pressure_3hop,node_pressure,candidate_pressure,is_branch_node,did_fallback_match_teacher,would_model_have_been_wrong,whether_task_later_success,scores,label_type
g4d_offset2048_1024_high_density,2492,2492:direct,22,48,"[24, 26]",24,24,low_margin,3.69105357,0,1,0,0,0,0,True,True,False,True,"[1.2441353521583578, -2.4469182197300716]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2492,2492:direct,27,48,"[28, 45]",45,45,low_margin,4.54422268,0,1,0,0,0,0,True,True,False,True,"[-2.960726593436963, 1.5834960872364754]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2493,2493:direct,16,49,"[17, 21]",21,17,low_margin,0.50233719,0,1,0,0,0,0,True,True,True,True,"[-0.5961643408753876, -0.09382715281836895]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2493,2493:direct,22,49,"[24, 26]",24,24,low_margin,0.46725603,0,1,0,1,0,0,True,True,False,True,"[0.2089137463798545, -0.2583422860093889]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2493,2493:direct,31,49,"[32, 43]",32,32,low_margin,2.62324612,0,0,0,0,0,0,True,True,False,True,"[1.3017193429807548, -1.3215267798292134]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2493,2493:direct,32,49,"[33, 37]",37,37,low_margin,4.79507935,0,1,0,0,0,0,True,True,False,True,"[-2.8485870570021374, 1.9464922931725495]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2495,2495:direct,11,50,"[13, 14]",14,13,low_margin,2.20168203,0,1,2,3,0,1,True,True,True,True,"[-1.4152239692860038, 0.7864580567790262]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2495,2495:direct,31,50,"[32, 43]",32,32,low_margin,1.21377954,0,0,0,0,0,0,True,True,False,True,"[1.0951915523594833, -0.11858798463309106]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2495,2495:direct,33,50,"[34, 44]",44,44,low_margin,4.6943927,0,1,0,0,0,0,True,True,False,True,"[-2.887661000810474, 1.8067316985965776]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2494,2494:direct,22,48,"[24, 26]",24,26,low_margin,3.66791023,0,1,0,2,0,0,True,True,True,True,"[1.3067898154128341, -2.361120417115406]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2494,2494:direct,41,48,"[42, 45]",45,45,low_margin,4.5628946,0,1,0,0,0,0,True,True,False,True,"[-2.6096622918649475, 1.9532323087300405]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2496,2496:direct,19,48,"[18, 25]",18,25,low_margin+historical_risk,2.6995133,1,1,4,6,0,2,True,True,True,True,"[0.23498950711590827, -2.4645237896481156]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2496,2496:direct,41,48,"[42, 45]",45,45,low_margin,4.53954987,0,1,0,0,0,0,True,True,False,True,"[-2.6893359285001237, 1.8502139381224616]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2497,2497:direct,9,50,"[7, 10]",10,7,low_margin,0.1123019,0,1,1,2,0,0,True,True,True,True,"[-0.00037541583469735684, 0.11192648004145456]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2497,2497:direct,11,50,"[13, 14]",14,14,low_margin,2.39404789,0,1,0,0,0,0,True,True,False,True,"[-1.4154156910081943, 0.9786321995826148]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2497,2497:direct,36,50,"[38, 44]",44,44,low_margin,4.16999356,0,1,0,0,0,0,True,True,False,True,"[-2.3869303696738067, 1.7830631907979506]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2498,2498:direct,16,48,"[17, 21]",21,17,low_margin,0.50429323,0,1,0,0,0,0,True,True,True,True,"[0.41630888306082103, 0.9206021092082322]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2498,2498:direct,22,48,"[24, 26]",24,24,low_margin,3.69095125,0,1,0,0,0,0,True,True,False,True,"[1.2437464001110607, -2.4472048507556803]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2498,2498:direct,27,48,"[28, 45]",45,45,low_margin,4.54409503,0,1,0,0,0,0,True,True,False,True,"[-2.960985032643885, 1.583109993943427]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2499,2499:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44123103,0,1,0,0,0,0,True,True,False,True,"[1.3190131253096538, -1.1222179020908334]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2500,2500:direct,16,49,"[17, 21]",21,17,low_margin,0.50291138,0,1,0,0,0,0,True,True,True,True,"[-0.5832251234551167, -0.08031374467482566]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2500,2500:direct,22,49,"[24, 26]",24,26,low_margin,0.4881414,0,1,0,0,0,0,True,True,True,True,"[0.24292672665088166, -0.24521467356933369]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2500,2500:direct,38,49,"[37, 39]",37,37,low_margin,3.47966003,0,1,0,0,0,0,True,True,False,True,"[1.97036356327252, -1.5092964683620365]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2501,2501:direct,22,48,"[24, 26]",24,24,low_margin,3.69092425,0,1,0,0,0,0,True,True,False,True,"[1.2436437963684035, -2.447280458439902]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2501,2501:direct,27,48,"[28, 45]",45,45,low_margin,4.54406135,0,1,0,0,0,0,True,True,False,True,"[-2.961053203587735, 1.5830081437757098]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2502,2502:direct,6,50,"[8, 12]",8,8,low_margin,1.71748233,0,1,0,0,0,0,True,True,False,True,"[0.1528174874323749, -1.5646648429125]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2502,2502:direct,11,50,"[13, 14]",14,14,low_margin,2.39402695,0,1,0,0,0,0,True,True,False,True,"[-1.4156834255218695, 0.9783435235032597]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2502,2502:direct,36,50,"[38, 44]",44,44,low_margin,4.16990029,0,1,0,0,0,0,True,True,False,True,"[-2.387117729120959, 1.7827825583805086]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2503,2503:direct,19,49,"[18, 25]",25,18,low_margin,0.09620391,0,1,1,2,0,0,True,True,True,True,"[-0.35478126078992567, -0.2585773477285087]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2503,2503:direct,22,49,"[24, 26]",24,24,low_margin,0.48821083,0,1,0,0,0,0,True,True,False,True,"[0.2721185539575174, -0.21609227893970928]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2503,2503:direct,31,49,"[32, 43]",32,32,low_margin,2.62913944,0,0,0,0,0,0,True,True,False,True,"[1.3442470751100217, -1.2848923641074725]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2503,2503:direct,32,49,"[33, 37]",37,37,low_margin,4.80596434,0,1,0,0,0,0,True,True,False,True,"[-2.8179734143123536, 1.9879909280615435]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2504,2504:direct,19,48,"[18, 25]",18,18,low_margin+historical_risk,3.09494718,1,1,0,0,0,0,True,True,False,True,"[0.6816592955336322, -2.4132878835269542]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2504,2504:direct,22,48,"[24, 26]",24,24,low_margin,3.70301583,0,1,0,0,0,0,True,True,False,True,"[1.3066442800765745, -2.3963715517317485]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2504,2504:direct,27,48,"[28, 45]",45,45,low_margin,4.55982297,0,1,0,0,0,0,True,True,False,True,"[-2.913990104002454, 1.6458328667155095]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2505,2505:direct,16,48,"[17, 21]",21,17,low_margin,0.50408232,0,1,0,0,0,0,True,True,True,True,"[0.4610539651073402, 0.9651362861658777]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2505,2505:direct,22,48,"[24, 26]",24,24,low_margin,3.70240851,0,1,0,0,0,0,True,True,False,True,"[1.2879200220122786, -2.414488490220565]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2505,2505:direct,27,48,"[28, 45]",45,45,low_margin,4.55841332,0,1,0,0,0,0,True,True,False,True,"[-2.93147552302725, 1.6269377919760284]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2506,2506:storage_in,11,47,"[13, 14]",13,13,low_margin+historical_risk,1.18509707,1,1,0,0,0,0,True,True,False,True,"[1.0704490549383323, -0.11464801896320842]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2507,2507:direct,16,49,"[17, 21]",21,17,low_margin,0.50307439,0,1,0,0,0,0,True,True,True,True,"[-0.5725942989148602, -0.06951990948134301]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2507,2507:direct,22,49,"[24, 26]",24,26,low_margin,0.29756014,0,1,2,3,0,1,True,True,True,True,"[0.06302629081370481, -0.23453385077816313]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2507,2507:direct,38,49,"[37, 39]",37,37,low_margin,3.48125041,0,1,0,0,0,0,True,True,False,True,"[1.9806459220788626, -1.5006044858024963]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2508,2508:direct,22,49,"[24, 26]",24,24,low_margin,0.55972729,0,1,0,0,0,0,True,True,False,True,"[0.23102691932658648, -0.32870037304998867]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2508,2508:direct,31,49,"[32, 43]",32,32,low_margin,2.62505203,0,0,0,0,0,0,True,True,False,True,"[1.3029301933517161, -1.3221218391013603]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2508,2508:direct,32,49,"[33, 37]",37,37,low_margin,4.79755355,0,1,0,0,0,0,True,True,False,True,"[-2.8505939421914093, 1.9469596051535318]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2509,2509:direct,19,49,"[18, 25]",25,18,low_margin,0.11657593,0,1,1,2,0,0,True,True,True,True,"[-0.398277204360147, -0.2817012752510477]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2509,2509:direct,22,49,"[24, 26]",24,26,low_margin,0.29709542,0,1,2,3,0,1,True,True,True,True,"[0.05796884225687271, -0.23912658178914792]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2509,2509:direct,38,49,"[37, 39]",37,37,low_margin,3.47832612,0,1,0,0,0,0,True,True,False,True,"[1.9778001679176382, -1.5005259550499799]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2510,2510:storage_in,16,47,"[17, 21]",21,17,low_margin,0.50512711,0,1,0,0,0,0,True,True,True,True,"[0.467210177873586, 0.9723372837959107]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2510,2510:storage_in,22,47,"[24, 26]",24,24,low_margin,2.43951567,0,1,0,0,0,0,True,True,False,True,"[1.2958070159985207, -1.14370865145887]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2511,2511:direct,6,50,"[8, 12]",8,12,low_margin,1.71920733,0,1,0,0,0,0,True,True,True,True,"[0.1749558333372221, -1.5442514956938955]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2511,2511:direct,31,50,"[32, 43]",32,32,low_margin,1.21421772,0,0,0,0,0,0,True,True,False,True,"[1.1168839514589393, -0.09733376777000124]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2511,2511:direct,33,50,"[34, 44]",44,44,low_margin,4.7012512,0,1,0,0,0,0,True,True,False,True,"[-2.8735963221326557, 1.8276548786133957]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2512,2512:storage_in,22,47,"[24, 26]",24,24,low_margin,2.44168479,0,1,0,0,0,0,True,True,False,True,"[1.3365971807577481, -1.1050876112340167]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2513,2513:direct,19,49,"[18, 25]",25,25,low_margin,0.35749003,0,1,0,0,0,0,True,True,False,True,"[-0.562925172500718, -0.20543514686836484]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2513,2513:direct,38,49,"[37, 39]",37,37,low_margin,3.48122306,0,1,0,0,0,0,True,True,False,True,"[1.980468029665761, -1.500755032143448]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2514,2514:direct,16,49,"[17, 21]",21,17,low_margin,0.50306725,0,1,0,0,0,0,True,True,True,True,"[-0.5730667715235247, -0.0699995217666074]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2514,2514:direct,22,49,"[24, 26]",24,26,low_margin,0.48825013,0,1,0,0,0,0,True,True,True,True,"[0.2532416583533207, -0.2350084750194601]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2514,2514:direct,38,49,"[37, 39]",37,37,low_margin,3.48118021,0,1,0,0,0,0,True,True,False,True,"[1.980189346410451, -1.5009908635548357]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2517,2517:direct,9,50,"[7, 10]",10,7,low_margin,0.18472733,0,1,0,0,0,0,True,True,True,True,"[0.020981528244909953, 0.2057088571419704]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2517,2517:direct,11,50,"[13, 14]",14,14,low_margin,2.39554893,0,1,0,0,0,0,True,True,False,True,"[-1.3957317250815102, 0.9998172011856622]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2517,2517:direct,36,50,"[38, 44]",44,44,low_margin,4.17680155,0,1,0,0,0,0,True,True,False,True,"[-2.3731556345458396, 1.803645920152579]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2515,2515:direct,22,48,"[24, 26]",24,26,low_margin,3.68239372,0,1,0,1,0,0,True,True,True,True,"[1.3036434285910503, -2.378750295088386]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2515,2515:direct,41,48,"[42, 45]",45,45,low_margin,4.55525753,0,1,0,0,0,0,True,True,False,True,"[-2.625313243593644, 1.9299442835133382]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2516,2516:direct,22,49,"[24, 26]",24,24,low_margin,0.46678012,0,1,0,1,0,0,True,True,False,True,"[0.2726362475660834, -0.19414387445125714]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2516,2516:direct,31,49,"[32, 43]",32,32,low_margin,2.62369634,0,0,0,0,0,0,True,True,False,True,"[1.3661151763954844, -1.2575811670851487]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2516,2516:direct,32,49,"[33, 37]",37,37,low_margin,4.80023563,0,1,0,0,0,0,True,True,False,True,"[-2.788164188569918, 2.0120714397747776]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2518,2518:direct,22,49,"[24, 26]",24,24,low_margin,0.48774262,0,1,0,0,0,0,True,True,False,True,"[0.29560299331179296, -0.19213962547948849]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2518,2518:direct,31,49,"[32, 43]",32,32,low_margin,2.62612407,0,0,0,0,0,0,True,True,False,True,"[1.3682908604678903, -1.2578332095566533]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2518,2518:direct,32,49,"[33, 37]",37,37,low_margin,4.80364133,0,1,0,0,0,0,True,True,False,True,"[-2.7900468989774057, 2.0135944340851872]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2521,2521:direct,6,50,"[8, 12]",8,8,low_margin,1.71938248,0,1,0,0,0,0,True,True,False,True,"[0.19240688380080329, -1.5269755931917504]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2521,2521:direct,11,50,"[13, 14]",14,14,low_margin,2.39606599,0,1,0,0,0,0,True,True,False,True,"[-1.3779581466152393, 1.0181078448214018]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2521,2521:direct,36,50,"[38, 44]",44,44,low_margin,4.26197643,0,1,0,0,0,0,True,True,False,True,"[-2.4395798929776893, 1.8223965391715204]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2523,2523:direct,16,49,"[17, 21]",21,17,low_margin,0.50271285,0,1,0,0,0,0,True,True,True,True,"[-0.5957568780845979, -0.09304402430861414]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2523,2523:direct,22,49,"[24, 26]",24,26,low_margin,0.48800195,0,1,0,0,0,0,True,True,True,True,"[0.2301923144247161, -0.25780963321889483]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2523,2523:direct,38,49,"[37, 39]",37,37,low_margin,3.47775594,0,1,0,0,0,0,True,True,False,True,"[1.9582177428282816, -1.5195381983602305]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2519,2519:direct,19,49,"[18, 25]",25,25,low_margin,0.35664379,0,1,0,0,0,0,True,True,False,True,"[-0.4902361826584518, -0.13359239131291378]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2519,2519:direct,38,49,"[37, 39]",37,37,low_margin,3.48084648,0,1,0,0,0,0,True,True,False,True,"[2.0549040673127466, -1.4259424136092405]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2522,2522:direct,11,50,"[13, 14]",14,14,low_margin,2.39685001,0,1,0,0,0,0,True,True,False,True,"[-1.367486924555742, 1.0293630888160958]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2522,2522:direct,36,50,"[38, 44]",44,44,low_margin,4.22355012,0,1,0,0,0,0,True,True,False,True,"[-2.3902203695130195, 1.8333297523167675]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2520,2520:direct,19,48,"[18, 25]",18,25,low_margin+historical_risk,3.09458149,1,1,0,0,0,0,True,True,True,True,"[0.7362407431726153, -2.35834075006591]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2520,2520:direct,41,48,"[42, 45]",45,45,low_margin,4.55535163,0,1,0,0,0,0,True,True,False,True,"[-2.5885747815805207, 1.9667768474392657]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2524,2524:direct,16,48,"[17, 21]",21,17,low_margin,0.50397682,0,1,0,0,0,0,True,True,True,True,"[0.478448038868838, 0.9824248568222737]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2524,2524:direct,22,48,"[24, 26]",24,26,low_margin,3.6821377,0,1,0,1,0,0,True,True,True,True,"[1.2848758143881591, -2.3972618897999736]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2524,2524:direct,41,48,"[42, 45]",45,45,low_margin,4.5545042,0,1,0,0,0,0,True,True,False,True,"[-2.643507720766726, 1.910996475177855]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2525,2525:direct,11,50,"[13, 14]",14,14,low_margin,2.39225227,0,1,0,0,0,0,True,True,False,True,"[-1.4377497193965454, 0.954502551327226]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2525,2525:direct,36,50,"[38, 44]",44,44,low_margin,4.16215037,0,1,0,0,0,0,True,True,False,True,"[-2.402559635141321, 1.7595907371239183]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2527,2527:direct,9,50,"[7, 10]",10,7,low_margin,0.11230227,0,1,1,2,0,0,True,True,True,True,"[-0.0248693985193853, 0.08743287619011264]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2527,2527:direct,11,50,"[13, 14]",14,13,low_margin,2.19984454,0,1,2,3,0,1,True,True,True,True,"[-1.4379361587007125, 0.7619083841429755]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2527,2527:direct,31,50,"[32, 43]",32,32,low_margin,1.16111665,0,0,1,1,0,0,True,True,False,True,"[1.0184190298052758, -0.14269762476307335]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2527,2527:direct,33,50,"[34, 44]",44,44,low_margin,4.6864908,0,1,0,0,0,0,True,True,False,True,"[-2.9035647028147107, 1.782926095869391]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2526,2526:direct,22,48,"[24, 26]",24,26,low_margin,3.6823071,0,1,0,1,0,0,True,True,True,True,"[1.3033090617107432, -2.378998042772162]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2526,2526:direct,41,48,"[42, 45]",45,45,low_margin,4.55514919,0,1,0,0,0,0,True,True,False,True,"[-2.625533213004644, 1.9296159755742903]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2528,2528:storage_in,19,47,"[18, 25]",18,18,low_margin+historical_risk,1.93786998,1,1,0,0,0,0,True,True,False,True,"[0.7097839088138802, -1.2280860690202189]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2528,2528:storage_in,22,47,"[24, 26]",24,24,low_margin,2.42103666,0,1,0,1,0,0,True,True,False,True,"[1.315356460135705, -1.105680203959899]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2529,2529:direct,16,48,"[17, 21]",21,17,low_margin,0.50408967,0,1,0,0,0,0,True,True,True,True,"[0.4597461312021355, 0.9638358042702113]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2529,2529:direct,22,48,"[24, 26]",24,26,low_margin,3.51027838,0,1,2,3,0,1,True,True,True,True,"[1.0948302809473207, -2.415448095457302]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2529,2529:direct,41,48,"[42, 45]",45,45,low_margin,4.55336116,0,1,0,0,0,0,True,True,False,True,"[-2.6614179827091524, 1.8919431779024705]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2530,2530:storage_in,6,47,"[8, 12]",12,8,low_margin+historical_risk,0.71961713,1,1,0,0,0,0,True,True,True,True,"[-0.003839212905402789, 0.7157779183864081]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2530,2530:storage_in,11,47,"[13, 14]",13,14,low_margin+historical_risk,1.18490521,1,1,0,0,0,0,True,True,True,True,"[1.013770684218406, -0.1711345238785449]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2532,2532:direct,11,50,"[13, 14]",14,13,low_margin,2.20314795,0,1,2,3,0,1,True,True,True,True,"[-1.3961947317018712, 0.8069532136962174]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2532,2532:direct,31,50,"[32, 43]",32,32,low_margin,1.21419609,0,0,0,0,0,0,True,True,False,True,"[1.1157653954589368, -0.0984306973330562]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2532,2532:direct,33,50,"[34, 44]",44,44,low_margin,4.70089969,0,1,0,0,0,0,True,True,False,True,"[-2.8743232201001945, 1.8265764743769046]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2531,2531:direct,22,48,"[24, 26]",24,26,low_margin,3.6822419,0,1,0,1,0,0,True,True,True,True,"[1.3030574234175627, -2.3791844807517117]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2531,2531:direct,41,48,"[42, 45]",45,45,low_margin,4.55506764,0,1,0,0,0,0,True,True,False,True,"[-2.6256987475192295, 1.9293688942250051]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2533,2533:direct,22,49,"[24, 26]",24,24,low_margin,0.48814017,0,1,0,0,0,0,True,True,False,True,"[0.27943387988432833, -0.2087062950515839]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2533,2533:direct,31,49,"[32, 43]",32,32,low_margin,2.62876282,0,0,0,0,0,0,True,True,False,True,"[1.351740741559426, -1.2770220735616522]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2533,2533:direct,32,49,"[33, 37]",37,37,low_margin,4.80600022,0,1,0,0,0,0,True,True,False,True,"[-2.8101528774920768, 1.9958473377442725]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2535,2535:direct,9,50,"[7, 10]",10,7,low_margin,0.11229905,0,1,1,2,0,0,True,True,True,True,"[0.02027269700578227, 0.1325717461959317]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2535,2535:direct,11,50,"[13, 14]",14,14,low_margin,2.39550027,0,1,0,0,0,0,True,True,False,True,"[-1.3963857449358998, 0.9991145280195023]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2535,2535:direct,36,50,"[38, 44]",44,44,low_margin,4.17657692,0,1,0,0,0,0,True,True,False,True,"[-2.37361331344806, 1.802963602105358]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2534,2534:storage_in,19,47,"[18, 25]",18,18,low_margin+historical_risk,1.8490468,1,1,0,1,0,0,True,True,False,True,"[0.707275390909872, -1.1417714076466832]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2534,2534:storage_in,22,47,"[24, 26]",24,26,low_margin,2.22905069,0,1,2,4,0,1,True,True,True,True,"[1.1413549386046835, -1.0876957495240582]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2536,2536:direct,16,48,"[17, 21]",21,17,low_margin,0.50409129,0,1,0,0,0,0,True,True,True,True,"[0.4594561166949901, 0.9635474104113778]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2536,2536:direct,22,48,"[24, 26]",24,24,low_margin,3.70200563,0,1,0,0,0,0,True,True,False,True,"[1.2863447642160415, -2.415660862250836]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2536,2536:direct,27,48,"[28, 45]",45,45,low_margin,4.55790896,0,1,0,0,0,0,True,True,False,True,"[-2.932533357835432, 1.6253756009166445]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2537,2537:direct,6,50,"[8, 12]",8,12,low_margin,1.50705209,0,1,2,4,0,1,True,True,True,True,"[-0.029464920472916267, -1.5365170119193274]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2537,2537:direct,31,50,"[32, 43]",32,32,low_margin,1.21437684,0,0,0,0,0,0,True,True,False,True,"[1.1248242847928365, -0.08955255168140153]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2537,2537:direct,33,50,"[34, 44]",44,44,low_margin,4.70159568,0,1,0,0,0,0,True,True,False,True,"[-2.865644993781542, 1.8359506878966751]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2539,2539:direct,11,50,"[13, 14]",14,13,low_margin,2.20312625,0,1,2,3,0,1,True,True,True,True,"[-1.3964828377352452, 0.8066434109932414]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2539,2539:direct,31,50,"[32, 43]",32,32,low_margin,1.21419006,0,0,0,0,0,0,True,True,False,True,"[1.115454469875349, -0.09873559268986654]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2539,2539:direct,33,50,"[34, 44]",44,44,low_margin,4.70080194,0,1,0,0,0,0,True,True,False,True,"[-2.8745252441836406, 1.8262767003908633]",MOVE_TO_NEXT_CIE
g4d_offset2048_1024_high_density,2538,2538:direct,22,48,"[24, 26]",24,24,low_margin,3.70270522,0,1,0,0,0,0,True,True,False,True,"[1.3141311882900966, -2.388574036376218]",MOVE_TO_NEXT_CIE
