schema,rule,run_id,transition_index,input_selection_sha256,map_raw_sha256,map_semantic_sha256,task_raw_sha256,source_bundle_sha256,binary_sha256,time,request_id,grant_id,lineage,request_generation,junction_queue_generation,runtime_bag_id,task_id,segment_id,upstream_node,destination_node,edge_from_node,edge_to_node,request_time,fifo_request_time,earliest_edge_entry,exact_edge_travel_seconds,projected_arrival,goal,route_score,static_remaining,destination_service_seconds,downstream_queue_pressure,deadline_slack,wait_age,task_class_code,task_class,storage_leg,source_release_age,local_queue_age,enqueue_sequence,request_expiry,slot_start,slot_end,issue_time,grant_expiry,calendar_generation,fault_generation,advertised_fault_generation,observed_claimed_request_generation,observed_claimed_junction_queue_generation,observed_claimed_calendar_generation,observed_claimed_owner_runtime_bag_id,observed_claimed_edge_from_node,observed_claimed_edge_to_node,observed_claimed_destination_node,observed_event_owner_runtime_bag_id,observed_event_edge_from_node,observed_event_edge_to_node,observed_event_destination_node,observed_junction_queue_generation,observed_calendar_generation,observed_physical_fault_generation,observed_advertised_fault_generation,observed_physical_fault_active,observed_exact_calendar_reservation_present,state,reason,row_sha256
czr005.g4irsf14.merge_grant_protocol.v2,M6,1e36863341fcd968ec8704e0,1349,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,d3ef2a05a55cbc1f0884241c16b5e4641fd5f09ae2da918a11f322fca74876ed,0d82141e8e650d682f812fe18582661ba6feb6dd08c88731c343d3caf07d6a38,12495.90418,328,107374182465,328,2,7,136,68,68:storage_in,22,24,22,24,12495.90418,12495.90418,12495.90418,10.4,12506.304179999999,47,-1.0981341410026431,16.399999999999999,1,4,12104.09582,0,4,2,false,15.800999999999476,0,593,12496.15418,12506.304179999999,12507.304179999999,12495.90418,12507.304179999999,125,0,0,2,7,125,136,22,24,24,136,22,24,24,7,125,0,0,false,false,ISSUED,exact_slot_committed,f7c8401035605879276aab43493e333a21f8fb4233ab9e7d1a275edc70116fce
czr005.g4irsf14.merge_grant_protocol.v2,M6,1e36863341fcd968ec8704e0,1350,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,d3ef2a05a55cbc1f0884241c16b5e4641fd5f09ae2da918a11f322fca74876ed,0d82141e8e650d682f812fe18582661ba6feb6dd08c88731c343d3caf07d6a38,12495.90418,328,107374182465,328,2,7,136,68,68:storage_in,22,24,22,24,12495.90418,12495.90418,12495.90418,10.4,12506.304179999999,47,-1.0981341410026431,16.399999999999999,1,4,12104.09582,0,4,2,false,15.800999999999476,0,593,12496.15418,12506.304179999999,12507.304179999999,12495.90418,12507.304179999999,125,0,0,2,7,125,136,22,24,24,136,22,24,24,7,125,0,0,false,false,PREPARED,exact_slot_committed,a04fc6b4391a5b31809d35a2e5f5e1073c93890c6cbdff72b47fc4d9c03bbd37
czr005.g4irsf14.merge_grant_protocol.v2,M6,1e36863341fcd968ec8704e0,1351,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,d3ef2a05a55cbc1f0884241c16b5e4641fd5f09ae2da918a11f322fca74876ed,0d82141e8e650d682f812fe18582661ba6feb6dd08c88731c343d3caf07d6a38,12495.90418,328,107374182465,328,2,7,136,68,68:storage_in,22,24,22,24,12495.90418,12495.90418,12495.90418,10.4,12506.304179999999,47,-1.0981341410026431,16.399999999999999,1,4,12104.09582,0,4,2,false,15.800999999999476,0,593,12496.15418,12506.304179999999,12507.304179999999,12495.90418,12507.304179999999,125,0,0,2,7,125,136,22,24,24,136,22,24,24,7,125,0,0,false,false,COMMITTED,exact_slot_committed,959fa6031220bab6565b8c71bbd22d02aa7285694d9cef2d0dfa47cb7f8e44ce
czr005.g4irsf14.merge_grant_protocol.v2,M6,1e36863341fcd968ec8704e0,1352,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,d3ef2a05a55cbc1f0884241c16b5e4641fd5f09ae2da918a11f322fca74876ed,0d82141e8e650d682f812fe18582661ba6feb6dd08c88731c343d3caf07d6a38,12496.138770000001,329,0,329,3,7,130,65,65:storage_in,13,23,13,23,12496.138770000001,12496.138770000001,12496.138770000001,3.2000000000000002,12499.338770000002,47,-4.308721691218949,18,1,0,12403.861229999999,0,4,2,false,20.201000000000931,0,594,12496.388770000001,0,0,0,0,0,0,0,3,7,0,130,13,23,23,130,13,23,23,7,0,0,0,false,false,REQUESTED,submitted,bca06423c185605d5fce8a866de1d28146a8c52e103bc18ee2763083d0710fc9
czr005.g4irsf14.merge_grant_protocol.v2,M6,1e36863341fcd968ec8704e0,1353,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,d3ef2a05a55cbc1f0884241c16b5e4641fd5f09ae2da918a11f322fca74876ed,0d82141e8e650d682f812fe18582661ba6feb6dd08c88731c343d3caf07d6a38,12496.138770000001,329,103079215128,329,3,7,130,65,65:storage_in,13,23,13,23,12496.138770000001,12496.138770000001,12496.138770000001,3.2000000000000002,12499.338770000002,47,-4.308721691218949,18,1,0,12403.861229999999,0,4,2,false,20.201000000000931,0,594,12496.388770000001,12499.338770000002,12500.338770000002,12496.138770000001,12500.338770000002,47,0,0,3,7,47,130,13,23,23,130,13,23,23,7,47,0,0,false,false,ISSUED,exact_slot_committed,f7798839635444d5c9712a4f645c77489e76dc22d08b7ab6da1555f86f04e045
czr005.g4irsf14.merge_grant_protocol.v2,M6,1e36863341fcd968ec8704e0,1354,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,d3ef2a05a55cbc1f0884241c16b5e4641fd5f09ae2da918a11f322fca74876ed,0d82141e8e650d682f812fe18582661ba6feb6dd08c88731c343d3caf07d6a38,12496.138770000001,329,103079215128,329,3,7,130,65,65:storage_in,13,23,13,23,12496.138770000001,12496.138770000001,12496.138770000001,3.2000000000000002,12499.338770000002,47,-4.308721691218949,18,1,0,12403.861229999999,0,4,2,false,20.201000000000931,0,594,12496.388770000001,12499.338770000002,12500.338770000002,12496.138770000001,12500.338770000002,47,0,0,3,7,47,130,13,23,23,130,13,23,23,7,47,0,0,false,false,PREPARED,exact_slot_committed,c1145773c884f7aa8c4bc0721218b3d9016deaaf911b085288a49df566ee3c15
czr005.g4irsf14.merge_grant_protocol.v2,M6,1e36863341fcd968ec8704e0,1355,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,d3ef2a05a55cbc1f0884241c16b5e4641fd5f09ae2da918a11f322fca74876ed,0d82141e8e650d682f812fe18582661ba6feb6dd08c88731c343d3caf07d6a38,12496.138770000001,329,103079215128,329,3,7,130,65,65:storage_in,13,23,13,23,12496.138770000001,12496.138770000001,12496.138770000001,3.2000000000000002,12499.338770000002,47,-4.308721691218949,18,1,0,12403.861229999999,0,4,2,false,20.201000000000931,0,594,12496.388770000001,12499.338770000002,12500.338770000002,12496.138770000001,12500.338770000002,47,0,0,3,7,47,130,13,23,23,130,13,23,23,7,47,0,0,false,false,COMMITTED,exact_slot_committed,2be8f331b10c071fc0f56b1b82a012f11508522b6db6cb64be786e1001271a0e
czr005.g4irsf14.merge_grant_protocol.v2,M6,1e36863341fcd968ec8704e0,1356,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,d3ef2a05a55cbc1f0884241c16b5e4641fd5f09ae2da918a11f322fca74876ed,0d82141e8e650d682f812fe18582661ba6feb6dd08c88731c343d3caf07d6a38,12496.822639999999,317,107374182461,317,2,7,124,62,62:storage_in,22,24,22,24,12486.422639999999,12486.422639999999,12486.422639999999,10.4,12496.822639999999,47,-1.0981341410026431,16.399999999999999,1,2,12413.577360000001,0,4,2,false,15.800999999999476,0,572,12486.672639999999,12496.822639999999,12497.822639999999,12486.422639999999,12497.822639999999,119,0,0,2,7,119,124,22,24,24,124,22,24,24,8,126,0,0,false,true,CONSUMED,consumed_at_destination_entry,6c67dd85b2cab15503a08488986b4c4174ec2858f5b1c083cb43deaf112d2792
czr005.g4irsf14.merge_grant_protocol.v2,M6,1e36863341fcd968ec8704e0,1357,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,d3ef2a05a55cbc1f0884241c16b5e4641fd5f09ae2da918a11f322fca74876ed,0d82141e8e650d682f812fe18582661ba6feb6dd08c88731c343d3caf07d6a38,12496.940770000001,330,0,330,15,7,132,66,66:storage_in,22,24,22,24,12496.940770000001,12496.940770000001,12496.940770000001,10.4,12507.340770000001,47,-1.0981341410026431,16.399999999999999,1,4,13303.059229999999,0,4,2,false,19.504220000000714,0,596,12497.190770000001,0,0,0,0,0,0,0,15,7,0,132,22,24,24,132,22,24,24,7,0,0,0,false,false,REQUESTED,submitted,74fa83cc2c01cae5ec3b3a7fc92611c0f2f12d890a6a652ff6f85df3dd88a297
czr005.g4irsf14.merge_grant_protocol.v2,M6,1e36863341fcd968ec8704e0,1358,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,d3ef2a05a55cbc1f0884241c16b5e4641fd5f09ae2da918a11f322fca74876ed,0d82141e8e650d682f812fe18582661ba6feb6dd08c88731c343d3caf07d6a38,12496.940770000001,330,107374182466,330,15,7,132,66,66:storage_in,22,24,22,24,12496.940770000001,12496.940770000001,12496.940770000001,10.4,12507.340770000001,47,-1.0981341410026431,16.399999999999999,1,4,13303.059229999999,0,4,2,false,19.504220000000714,0,596,12497.190770000001,12507.340770000001,12508.340770000001,12496.940770000001,12508.340770000001,127,0,0,15,7,127,132,22,24,24,132,22,24,24,7,127,0,0,false,false,ISSUED,exact_slot_committed,fc68aa4fb1a4957d1ce1b1136ce602ab2d8240ee07a02ecc9a25aeb9d157507c
czr005.g4irsf14.merge_grant_protocol.v2,M6,1e36863341fcd968ec8704e0,1359,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,d3ef2a05a55cbc1f0884241c16b5e4641fd5f09ae2da918a11f322fca74876ed,0d82141e8e650d682f812fe18582661ba6feb6dd08c88731c343d3caf07d6a38,12496.940770000001,330,107374182466,330,15,7,132,66,66:storage_in,22,24,22,24,12496.940770000001,12496.940770000001,12496.940770000001,10.4,12507.340770000001,47,-1.0981341410026431,16.399999999999999,1,4,13303.059229999999,0,4,2,false,19.504220000000714,0,596,12497.190770000001,12507.340770000001,12508.340770000001,12496.940770000001,12508.340770000001,127,0,0,15,7,127,132,22,24,24,132,22,24,24,7,127,0,0,false,false,PREPARED,exact_slot_committed,012d0787c78056acc244e7790968c611cfef9b5a28aeb55621fbf425f71bad59
czr005.g4irsf14.merge_grant_protocol.v2,M6,1e36863341fcd968ec8704e0,1360,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,d3ef2a05a55cbc1f0884241c16b5e4641fd5f09ae2da918a11f322fca74876ed,0d82141e8e650d682f812fe18582661ba6feb6dd08c88731c343d3caf07d6a38,12496.940770000001,330,107374182466,330,15,7,132,66,66:storage_in,22,24,22,24,12496.940770000001,12496.940770000001,12496.940770000001,10.4,12507.340770000001,47,-1.0981341410026431,16.399999999999999,1,4,13303.059229999999,0,4,2,false,19.504220000000714,0,596,12497.190770000001,12507.340770000001,12508.340770000001,12496.940770000001,12508.340770000001,127,0,0,15,7,127,132,22,24,24,132,22,24,24,7,127,0,0,false,false,COMMITTED,exact_slot_committed,ba6119ea362c327d5725691bf6d6880ad7270cf86f0b1a01fd4c928d12f1e9f6
czr005.g4irsf14.merge_grant_protocol.v2,M6,1e36863341fcd968ec8704e0,1361,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,d3ef2a05a55cbc1f0884241c16b5e4641fd5f09ae2da918a11f322fca74876ed,0d82141e8e650d682f812fe18582661ba6feb6dd08c88731c343d3caf07d6a38,12497.212160000001,314,60129542168,314,3,9,126,63,63:storage_in,11,13,11,13,12486.01216,12486.01216,12486.01216,11.199999999999999,12497.212160000001,47,-0.59833970066220854,21.199999999999999,1,1,12413.98784,0,4,2,false,15.201000000000931,0,571,12486.26216,12497.212160000001,12498.212160000001,12486.01216,12498.212160000001,46,0,0,3,9,46,126,11,13,13,126,11,13,13,10,50,0,0,false,true,CONSUMED,consumed_at_destination_entry,97f751fc8aa6626eeb43500fa2daabb158a4273d7746367b75dc81284068567b
czr005.g4irsf14.merge_grant_protocol.v2,M6,1e36863341fcd968ec8704e0,1362,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,d3ef2a05a55cbc1f0884241c16b5e4641fd5f09ae2da918a11f322fca74876ed,0d82141e8e650d682f812fe18582661ba6feb6dd08c88731c343d3caf07d6a38,12497.949790000001,318,107374182462,318,15,7,120,60,60:storage_in,22,24,22,24,12487.549790000001,12487.549790000001,12487.549790000001,10.4,12497.949790000001,47,-1.0981341410026431,16.399999999999999,1,3,9712.4502099999991,0,4,2,false,19.601000000000568,0,576,12487.799790000001,12497.949790000001,12498.949790000001,12487.549790000001,12498.949790000001,120,0,0,15,7,120,120,22,24,24,120,22,24,24,8,128,0,0,false,true,CONSUMED,consumed_at_destination_entry,9960953dec47d247f7d9fab1ca18e3d2547614901c812234ffffe9a680d4cdd0
czr005.g4irsf14.merge_grant_protocol.v2,M6,1e36863341fcd968ec8704e0,1363,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,d3ef2a05a55cbc1f0884241c16b5e4641fd5f09ae2da918a11f322fca74876ed,0d82141e8e650d682f812fe18582661ba6feb6dd08c88731c343d3caf07d6a38,12498.212160000001,331,0,331,4,11,126,63,63:storage_in,13,23,13,23,12498.212160000001,12498.212160000001,12498.212160000001,3.2000000000000002,12501.412160000002,47,-4.308721691218949,18,1,1,12401.787839999999,0,4,2,false,27.401000000001659,0,599,12498.462160000001,0,0,0,0,0,0,0,4,11,0,126,13,23,23,126,13,23,23,11,0,0,0,false,false,REQUESTED,submitted,32fd07f92e2d1d0f7ebaa8a6bd4394f1cddb3ca21015e4ad708c6a034b09fd3e
czr005.g4irsf14.merge_grant_protocol.v2,M6,1e36863341fcd968ec8704e0,1364,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,d3ef2a05a55cbc1f0884241c16b5e4641fd5f09ae2da918a11f322fca74876ed,0d82141e8e650d682f812fe18582661ba6feb6dd08c88731c343d3caf07d6a38,12498.212160000001,331,103079215129,331,4,11,126,63,63:storage_in,13,23,13,23,12498.212160000001,12498.212160000001,12498.212160000001,3.2000000000000002,12501.412160000002,47,-4.308721691218949,18,1,1,12401.787839999999,0,4,2,false,27.401000000001659,0,599,12498.462160000001,12501.412160000002,12502.412160000002,12498.212160000001,12502.412160000002,48,0,0,4,11,48,126,13,23,23,126,13,23,23,11,48,0,0,false,false,ISSUED,exact_slot_committed,c3fedde1daaebbfe5ec49dc4b8a8eb8f1893a8cbe51cae5d2102f79f8658552e
czr005.g4irsf14.merge_grant_protocol.v2,M6,1e36863341fcd968ec8704e0,1365,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,d3ef2a05a55cbc1f0884241c16b5e4641fd5f09ae2da918a11f322fca74876ed,0d82141e8e650d682f812fe18582661ba6feb6dd08c88731c343d3caf07d6a38,12498.212160000001,331,103079215129,331,4,11,126,63,63:storage_in,13,23,13,23,12498.212160000001,12498.212160000001,12498.212160000001,3.2000000000000002,12501.412160000002,47,-4.308721691218949,18,1,1,12401.787839999999,0,4,2,false,27.401000000001659,0,599,12498.462160000001,12501.412160000002,12502.412160000002,12498.212160000001,12502.412160000002,48,0,0,4,11,48,126,13,23,23,126,13,23,23,11,48,0,0,false,false,PREPARED,exact_slot_committed,1f116db5707a4639adb685529135edbb0644fa9a8b68992575727dd417b1548b
czr005.g4irsf14.merge_grant_protocol.v2,M6,1e36863341fcd968ec8704e0,1366,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,d3ef2a05a55cbc1f0884241c16b5e4641fd5f09ae2da918a11f322fca74876ed,0d82141e8e650d682f812fe18582661ba6feb6dd08c88731c343d3caf07d6a38,12498.212160000001,331,103079215129,331,4,11,126,63,63:storage_in,13,23,13,23,12498.212160000001,12498.212160000001,12498.212160000001,3.2000000000000002,12501.412160000002,47,-4.308721691218949,18,1,1,12401.787839999999,0,4,2,false,27.401000000001659,0,599,12498.462160000001,12501.412160000002,12502.412160000002,12498.212160000001,12502.412160000002,48,0,0,4,11,48,126,13,23,23,126,13,23,23,11,48,0,0,false,false,COMMITTED,exact_slot_committed,d191ca353c8efbc081915b6246cf318d180f892737a0044e2296ca0045e6056f
czr005.g4irsf14.merge_grant_protocol.v2,M6,1e36863341fcd968ec8704e0,1367,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,d3ef2a05a55cbc1f0884241c16b5e4641fd5f09ae2da918a11f322fca74876ed,0d82141e8e650d682f812fe18582661ba6feb6dd08c88731c343d3caf07d6a38,12499.307480000001,332,0,332,3,9,140,70,70:storage_in,11,13,11,13,12499.307480000001,12499.307480000001,12499.307480000001,11.199999999999999,12510.507480000002,47,-0.59833970066220854,21.199999999999999,1,1,10900.692519999999,0,4,2,false,15.201000000000931,0,602,12499.557480000001,0,0,0,0,0,0,0,3,9,0,140,11,13,13,140,11,13,13,9,0,0,0,false,false,REQUESTED,submitted,66f9203182a5286a634a189eccede420beb04a89ba53e96241c08363a3741357
czr005.g4irsf14.merge_grant_protocol.v2,M6,1e36863341fcd968ec8704e0,1368,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,d3ef2a05a55cbc1f0884241c16b5e4641fd5f09ae2da918a11f322fca74876ed,0d82141e8e650d682f812fe18582661ba6feb6dd08c88731c343d3caf07d6a38,12499.307480000001,332,60129542171,332,3,9,140,70,70:storage_in,11,13,11,13,12499.307480000001,12499.307480000001,12499.307480000001,11.199999999999999,12510.507480000002,47,-0.59833970066220854,21.199999999999999,1,1,10900.692519999999,0,4,2,false,15.201000000000931,0,602,12499.557480000001,12510.507480000002,12511.507480000002,12499.307480000001,12511.507480000002,52,0,0,3,9,52,140,11,13,13,140,11,13,13,9,52,0,0,false,false,ISSUED,exact_slot_committed,f9ab38669fb66d7e77c70f16fee0a5a824e4218eb4607f8b619974a258bf0547
czr005.g4irsf14.merge_grant_protocol.v2,M6,1e36863341fcd968ec8704e0,1369,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,d3ef2a05a55cbc1f0884241c16b5e4641fd5f09ae2da918a11f322fca74876ed,0d82141e8e650d682f812fe18582661ba6feb6dd08c88731c343d3caf07d6a38,12499.307480000001,332,60129542171,332,3,9,140,70,70:storage_in,11,13,11,13,12499.307480000001,12499.307480000001,12499.307480000001,11.199999999999999,12510.507480000002,47,-0.59833970066220854,21.199999999999999,1,1,10900.692519999999,0,4,2,false,15.201000000000931,0,602,12499.557480000001,12510.507480000002,12511.507480000002,12499.307480000001,12511.507480000002,52,0,0,3,9,52,140,11,13,13,140,11,13,13,9,52,0,0,false,false,PREPARED,exact_slot_committed,1e25fa1c9840ad1f2c34c612791266ac25275e872623db4f032567f4e0c8b96f
czr005.g4irsf14.merge_grant_protocol.v2,M6,1e36863341fcd968ec8704e0,1370,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,d3ef2a05a55cbc1f0884241c16b5e4641fd5f09ae2da918a11f322fca74876ed,0d82141e8e650d682f812fe18582661ba6feb6dd08c88731c343d3caf07d6a38,12499.307480000001,332,60129542171,332,3,9,140,70,70:storage_in,11,13,11,13,12499.307480000001,12499.307480000001,12499.307480000001,11.199999999999999,12510.507480000002,47,-0.59833970066220854,21.199999999999999,1,1,10900.692519999999,0,4,2,false,15.201000000000931,0,602,12499.557480000001,12510.507480000002,12511.507480000002,12499.307480000001,12511.507480000002,52,0,0,3,9,52,140,11,13,13,140,11,13,13,9,52,0,0,false,false,COMMITTED,exact_slot_committed,fdcc8eff0ba041bf8795a9b5982f1e5eba8cc3e9af2eb593b09d0b50445df242
czr005.g4irsf14.merge_grant_protocol.v2,M6,1e36863341fcd968ec8704e0,1371,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,d3ef2a05a55cbc1f0884241c16b5e4641fd5f09ae2da918a11f322fca74876ed,0d82141e8e650d682f812fe18582661ba6feb6dd08c88731c343d3caf07d6a38,12499.338770000002,329,103079215128,329,3,7,130,65,65:storage_in,13,23,13,23,12496.138770000001,12496.138770000001,12496.138770000001,3.2000000000000002,12499.338770000002,47,-4.308721691218949,18,1,0,12403.861229999999,0,4,2,false,20.201000000000931,0,594,12496.388770000001,12499.338770000002,12500.338770000002,12496.138770000001,12500.338770000002,47,0,0,3,7,47,130,13,23,23,130,13,23,23,8,48,0,0,false,true,CONSUMED,consumed_at_destination_entry,a6e3f0916edfd284d206d6ead6c2f534b6784a5b79438310b21eba6bec5c2722
czr005.g4irsf14.merge_grant_protocol.v2,M6,1e36863341fcd968ec8704e0,1372,e5688fdd82c93baafe7e78eb93e33410181baf3996317cadfd8e10285d726a94,9e8c5a236869336cf4c05a09a8ce0554f440eb45a6896972fc54116bcf78bbb4,67266b1746f64ae40b4b1b52a8a74eedc6338c90b646708db2dc29e93c514c63,968d2c876fcbf03c5b25c8e865ccd469431af3ddbf59dc9ebe073752bd93678f,d3ef2a05a55cbc1f0884241c16b5e4641fd5f09ae2da918a11f322fca74876ed,0d82141e8e650d682f812fe18582661ba6feb6dd08c88731c343d3caf07d6a38,12500.338770000002,333,0,333,4,9,130,65,65:storage_in,23,24,23,24,12500.338770000002,12500.338770000002,12500.338770000002,1.6000000000000001,12501.938770000002,47,-4.5427851151530128,16.399999999999999,1,3,12399.661229999998,0,4,2,false,24.401000000001659,0,603,12500.588770000002,0,0,0,0,0,0,0,4,9,0,130,23,24,24,130,23,24,24,9,0,0,0,false,false,REQUESTED,submitted,cfea66929db9ef7298b445b38d413fc3a485bea1415f7b359d02fe2462b069f9
