schema,map,scale,service_condition,service_time_multiplier,comparison_status,missing_or_failed_arms,normalized_pair_status,normalized_pair_status_detail,no_qi_pair_status,no_qi_pair_status_detail,metric,metric_label,preferred_direction,raw_count_as_seconds,service_rate_normalized,no_qi_but_calendar,normalized_minus_raw,normalized_relative_to_raw_percent,normalized_outcome,no_qi_minus_raw,no_qi_relative_to_raw_percent,no_qi_outcome,comparison_identity_sha256,timing_protocol,source_files
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,business_raw_source_backlog_peak,raw-bag source backlog peak,lower,2194,2194,2194,0.0,0.0,TIE,0.0,0.0,TIE,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,business_raw_source_backlog_end,raw-bag source backlog at horizon end,lower,0,0,0,0.0,,TIE,0.0,,TIE,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,business_raw_network_backlog_area_seconds,raw-bag network backlog area (bag-s),lower,14445999.711110031,15006902.831690155,14127688.034460096,560903.1205801237,3.8827573847225554,WORSE,-318311.67664993554,-2.203458971448896,IMPROVED,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,business_raw_network_backlog_peak,raw-bag network backlog peak,lower,1580,1618,1554,38.0,2.4050632911392404,WORSE,-26.0,-1.6455696202531647,IMPROVED,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,business_raw_network_backlog_end,raw-bag network backlog at horizon end,lower,0,0,0,0.0,,TIE,0.0,,TIE,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,event_count,native event count,diagnostic,7087605,7156766,6712155,69161.0,0.9758021221555095,DIAGNOSTIC_ONLY,-375450.0,-5.2972760191912505,DIAGNOSTIC_ONLY,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,decision_count,native decision count,diagnostic,588936,595168,553606,6232.0,1.0581794965836695,DIAGNOSTIC_ONLY,-35330.0,-5.998954045940476,DIAGNOSTIC_ONLY,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,wall_seconds,wall time (s),compute only,53.45794479991309,52.89454449992627,52.8991322000511,-0.5634002999868244,-1.053913131332614,DIAGNOSTIC_ONLY,-0.5588125998619944,-1.0453312448758838,DIAGNOSTIC_ONLY,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,REAL_SERVICE,1.0,COMPLETE,,COMPLETE,,COMPLETE,,cpu_seconds,CPU time (s),compute only,52.46875,52.0625,51.875,-0.40625,-0.7742703990470519,DIAGNOSTIC_ONLY,-0.59375,-1.1316259678379987,DIAGNOSTIC_ONLY,4b2ddaa2a2cffe31346e528a01a1a6b73566547dce10141813761cca50063df4,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\REAL_SERVICE\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,completed_segment_count,completed segments,higher,43603,43602,43603,-1.0,-0.002293420177510722,WORSE,0.0,0.0,TIE,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,completed_raw_bag_count,completed raw bags,higher,28506,28505,28506,-1.0,-0.0035080333964779345,WORSE,0.0,0.0,TIE,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,completion_rate,raw-bag completion rate,higher,1.0,0.9999649196660352,1.0,-3.508033396482091e-05,-0.003508033396482091,WORSE,0.0,0.0,TIE,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,PARTIAL_PAIR_METRIC_AVAILABLE,SERVICE_RATE_NORMALIZED,N_M_METRIC_NOT_AVAILABLE,SERVICE_RATE_NORMALIZED,COMPLETE,,population_latency_min_seconds,population latency minimum (s),lower,54.40099999999802,,54.40099999999802,,,N/M,0.0,0.0,TIE,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,PARTIAL_PAIR_METRIC_AVAILABLE,SERVICE_RATE_NORMALIZED,N_M_METRIC_NOT_AVAILABLE,SERVICE_RATE_NORMALIZED,COMPLETE,,population_latency_mean_seconds,population latency mean (s),lower,14440.259826714415,,13166.305253109884,,,N/M,-1273.954573604531,-8.822241350863514,IMPROVED,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,PARTIAL_PAIR_METRIC_AVAILABLE,SERVICE_RATE_NORMALIZED,N_M_METRIC_NOT_AVAILABLE,SERVICE_RATE_NORMALIZED,COMPLETE,,population_latency_p95_seconds,population latency P95 (s),lower,47422.98673750003,,46326.55906250004,,,N/M,-1096.4276749999917,-2.3120173368013206,IMPROVED,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,PARTIAL_PAIR_METRIC_AVAILABLE,SERVICE_RATE_NORMALIZED,N_M_METRIC_NOT_AVAILABLE,SERVICE_RATE_NORMALIZED,COMPLETE,,population_latency_p99_seconds,population latency P99 (s),lower,52578.42171350007,,52376.57695200003,,,N/M,-201.84476150004048,-0.3838927737311953,IMPROVED,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,PARTIAL_PAIR_METRIC_AVAILABLE,SERVICE_RATE_NORMALIZED,N_M_METRIC_NOT_AVAILABLE,SERVICE_RATE_NORMALIZED,COMPLETE,,population_latency_max_seconds,population latency maximum (s),lower,55413.71196000024,,55426.56617000006,,,N/M,12.854209999815794,0.023196803724490535,WORSE,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,business_on_time_raw_bag_count,on-time raw bags,higher,10400,10471,10165,71.0,0.6826923076923077,IMPROVED,-235.0,-2.2596153846153846,WORSE,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,business_on_time_rate,on-time raw-bag rate,higher,0.3648354732337052,0.36732617694520453,0.35659159475198204,0.0024907037114993424,0.6826923076923102,IMPROVED,-0.008243878481723144,-2.259615384615384,WORSE,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,business_missed_raw_bag_count,missed raw bags,lower,18106,18035,18341,-71.0,-0.39213520379984534,IMPROVED,235.0,1.2979122942670938,WORSE,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,business_missed_rate,missed raw-bag rate,lower,0.6351645267662949,0.6326738230547955,0.643408405248018,-0.002490703711499398,-0.39213520379985545,IMPROVED,0.008243878481723144,1.2979122942670933,WORSE,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,business_fixed_horizon_tardiness_sum_seconds,fixed-horizon all-population tardiness sum (s),lower,266818183.19624093,270399569.92262065,239771940.7295703,3581386.7263797224,1.34225736922347,WORSE,-27046242.466670632,-10.136581451339286,IMPROVED,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,business_fixed_horizon_tardiness_mean_seconds,fixed-horizon all-population tardiness mean (s),lower,9360.070974399809,9485.707216818237,8411.279756176606,125.63624241842808,1.3422573692234656,WORSE,-948.791218223203,-10.136581451339282,IMPROVED,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,business_fixed_horizon_tardiness_p95_seconds,fixed-horizon all-population tardiness P95 (s),lower,28887.177937500008,27430.904547500097,30943.16837000003,-1456.2733899999112,-5.041244918941854,IMPROVED,2055.9904325000207,7.117311483137398,WORSE,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,business_fixed_horizon_tardiness_p99_seconds,fixed-horizon all-population tardiness P99 (s),lower,39724.12984550024,40307.82178050005,41757.27537000005,583.6919349998134,1.4693636771150853,WORSE,2033.145524499807,5.118162518366937,WORSE,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,business_fixed_horizon_tardiness_max_seconds,fixed-horizon all-population tardiness maximum (s),lower,51990.43237000024,51886.90170000013,51868.23537000005,-103.53067000010924,-0.19913408156199328,IMPROVED,-122.19700000018929,-0.23503747599279434,IMPROVED,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,business_time_to_90_percent_elapsed_seconds,time to 90% completion (s),lower,79477.74291700017,80246.73024700015,77717.32991700005,768.9873299999745,0.9675505390270579,WORSE,-1760.4130000001169,-2.2149760868757222,IMPROVED,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
czr005.cie_service_normalization.summary.v2,nanning,1,SERVICE_X2,2.0,COMPLETE,,COMPLETE,,COMPLETE,,business_time_to_95_percent_elapsed_seconds,time to 95% completion (s),lower,83788.96491700024,84743.52224700013,81420.01791700005,954.5573299998941,1.139239911777715,WORSE,-2368.9470000001893,-2.8272780339831423,IMPROVED,ac7a0b849fe6ba9a69ca2d3a3eb3f4c121adff3f3067e549fcbf33f3cfa0fb6d,1x full-population raw-bag timing only; no survivor/common cohort,C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\RAW_COUNT_AS_SECONDS.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\SERVICE_RATE_NORMALIZED.json;C:\PROGRAMING\czr005\.cie_native_dh_worktree\outputs\runtime\cie_revision\service_normalization\nanning\SERVICE_X2\NO_QI_BUT_CALENDAR.json
