task_id,original_project_tth,noastar_tth,delta_seconds,start,goal,leg,early_bag_split,source_node,goal_node,noastar_path,reference_flat_result_path_if_available,model_decisions,fallback_calls,wait_seconds,loop_count,source_retry,top_delay_reason
19120,260,251.881593,-8.118407,0,50,storage_in|storage_out,True,0|52,47|50,"[[0, 6, 12, 13, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 33, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,12,3,22.081593,0,1,no_slower_or_faster
19121,232,201.4,-30.6,1,50,direct,False,1,50,"[[1, 7, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,6,2,0,0,0,no_slower_or_faster
19122,246,265.03911,19.03911,4,48,storage_in|storage_out,True,4|52,47|48,"[[4, 17, 18, 22, 24, 27, 28, 47], [52, 40, 41, 45, 48]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,8,3,20.43911,0,1,source_retry
19123,260,292.967282,32.967282,1,50,storage_in|storage_out,True,1|52,47|50,"[[1, 7, 8, 11, 13, 23, 24, 27, 28, 47], [52, 40, 41, 42, 25, 26, 43, 15, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,17,4,30.367282,0,1,source_retry
19124,278,264.270002,-13.729998,5,48,storage_in|storage_out,True,5|52,47|48,"[[5, 19, 18, 22, 24, 27, 28, 47], [52, 40, 41, 45, 48]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,7,4,20.470002,0,1,no_slower_or_faster
19125,270,210.519604,-59.480396,53,49,storage_in|storage_out,True,53|52,47|49,"[[53, 20, 21, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,3,18.319604,0,1,no_slower_or_faster
19126,263,347.80009,84.80009,2,50,storage_in|storage_out,True,2|52,47|50,"[[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 33, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,13,4,110.80009,0,1,source_retry
19127,276,318.600074,42.600074,3,49,storage_in|storage_out,True,3|52,47|49,"[[3, 16, 17, 18, 22, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,4,124.200074,0,1,source_retry
19128,201,201.514781,0.514781,0,50,direct,False,0,50,"[[0, 6, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,5,3,0.514781,0,0,extra_wait_due_to_node_reservation
19129,302,318.107276,16.107276,4,49,storage_in|storage_out,True,4|52,47|49,"[[4, 17, 18, 22, 24, 27, 28, 47], [52, 40, 41, 42, 25, 26, 43, 15, 14, 46, 36, 38, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,16,4,72.107276,0,1,source_retry
19130,235,245.400011,10.400011,1,50,storage_in|storage_out,True,1|52,47|50,"[[1, 7, 8, 11, 13, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 33, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,13,3,11.000011,0,1,source_retry
19131,193,193.564001,0.564001,1,49,direct,False,1,49,"[[1, 7, 8, 11, 13, 23, 24, 27, 28, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,12,2,0.964001,0,0,extra_wait_due_to_node_reservation
19132,196,195.2,-0.8,2,49,direct,False,2,49,"[[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,12,3,0,0,0,no_slower_or_faster
19133,196,195,-1,5,49,direct,False,5,49,"[[5, 19, 18, 22, 26, 43, 15, 14, 46, 36, 38, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,9,3,0,0,0,no_slower_or_faster
19134,193,189.230622,-3.769378,0,49,direct,False,0,49,"[[0, 6, 12, 13, 23, 24, 27, 28, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,11,2,1.230622,0,0,no_slower_or_faster
19135,244,192.962111,-51.037889,1,49,direct,False,1,49,"[[1, 7, 8, 11, 13, 23, 24, 27, 28, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,12,2,0.362111,0,0,no_slower_or_faster
19136,200,320.600076,120.600076,3,49,storage_in|storage_out,True,3|52,47|49,"[[3, 16, 17, 18, 22, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,4,126.200076,0,1,source_retry
19137,196,195.2,-0.8,2,49,direct,False,2,49,"[[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,12,3,0,0,0,no_slower_or_faster
19138,269,319.939318,50.939318,4,49,storage_in|storage_out,True,4|52,47|49,"[[4, 17, 18, 22, 24, 27, 28, 47], [52, 40, 41, 42, 25, 26, 43, 15, 14, 46, 36, 38, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,16,4,73.939318,0,1,source_retry
19139,188,190.776062,2.776062,0,49,direct,False,0,49,"[[0, 6, 12, 13, 23, 24, 27, 28, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,11,2,2.776062,0,0,extra_wait_due_to_node_reservation
19140,260,204,-56,2,50,direct,False,2,50,"[[2, 9, 7, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,6,3,0,0,0,no_slower_or_faster
19141,257,201.4,-55.6,1,50,direct,False,1,50,"[[1, 7, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,6,2,0,0,0,no_slower_or_faster
19142,304,320.200077,16.200077,3,48,storage_in|storage_out,True,3|52,47|48,"[[3, 16, 17, 18, 22, 24, 27, 28, 47], [52, 40, 41, 45, 48]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,8,4,73.000077,0,1,source_retry
19143,279,319.734919,40.734919,5,49,storage_in|storage_out,True,5|52,47|49,"[[5, 19, 18, 22, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,9,4,128.734919,0,1,source_retry
19144,194,191.305361,-2.694639,5,49,direct,False,5,49,"[[5, 19, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,9,3,3.105361,0,0,no_slower_or_faster
19145,232,202.314381,-29.685619,0,50,direct,False,0,50,"[[0, 6, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,5,3,1.314381,0,0,no_slower_or_faster
19146,224,267.800056,43.800056,2,49,storage_in|storage_out,True,2|52,47|49,"[[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,12,4,69.800056,0,1,source_retry
19147,276,220.067852,-55.932148,4,48,direct,False,4,48,"[[4, 17, 18, 22, 24, 27, 45, 48]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,6,1,2.067852,0,0,no_slower_or_faster
19148,279,201.4,-77.6,1,50,direct,False,1,50,"[[1, 7, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,6,2,0,0,0,no_slower_or_faster
19149,225,323.600079,98.600079,3,49,storage_in|storage_out,True,3|52,47|49,"[[3, 16, 17, 18, 22, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,4,129.200079,0,1,source_retry
19150,196,192.553501,-3.446499,3,49,direct,False,3,49,"[[3, 16, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,3,0.953501,0,0,no_slower_or_faster
19151,232,202.717001,-29.282999,0,50,direct,False,0,50,"[[0, 6, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,5,3,1.717001,0,0,no_slower_or_faster
19152,329,318.973431,-10.026569,5,48,storage_in|storage_out,True,5|52,47|48,"[[5, 19, 18, 22, 24, 27, 28, 47], [52, 40, 41, 45, 48]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,7,4,75.173431,0,1,no_slower_or_faster
19153,207,204,-3,2,50,direct,False,2,50,"[[2, 9, 7, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,6,3,0,0,0,no_slower_or_faster
19154,277,265.613168,-11.386832,4,49,storage_in|storage_out,True,4|52,47|49,"[[4, 17, 18, 22, 24, 27, 28, 47], [52, 40, 41, 42, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,11,4,49.013168,0,1,no_slower_or_faster
19155,196,198.686923,2.686923,4,49,direct,False,4,49,"[[4, 17, 18, 22, 26, 43, 15, 14, 46, 36, 38, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,2,2.886923,0,0,extra_wait_due_to_node_reservation
19156,253,326.400079,73.400079,3,48,storage_in|storage_out,True,3|52,47|48,"[[3, 16, 21, 23, 24, 27, 28, 47], [52, 40, 41, 45, 48]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,8,3,75.000079,0,1,source_retry
19157,276,323.288792,47.288792,5,49,storage_in|storage_out,True,5|52,47|49,"[[5, 19, 18, 22, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,9,4,132.288792,0,1,source_retry
19158,279,321.577943,42.577943,4,48,storage_in|storage_out,True,4|52,47|48,"[[4, 17, 18, 22, 24, 27, 28, 47], [52, 40, 41, 45, 48]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,8,3,76.977943,0,1,source_retry
19159,257,201,-56,0,50,direct,False,0,50,"[[0, 6, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,5,3,0,0,0,no_slower_or_faster
19160,275,217.306974,-57.693026,5,48,direct,False,5,48,"[[5, 19, 18, 22, 24, 27, 45, 48]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,5,2,0.106974,0,0,no_slower_or_faster
19161,260,246.400012,-13.599988,1,50,storage_in|storage_out,True,1|52,47|50,"[[1, 7, 8, 11, 13, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 33, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,13,3,12.000012,0,1,no_slower_or_faster
19162,196,191.686934,-4.313066,5,49,direct,False,5,49,"[[5, 19, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,9,3,3.486934,0,0,no_slower_or_faster
19163,304,267.209972,-36.790028,3,48,storage_in|storage_out,True,3|52,47|48,"[[3, 16, 17, 18, 22, 24, 27, 28, 47], [52, 40, 41, 45, 48]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,8,4,20.009972,0,1,no_slower_or_faster
19164,260,204,-56,2,50,direct,False,2,50,"[[2, 9, 7, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,6,3,0,0,0,no_slower_or_faster
19165,192,191.6,-0.4,3,49,direct,False,3,49,"[[3, 16, 17, 18, 22, 24, 27, 28, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,3,0,0,0,no_slower_or_faster
19166,330,324.044022,-5.955978,4,48,storage_in|storage_out,True,4|52,47|48,"[[4, 17, 18, 22, 24, 27, 28, 47], [52, 40, 41, 45, 48]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,8,3,79.444022,0,1,no_slower_or_faster
19167,232,202.536251,-29.463749,0,50,direct,False,0,50,"[[0, 6, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,5,3,1.536251,0,0,no_slower_or_faster
19168,200,221.899971,21.899971,3,49,storage_in|storage_out,True,3|52,47|49,"[[3, 16, 17, 18, 22, 24, 27, 28, 47], [52, 40, 41, 42, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,11,5,2.699971,0,1,source_retry
19169,278,255.831441,-22.168559,5,48,storage_in|storage_out,True,5|52,47|48,"[[5, 19, 18, 22, 24, 27, 28, 47], [52, 40, 41, 45, 48]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,7,4,12.031441,0,1,no_slower_or_faster
19170,232,201.4,-30.6,1,50,direct,False,1,50,"[[1, 7, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,6,2,0,0,0,no_slower_or_faster
19171,225,220.6,-4.4,3,48,direct,False,3,48,"[[3, 16, 17, 18, 22, 24, 27, 45, 48]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,6,2,0,0,0,no_slower_or_faster
19172,260,250.000013,-9.999987,2,50,storage_in|storage_out,True,2|52,47|50,"[[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 33, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,13,4,13.000013,0,1,no_slower_or_faster
19173,279,253.505469,-25.494531,4,48,storage_in|storage_out,True,4|52,47|48,"[[4, 17, 18, 22, 24, 27, 28, 47], [52, 40, 41, 45, 48]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,8,3,8.905469,0,1,no_slower_or_faster
19174,260,246.132946,-13.867054,0,50,storage_in|storage_out,True,0|52,47|50,"[[0, 6, 12, 13, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 33, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,12,3,16.332946,0,1,no_slower_or_faster
19175,302,234.81388,-67.18612,4,49,storage_in|storage_out,True,4|52,47|49,"[[4, 17, 18, 22, 24, 27, 28, 47], [52, 40, 41, 42, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,11,4,18.21388,0,1,no_slower_or_faster
19176,278,256.932492,-21.067508,5,48,storage_in|storage_out,True,5|52,47|48,"[[5, 19, 18, 22, 24, 27, 28, 47], [52, 40, 41, 45, 48]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,7,4,13.132492,0,1,no_slower_or_faster
19177,280,323.000081,43.000081,4,49,storage_in|storage_out,True,4|52,47|49,"[[4, 17, 18, 22, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,3,131.200081,0,1,source_retry
19178,246,323.200082,77.200082,5,49,storage_in|storage_out,True,5|52,47|49,"[[5, 19, 18, 22, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,9,4,132.200082,0,1,source_retry
19179,272,267.200058,-4.799942,1,49,storage_in|storage_out,True,1|52,47|49,"[[1, 7, 8, 11, 13, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,12,3,71.800058,0,1,no_slower_or_faster
19180,225,327.600083,102.600083,3,49,storage_in|storage_out,True,3|52,47|49,"[[3, 16, 17, 18, 22, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,10,4,133.200083,0,1,source_retry
19181,253,270.800059,17.800059,2,49,storage_in|storage_out,True,2|52,47|49,"[[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47], [52, 40, 41, 42, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,13,5,48.000059,0,1,source_retry
19182,193,326.823825,133.823825,4,49,storage_in|storage_out,True,4|52,47|49,"[[4, 17, 18, 22, 24, 27, 28, 47], [52, 40, 41, 42, 25, 26, 43, 15, 14, 46, 36, 38, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,16,4,80.823825,0,1,source_retry
19183,243,267.276022,24.276022,0,49,storage_in|storage_out,True,0|52,47|49,"[[0, 6, 12, 13, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,11,3,76.476022,0,1,source_retry
19184,250,329.140916,79.140916,5,49,storage_in|storage_out,True,5|52,47|49,"[[5, 19, 18, 22, 24, 27, 28, 47], [52, 29, 30, 31, 32, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,9,4,138.140916,0,1,source_retry
19185,260,250.400016,-9.599984,1,50,storage_in|storage_out,True,1|52,47|50,"[[1, 7, 8, 11, 13, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 33, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,13,3,16.000016,0,1,no_slower_or_faster
19186,232,202.297121,-29.702879,1,50,direct,False,1,50,"[[1, 7, 8, 11, 14, 46, 36, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,6,2,0.897121,0,0,no_slower_or_faster
19187,238,254.000017,16.000017,2,50,storage_in|storage_out,True,2|52,47|50,"[[2, 9, 7, 8, 11, 13, 23, 24, 27, 28, 47], [52, 29, 30, 31, 32, 33, 44, 50]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,13,4,17.000017,0,1,source_retry
19188,225,330.600086,105.600086,3,49,storage_in|storage_out,True,3|52,47|49,"[[3, 16, 17, 18, 22, 24, 27, 28, 47], [52, 40, 41, 42, 25, 26, 43, 15, 14, 46, 36, 38, 37, 49]]",C:\STUDY\民航二所项目相关\冯汝琛相关材料\冯汝琛相关材料\ICS项目\项目仿真（数据+分析）\仿真数据2\2.5 0.txt,16,5,82.000086,0,1,source_retry
