start	goal	raw_bag_id	segment_id	input_path	raw_row
136	16	13317	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	13317 40036.31866 43500 136 16 ID17 GTC3
136	17	3777	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3777 22004.65186 26400 136 17 ID18 GTC3
136	18	2289	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2289 20264.31859 24900 136 18 ID19 GTC3
136	19	9485	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	9485 31069.13729 34200 136 19 ID20 GTC3
136	20	7385	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	7385 26273.80396 29700 136 20 ID21 GTC3
136	21	23724	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	23724 65867.47093 70200 136 21 ID22 GTC3
136	22	3848	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3848 22069.47071 25200 136 22 ID23 GTC3
136	23	6911	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	6911 25658.84776 28800 136 23 ID24 GTC3
136	41	5863	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	5863 24392.98525 27600 136 41 IU16 GTC3
136	42	2802	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2802 20861.13736 24000 136 42 IU17 GTC3
136	43	6453	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	6453 25075.13726 28200 136 43 IU18 GTC3
136	44	10102	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	10102 32816.98523 36000 136 44 IU19 GTC3
136	45	2313	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2313 20274.47067 23400 136 45 IU20 GTC3
136	47	1499	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	1499 19069.13731 22200 136 47 IU22 GTC3
136	48	5358	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	5358 23796.652 27300 136 48 IU23 GTC3
136	53	106	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	106 13378.99227 22200 136 47 IU22 GTC3
136	60	5391	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	5391 23842.31864 27000 136 60 DU4 GTC3
136	62	11770	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	11770 36985.31867 40500 136 62 DU6 GTC3
136	64	4894	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	4894 23261.65175 26400 136 64 DU8 GTC3
136	67	5432	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	5432 23873.13736 28500 136 67 DU11 GTC3
136	69	4905	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	4905 23272.98523 26700 136 69 DU13 GTC3
136	71	6993	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	6993 25722.31857 29100 136 71 DU15 GTC3
136	77	10470	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	10470 34044.03144 37200 136 77 DU21 GTC3
136	79	3251	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3251 21379.65199 24600 136 79 DU23 GTC3
136	81	3919	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3919 22130.98521 25200 136 81 DU25 GTC3
136	83	5904	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	5904 24445.65177 27600 136 83 DU27 GTC3
136	85	2799	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2799 20857.65197 24000 136 85 DU29 GTC3
136	103	2250	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2250 20194.9853 24600 136 103 DD9 GTC3
136	106	9040	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	9040 29867.47057 34200 136 106 DD12 GTC3
136	110	3408	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3408 21520.98528 24600 136 110 DD16 GTC3
136	114	13044	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	13044 39477.47058 44100 136 114 DD20 GTC3
136	116	8119	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	8119 27477.31857 30600 136 116 DD22 GTC3
136	118	9915	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	9915 32250.47071 35400 136 118 DD24 GTC3
136	120	8845	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	8845 29284.47069 32400 136 120 DD26 GTC3
136	122	13917	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	13917 41786.98524 45300 136 122 DD28 GTC3
136	124	10971	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	10971 35190.65192 38400 136 124 DD30 GTC3
136	126	13719	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	13719 41174.31859 44400 136 126 DD32 GTC3
138	16	7701	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	7701 26780.65202 30000 138 16 ID17 GTC5
138	17	3256	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3256 21382.98531 24600 138 17 ID18 GTC5
138	18	14113	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	14113 42385.3186 45600 138 18 ID19 GTC5
138	19	17182	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	17182 50185.3186 54900 138 19 ID20 GTC5
138	20	13301	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	13301 39980.65198 43500 138 20 ID21 GTC5
138	21	6945	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	6945 25673.80399 29100 138 21 ID22 GTC5
138	22	12706	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	12706 38862.80427 43200 138 22 ID23 GTC5
138	23	3911	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3911 22114.47066 25200 138 23 ID24 GTC5
138	42	9900	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	9900 32185.65197 35700 138 42 IU17 GTC5
138	43	2749	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2749 20784.31867 24000 138 43 IU18 GTC5
138	44	6449	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	6449 25069.47066 28200 138 44 IU19 GTC5
138	45	9903	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	9903 32191.31862 35400 138 45 IU20 GTC5
138	46	2295	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2295 20264.98518 23400 138 46 IU21 GTC5
138	47	5951	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	5951 24480.80399 27600 138 47 IU22 GTC5
138	48	4295	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	4295 22599.98538 27000 138 48 IU23 GTC5
138	53	108	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	108 13422.30902 22200 138 116 DD22 GTC5
138	60	7699	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	7699 26777.98523 30300 138 60 DU4 GTC5
138	62	9688	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	9688 31593.31864 35100 138 62 DU6 GTC5
138	64	6879	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	6879 25612.31861 28800 138 64 DU8 GTC5
138	67	4911	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	4911 23272.13729 26700 138 67 DU11 GTC5
138	69	10709	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	10709 34584.65197 37800 138 69 DU13 GTC5
138	71	5413	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	5413 23862.13729 27000 138 71 DU15 GTC5
138	73	2745	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2745 20771.98526 24300 138 73 DU17 GTC5
138	77	12983	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	12983 39387.98526 42900 138 77 DU21 GTC5
138	81	5361	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	5361 23790.3185 27000 138 81 DU25 GTC5
138	83	4372	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	4372 22675.13731 25800 138 83 DU27 GTC5
138	85	10266	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	10266 33383.98532 36600 138 85 DU29 GTC5
138	87	6389	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	6389 25001.31858 29400 138 87 DU31 GTC5
138	99	3398	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3398 21520.47066 24900 138 99 DD5 GTC5
138	106	3278	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3278 21407.65178 24900 138 106 DD12 GTC5
138	108	9207	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	9207 30409.65179 34800 138 108 DD14 GTC5
138	110	25603	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	25603 69403.65195 72600 138 110 DD16 GTC5
138	116	1455	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	1455 19000.31863 22200 138 116 DD22 GTC5
138	118	8357	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	8357 28000.31859 31200 138 118 DD24 GTC5
138	120	28445	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	28445 79646.13759 83100 138 120 DD26 GTC5
138	122	8796	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	8796 29206.98508 32400 138 122 DD28 GTC5
138	124	6907	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	6907 25650.31865 29100 138 124 DD30 GTC5
138	126	10976	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	10976 35209.98516 38400 138 126 DD32 GTC5
149	16	3981	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3981 22182.83532 26400 149 16 ID17 DD36
149	17	2631	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2631 20631.70044 24600 149 17 ID18 DD36
149	18	2771	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2771 20827.20665 24900 149 18 ID19 DD36
149	19	9010	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	9010 29846.0928 34200 149 19 ID20 DD36
149	20	4094	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	4094 22338.33333 26700 149 20 ID21 DD36
149	21	2553	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2553 20552.07764 25200 149 21 ID22 DD36
149	22	2489	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2489 20448.02481 25200 149 22 ID23 DD36
149	23	2571	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2571 20575.7102 25200 149 23 ID24 DD36
149	41	2143	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2143 19992.66666 23400 149 41 IU16 DD36
149	42	1833	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	1833 19630.31661 24000 149 42 IU17 DD36
149	43	1955	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	1955 19738.11732 24000 149 43 IU18 DD36
149	44	2195	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2195 20059.83533 24000 149 44 IU19 DD36
149	45	1298	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	1298 18647.82024 23400 149 45 IU20 DD36
149	46	7287	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	7287 26138.40382 27900 149 46 IU21 DD36
149	47	862	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	862 17860.11739 22200 149 47 IU22 DD36
149	48	4277	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	4277 22570.79973 27000 149 48 IU23 DD36
149	53	9	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	9 10086.33414 23400 149 45 IU20 DD36
149	60	4642	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	4642 22972.49963 27000 149 60 DU4 DD36
149	62	4567	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	4567 22862.9436 27300 149 62 DU6 DD36
149	64	3209	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3209 21292.53471 25800 149 64 DU8 DD36
149	67	3814	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3814 22053.05466 26700 149 67 DU11 DD36
149	69	5883	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	5883 24412.92841 29100 149 69 DU13 DD36
149	71	4003	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	4003 22211.83532 27000 149 71 DU15 DD36
149	73	2508	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2508 20478.08215 24300 149 73 DU17 DD36
149	77	2352	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2352 20310.72612 24600 149 77 DU21 DD36
149	79	2518	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2518 20502.08205 24600 149 79 DU23 DD36
149	81	3566	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3566 21702.4614 26400 149 81 DU25 DD36
149	83	3000	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	3000 21042.58135 25800 149 83 DU27 DD36
149	85	5490	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	5490 23921.99275 28500 149 85 DU29 DD36
149	87	7722	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	7722 26820.07049 29400 149 87 DU31 DD36
149	99	938	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	938 17932.39291 22200 149 99 DD5 DD36
149	101	2116	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2116 19958.23793 24600 149 101 DD7 DD36
149	103	2238	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2238 20157.64999 24600 149 103 DD9 DD36
149	106	8940	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	8940 29427.91261 34200 149 106 DD12 DD36
149	108	2482	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2482 20436.98844 25200 149 108 DD14 DD36
149	110	2511	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2511 20491.66666 24600 149 110 DD16 DD36
149	114	2414	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	2414 20360.20665 24600 149 114 DD20 DD36
149	116	1246	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	1246 18581.11733 22200 149 116 DD22 DD36
149	118	1201	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	1201 18517.67297 23100 149 118 DD24 DD36
149	120	8222	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	8222 27604.34976 32400 149 120 DD26 DD36
149	122	9059	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	9059 29892.07226 32400 149 122 DD28 DD36
149	124	7532	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	7532 26464.31511 30900 149 124 DD30 DD36
149	126	7497	0	data/processed/workloads/cie_external_robustness/nanning_1p00x/seed_104729/inputdata.txt	7497 26399.36843 30900 149 126 DD32 DD36
