raw_bag_id,segment_id,start,goal,scheduled_release_seconds
6402,0,5,49,25027
6403,0,0,50,25028
6404,0,0,49,25033
6405,0,1,50,25029
6406,0,3,47,25032
6406,1,52,48,29110
6407,0,2,47,25035
6407,1,52,50,28748
6408,0,1,49,25036
6409,0,3,49,25037
6410,0,0,50,25039
6411,0,2,49,25038
6412,0,0,49,25041
6413,0,5,48,25042
6414,0,3,48,25045
6415,0,1,49,25045
6416,0,53,47,25047
6416,1,52,49,29448
6417,0,4,48,25049
6418,0,2,49,25048
6419,0,53,47,25050
6419,1,52,49,29450
6420,0,1,50,25052
6421,0,4,49,25053
6422,0,4,48,25057
6423,0,0,49,25075
6424,0,2,50,25053
6425,0,5,48,25053
6426,0,5,47,25066
6426,1,52,48,29111
6427,0,1,50,25054
6428,0,53,47,25055
6428,1,52,50,28751
6429,0,3,48,25057
6430,0,3,48,25059
6431,0,2,49,25056
6432,0,0,50,25082
6433,0,53,49,25061
6434,0,5,49,25069
6435,0,1,50,25068
6436,0,53,47,25098
6436,1,52,49,28463
6437,0,4,47,25067
6437,1,52,48,31525
6438,0,4,47,25070
6438,1,52,49,29452
6439,0,2,50,25062
6440,0,5,48,25075
6441,0,53,48,25105
6442,0,3,49,25066
6443,0,5,47,25081
6443,1,52,49,28465
6444,0,53,47,25137
6444,1,52,48,29112
6445,0,4,49,25073
6446,0,0,47,25086
6446,1,52,50,28993
6447,0,3,47,25070
6447,1,52,49,28755
6448,0,0,47,25090
6448,1,52,50,28598
6449,0,53,48,25190
6450,0,5,49,25088
6451,0,4,49,25079
6452,0,0,50,25098
6453,0,53,48,25194
6454,0,1,50,25076
6455,0,3,48,25074
6456,0,2,50,25076
6457,0,3,49,25077
6458,0,4,48,25083
6459,0,1,47,25083
6459,1,52,50,28600
6460,0,5,47,25126
6460,1,52,49,28294
6461,0,2,50,25082
6462,0,0,50,25109
6463,0,4,47,25086
6463,1,52,49,33005
6464,0,5,48,25130
6465,0,0,50,25118
6466,0,3,48,25085
6467,0,1,50,25087
6468,0,1,50,25091
6469,0,4,48,25097
6470,0,1,47,25099
6470,1,52,49,28467
6471,0,2,50,25090
6472,0,2,47,25092
6472,1,52,50,28602
6473,0,5,49,25133
6474,0,0,47,25121
6474,1,52,50,28604
6475,0,5,48,25160
6476,0,0,50,25124
6477,0,2,47,25094
6477,1,52,49,28469
6478,0,1,50,25110
6479,0,1,47,25119
6479,1,52,50,28606
6480,0,0,47,25131
6480,1,52,49,28470
6481,0,2,50,25100
6482,0,1,47,25122
6482,1,52,49,28478
6483,0,2,50,25103
6484,0,3,48,25101
6485,0,0,47,25133
6485,1,52,50,30905
6486,0,4,48,25106
6487,0,2,50,25105
6488,0,1,47,25125
6488,1,52,50,28995
6489,0,53,49,25196
6490,0,0,50,25141
6491,0,5,48,25164
6492,0,0,47,25151
6492,1,52,49,28480
6493,0,2,47,25109
6493,1,52,50,28996
6494,0,1,50,25137
6495,0,3,48,25110
6496,0,3,48,25112
6497,0,1,47,25142
6497,1,52,49,28482
6498,0,0,47,25154
6498,1,52,50,28998
6499,0,3,49,25114
6500,0,4,48,25124
6501,0,2,49,25114
6502,0,5,48,25172
6503,0,0,47,25161
6503,1,52,49,28484
6504,0,1,50,25152
6505,0,4,49,25128
6506,0,4,48,25131
6507,0,3,49,25117
6508,0,5,49,25245
6509,0,4,49,25140
6510,0,1,50,25155
6511,0,53,47,25208
6511,1,52,49,29454
6512,0,3,49,25126
6513,0,5,48,25290
6514,0,2,50,25125
6515,0,4,49,25145
6516,0,3,48,25128
6517,0,4,47,25155
6517,1,52,48,33304
6518,0,5,49,25294
6519,0,5,49,25319
6520,0,0,50,25164
6521,0,5,48,25324
6522,0,3,49,25133
6523,0,2,50,25133
6524,0,3,49,25136
6525,0,4,49,25158
6526,0,1,47,25162
6526,1,52,50,28608
6527,0,4,49,25172
6528,0,5,49,25328
6529,0,0,50,25167
6530,0,3,48,25141
6531,0,1,47,25165
6531,1,52,50,28610
6532,0,2,50,25143
6533,0,5,49,25331
6534,0,4,48,25177
6535,0,2,50,25145
6536,0,0,50,25178
6537,0,2,49,25147
6538,0,0,50,25181
6539,0,0,49,25186
6540,0,1,50,25170
6541,0,1,50,25179
6542,0,5,48,25335
6543,0,1,49,25182
6544,0,53,47,25223
6544,1,52,50,30906
6545,0,3,48,25155
6546,0,2,50,25154
6547,0,2,49,25157
6548,0,2,50,25159
6549,0,0,47,25195
6549,1,52,50,28877
6550,0,0,50,25206
6551,0,1,50,25193
6552,0,0,50,25209
6553,0,2,50,25166
6554,0,1,50,25196
6555,0,3,49,25168
6556,0,3,48,25170
6557,0,1,47,25207
6557,1,52,49,29456
6558,0,2,47,25172
6558,1,52,50,28878
6559,0,2,47,25174
6559,1,52,49,29458
6560,0,0,50,25212
6561,0,4,47,25192
6561,1,52,49,28296
6562,0,4,48,25196
6563,0,0,47,25216
6563,1,52,49,29459
6564,0,1,49,25210
6565,0,5,47,25339
6565,1,52,48,29113
6566,0,0,50,25224
6567,0,5,49,25353
6568,0,3,48,25181
6569,0,4,49,25211
6570,0,3,47,25184
6570,1,52,49,28298
6571,0,5,49,25357
6572,0,1,47,25213
6572,1,52,50,28879
6573,0,3,49,25186
6574,0,2,50,25187
6575,0,2,50,25189
6576,0,4,47,25218
6576,1,52,49,28300
6577,0,4,47,25229
6577,1,52,49,28758
6578,0,4,47,25243
6578,1,52,48,36000
6579,0,5,47,25371
6579,1,52,48,29114
6580,0,5,49,25375
6581,0,5,49,25378
6582,0,0,50,25227
6583,0,3,47,25194
6583,1,52,49,28759
6584,0,3,49,25196
6585,0,3,47,25198
6585,1,52,48,29115
6586,0,1,50,25217
6587,0,1,50,25225
6588,0,4,47,25253
6588,1,52,49,28302
6589,0,4,48,25257
6590,0,2,47,25200
6590,1,52,50,28612
6591,0,2,50,25202
6592,0,5,49,25385
6593,0,5,47,25392
6593,1,52,48,29717
6594,0,3,48,25202
6595,0,0,50,25230
6596,0,4,48,25263
6597,0,1,50,25228
6598,0,0,50,25237
6599,0,0,49,25248
6600,0,1,47,25235
6600,1,52,50,28761
6601,0,1,49,25238
6602,0,2,50,25212
6603,0,5,47,25395
6603,1,52,48,29718
6604,0,0,50,25259
6605,0,3,49,25216
6606,0,2,50,25218
6607,0,2,49,25220
6608,0,1,50,25249
6609,0,0,50,25263
6610,0,0,49,25268
6611,0,1,50,25260
6612,0,2,50,25229
6613,0,4,47,25274
6613,1,52,49,33903
6614,0,3,48,25229
6615,0,2,49,25231
6616,0,4,48,25284
6617,0,0,49,25277
6618,0,0,50,25280
6619,0,4,49,25310
6620,0,5,48,25398
6621,0,1,49,25266
6622,0,1,50,25269
6623,0,5,49,25401
6624,0,5,47,25405
6624,1,52,49,28486
6625,0,2,50,25238
6626,0,2,50,25240
6627,0,3,49,25239
6628,0,3,48,25241
6629,0,3,47,25243
6629,1,52,49,29460
6630,0,4,48,25317
6631,0,4,48,25322
6632,0,5,48,25407
6633,0,4,49,25326
6634,0,5,49,25420
6635,0,0,50,25287
6636,0,3,49,25248
6637,0,3,48,25250
6638,0,1,50,25275
6639,0,5,49,25422
6640,0,4,48,25333
6641,0,4,49,25336
6642,0,0,47,25292
6642,1,52,49,28881
6643,0,2,50,25253
6644,0,3,49,25254
6645,0,5,48,25431
6646,0,4,47,25340
6646,1,52,49,28764
6647,0,0,50,25303
6648,0,5,49,25451
6649,0,5,49,25456
6650,0,3,48,25258
6651,0,3,47,25261
6651,1,52,49,28765
6652,0,1,47,25278
6652,1,52,49,29462
6653,0,1,50,25281
6654,0,4,48,25343
6655,0,2,50,25269
6656,0,2,47,25271
6656,1,52,49,29464
6657,0,5,48,25458
6658,0,0,47,25309
6658,1,52,49,29466
6659,0,4,49,25346
6660,0,1,47,25288
6660,1,52,49,32407
6661,0,0,50,25314
6662,0,3,48,25281
6663,0,2,49,25280
6664,0,1,50,25290
6665,0,4,48,25351
6666,0,3,47,25283
6666,1,52,49,28883
6667,0,0,49,25324
6668,0,5,48,25465
6669,0,1,50,25301
6670,0,4,49,25355
6671,0,2,49,25291
6672,0,2,50,25293
6673,0,2,50,25295
6674,0,5,47,25473
6674,1,52,49,29468
6675,0,3,48,25296
6676,0,5,47,25477
6676,1,52,49,28766
6677,0,0,50,25327
6678,0,3,49,25298
6679,0,1,47,25306
6679,1,52,50,28614
6680,0,4,48,25369
6681,0,4,49,25373
6682,0,2,50,25302
6683,0,5,48,25479
6684,0,5,49,25481
6685,0,3,48,25304
6686,0,0,50,25330
6687,0,3,47,25307
6687,1,52,49,28884
6688,0,4,48,25376
6689,0,3,47,25309
6689,1,52,49,28769
6690,0,5,48,25483
6691,0,4,49,25380
6692,0,1,47,25317
6692,1,52,50,32107
6693,0,4,47,25383
6693,1,52,49,28770
6694,0,5,49,25485
6695,0,3,48,25312
6696,0,5,49,25487
6697,0,4,48,25387
6698,0,2,50,25317
6699,0,3,49,25318
6700,0,5,48,25490
6701,0,3,48,25322
6702,0,0,50,25337
6703,0,4,48,25390
6704,0,1,47,25328
6704,1,52,49,29470
6705,0,1,50,25331
6706,0,2,47,25331
6706,1,52,49,28886
6707,0,2,50,25333
6708,0,0,47,25339
6708,1,52,49,29472
6709,0,0,50,25342
6710,0,1,47,25340
6710,1,52,49,29474
6711,0,4,49,25393
6712,0,2,47,25342
6712,1,52,49,28888
6713,0,1,50,25343
6714,0,5,47,25499
6714,1,52,49,28771
6715,0,0,49,25346
6716,0,2,50,25346
6717,0,5,48,25502
6718,0,0,50,25350
6719,0,1,50,25351
6720,0,0,47,25353
6720,1,52,50,28488
6721,0,1,50,25354
6722,0,2,50,25354
6723,0,0,47,25358
6723,1,52,49,28889
6724,0,3,49,25357
6725,0,0,50,25360
6726,0,3,48,25360
6727,0,4,49,25396
6728,0,4,48,25399
6729,0,5,49,25505
6730,0,5,48,25507
6731,0,3,49,25365
6732,0,4,49,25403
6733,0,1,50,25368
6734,0,5,49,25510
6735,0,3,48,25371
6736,0,2,50,25373
6737,0,4,48,25406
6738,0,0,50,25377
6739,0,3,49,25376
6740,0,1,50,25378
6741,0,4,49,25409
6742,0,53,47,25383
6742,1,52,48,31526
6743,0,53,47,25385
6743,1,52,48,31527
6744,0,53,47,25388
6744,1,52,48,31528
6745,0,5,48,25512
6746,0,2,50,25391
6747,0,1,50,25392
6748,0,0,50,25395
6749,0,53,47,25396
6749,1,52,48,31529
6750,0,5,49,25514
6751,0,1,50,25399
6752,0,53,47,25401
6752,1,52,50,29000
6753,0,2,50,25404
6754,0,1,50,25408
6755,0,53,47,25407
6755,1,52,50,29002
6756,0,3,48,25406
6757,0,3,49,25408
6758,0,0,50,25410
6759,0,53,47,25416
6759,1,52,50,29004
6760,0,53,47,25422
6760,1,52,50,29006
6761,0,4,49,25418
6762,0,2,50,25413
6763,0,1,50,25417
6764,0,2,50,25418
6765,0,5,49,25517
6766,0,53,47,25426
6766,1,52,48,31530
6767,0,3,49,25421
6768,0,53,47,25432
6768,1,52,49,28893
6769,0,0,50,25422
6770,0,53,47,25439
6770,1,52,50,28894
6771,0,4,49,25429
6772,0,53,47,25442
6772,1,52,48,31531
6773,0,53,47,25444
6773,1,52,49,28896
6774,0,1,50,25427
6775,0,53,47,25448
6775,1,52,49,28897
6776,0,5,49,25519
6777,0,53,47,25451
6777,1,52,49,28899
6778,0,2,50,25429
6779,0,3,49,25430
6780,0,53,47,25455
6780,1,52,48,31532
6781,0,53,47,25457
6781,1,52,50,29008
6782,0,0,50,25435
6783,0,53,47,25462
6783,1,52,48,31533
6784,0,4,49,25441
6785,0,53,47,25464
6785,1,52,50,28900
6786,0,5,49,25524
6787,0,1,50,25443
6788,0,3,49,25443
6789,0,53,47,25467
6789,1,52,50,28901
6790,0,4,47,25449
6790,1,52,49,28772
6791,0,2,50,25447
6792,0,0,50,25451
6793,0,53,47,25471
6793,1,52,48,31534
6794,0,1,50,25457
6795,0,53,47,25477
6795,1,52,48,31535
6796,0,2,50,25460
6797,0,53,47,25479
6797,1,52,49,28903
6798,0,53,47,25481
6798,1,52,49,28905
6799,0,0,50,25467
6800,0,5,49,25527
6801,0,53,47,25484
6801,1,52,48,31536
6802,0,3,47,25469
6802,1,52,49,28774
6803,0,1,50,25469
6804,0,0,50,25473
6805,0,4,49,25474
6806,0,53,47,25486
6806,1,52,49,28907
6807,0,53,47,25491
6807,1,52,48,31537
6808,0,1,50,25479
6809,0,53,47,25496
6809,1,52,49,28908
6810,0,2,50,25483
6811,0,5,47,25530
6811,1,52,49,28489
6812,0,53,47,25502
6812,1,52,48,31538
6813,0,3,49,25486
6814,0,0,50,25487
6815,0,4,47,25488
6815,1,52,49,28490
6816,0,1,50,25491
6817,0,5,47,25532
6817,1,52,49,28492
6818,0,2,50,25493
6819,0,3,47,25494
6819,1,52,49,28493
6820,0,4,49,25497
6821,0,5,47,25534
6821,1,52,49,28494
6822,0,0,50,25505
6823,0,1,50,25508
6824,0,2,50,25510
6825,0,2,50,25519
6826,0,3,49,25518
6827,0,0,50,25518
6828,0,53,47,25522
6828,1,52,50,28910
6829,0,0,50,25525
6830,0,4,49,25530
6831,0,5,49,25538
6832,0,1,50,25531
6833,0,3,49,25533
6834,0,2,50,25535
6835,0,4,48,25536
6836,0,0,50,25538
6837,0,53,47,25542
6837,1,52,50,29009
6838,0,1,50,25542
6839,0,53,47,25544
6839,1,52,48,31539
6840,0,4,49,25547
6841,0,2,50,25546
6842,0,5,49,25549
6843,0,0,50,25550
6844,0,3,49,25550
6845,0,1,50,25551
6846,0,2,50,25553
6847,0,4,49,25558
6848,0,5,49,25561
6849,0,3,49,25560
6850,0,0,50,25561
6851,0,1,50,25564
6852,0,2,50,25566
6853,0,4,49,25568
6854,0,2,50,25576
6855,0,0,50,25579
6856,0,5,49,25581
6857,0,1,47,25582
6857,1,52,50,32707
6858,0,53,49,25584
6859,0,53,47,25587
6859,1,52,49,28775
6860,0,3,49,25587
6861,0,2,50,25587
6862,0,4,47,25591
6862,1,52,49,28912
6863,0,0,50,25590
6864,0,53,47,25592
6864,1,52,50,28616
6865,0,53,47,25594
6865,1,52,50,29011
6866,0,1,50,25594
6867,0,53,49,25596
6868,0,2,50,25596
6869,0,0,50,25600
6870,0,53,47,25600
6870,1,52,50,29012
6871,0,5,47,25600
6871,1,52,49,28913
6872,0,1,47,25602
6872,1,52,50,28617
6873,0,53,47,25603
6873,1,52,50,29719
6874,0,3,49,25603
6875,0,53,47,25605
6875,1,52,48,31540
6876,0,53,50,25607
6877,0,4,49,25608
6878,0,2,47,25610
6878,1,52,50,28618
6879,0,53,50,25611
6880,0,5,47,25611
6880,1,52,49,28915
6881,0,3,49,25614
6882,0,0,50,25616
6883,0,1,50,25624
6884,0,4,47,25624
6884,1,52,49,28916
6885,0,2,50,25629
6886,0,0,50,25630
6887,0,1,47,25633
6887,1,52,49,29476
6888,0,5,49,25638
6889,0,2,50,25635
6890,0,53,47,25638
6890,1,52,50,28620
6891,0,0,47,25641
6891,1,52,50,28622
6892,0,3,48,25640
6893,0,0,47,25651
6893,1,52,49,29478
6894,0,3,49,25642
6895,0,1,47,25642
6895,1,52,50,29014
6896,0,4,48,25643
6897,0,1,47,25644
6897,1,52,49,29481
6898,0,2,47,25645
6898,1,52,50,29015
6899,0,5,47,25645
6899,1,52,48,29116
6900,0,2,47,25647
6900,1,52,49,29483
6901,0,53,50,25645
6902,0,0,47,25653
6902,1,52,50,28623
6903,0,3,48,25648
6904,0,0,47,25657
6904,1,52,49,29485
6905,0,4,49,25648
6906,0,1,50,25651
6907,0,53,50,25652
6908,0,2,50,25653
6909,0,1,47,25654
6909,1,52,49,29489
6910,0,53,50,25656
6911,0,53,49,25664
6912,0,0,47,25660
6912,1,52,50,29017
6913,0,4,47,25658
6913,1,52,48,29720
6914,0,5,48,25658
6915,0,53,47,25668
6915,1,52,49,28777
6916,0,1,50,25658
6917,0,5,49,25664
6918,0,53,50,25679
6919,0,2,50,25661
6920,0,53,50,25686
6921,0,53,49,25698
6922,0,5,47,25666
6922,1,52,49,28917
6923,0,3,48,25664
6924,0,53,47,25718
6924,1,52,50,28778
6925,0,3,47,25666
6925,1,52,49,36002
6926,0,53,47,25723
6926,1,52,48,31541
6927,0,4,47,25667
6927,1,52,48,31542
6928,0,3,47,25668
6928,1,52,49,29491
6929,0,4,47,25677
6929,1,52,49,32408
6930,0,0,50,25685
6931,0,53,48,25738
6932,0,4,47,25681
6932,1,52,49,28918
6933,0,5,48,25684
6934,0,5,49,25687
6935,0,1,50,25670
6936,0,3,48,25673
6937,0,5,47,25717
6937,1,52,49,28781
6938,0,2,50,25672
6939,0,3,49,25676
6940,0,2,47,25675
6940,1,52,50,28625
6941,0,53,48,25784
6942,0,3,49,25678
6943,0,4,49,25685
6944,0,0,50,25695
6945,0,53,48,25788
6946,0,4,48,25688
6947,0,4,49,25693
6948,0,5,49,25742
6949,0,0,47,25698
6949,1,52,50,29721
6950,0,53,47,25795
6950,1,52,48,29722
6951,0,3,49,25680
6952,0,1,50,25690
6953,0,5,48,25746
6954,0,2,47,25684
6954,1,52,49,33904
6955,0,3,48,25685
6956,0,4,48,25695
6957,0,5,48,25757
6958,0,2,47,25691
6958,1,52,50,28782
6959,0,0,47,25702
6959,1,52,49,28920
6960,0,4,47,25710
6960,1,52,49,28784
6961,0,53,49,25812
6962,0,0,47,25725
6962,1,52,50,28627
6963,0,1,47,25696
6963,1,52,49,28921
6964,0,1,50,25699
6965,0,2,50,25698
6966,0,0,50,25735
6967,0,1,47,25705
6967,1,52,50,29019
6968,0,2,47,25701
6968,1,52,49,36600
6969,0,1,47,25711
6969,1,52,50,29020
6970,0,2,50,25705
6971,0,2,50,25707
6972,0,0,47,25740
6972,1,52,49,28923
6973,0,5,49,25768
6974,0,0,50,25750
6975,0,1,47,25721
6975,1,52,49,28925
6976,0,0,50,25760
6977,0,3,49,25710
6978,0,3,47,25713
6978,1,52,48,31543
6979,0,5,48,25771
6980,0,2,47,25712
6980,1,52,49,28927
6981,0,1,50,25723
6982,0,4,47,25715
6982,1,52,48,29117
6983,0,3,48,25715
6984,0,0,47,25765
6984,1,52,49,28929
6985,0,53,47,25826
6985,1,52,50,28629
6986,0,1,50,25730
6987,0,2,50,25717
6988,0,4,49,25718
6989,0,5,47,25773
6989,1,52,48,31544
6990,0,5,49,25783
6991,0,3,47,25723
6991,1,52,48,31545
6992,0,4,49,25736
6993,0,53,50,25830
6994,0,3,49,25725
6995,0,5,49,25786
6996,0,4,47,25742
6996,1,52,48,29118
6997,0,5,47,25790
6997,1,52,48,29119
6998,0,3,49,25728
6999,0,4,47,25744
6999,1,52,49,28785
7000,0,0,50,25768
7001,0,2,50,25732
7002,0,5,49,25793
7003,0,1,50,25744
7004,0,0,50,25771
7005,0,3,47,25733
7005,1,52,48,29120
7006,0,4,49,25755
7007,0,3,49,25735
7008,0,5,49,25796
7009,0,4,48,25758
7010,0,4,49,25761
7011,0,1,50,25751
7012,0,3,49,25738
7013,0,5,48,25809
7014,0,1,49,25763
7015,0,2,50,25740
7016,0,5,49,25814
7017,0,0,50,25775
7018,0,2,50,25743
7019,0,3,48,25744
7020,0,2,50,25746
7021,0,1,50,25766
7022,0,0,50,25786
7023,0,0,49,25791
7024,0,1,50,25769
7025,0,3,49,25750
7026,0,2,50,25752
7027,0,4,48,25766
7028,0,1,50,25772
7029,0,2,49,25754
7030,0,0,50,25794
7031,0,1,50,25783
7032,0,2,50,25756
7033,0,53,50,25839
7034,0,2,50,25759
7035,0,0,47,25808
7035,1,52,49,32708
7036,0,4,49,25771
7037,0,0,47,25816
7037,1,52,50,28631
7038,0,5,49,25816
7039,0,0,50,25821
7040,0,1,50,25789
7041,0,1,49,25792
7042,0,5,48,25819
7043,0,1,50,25802
7044,0,2,49,25771
7045,0,3,48,25773
7046,0,0,49,25823
7047,0,2,50,25776
7048,0,1,47,25804
7048,1,52,49,29493
7049,0,3,47,25777
7049,1,52,49,28786
7050,0,53,47,25841
7050,1,52,48,31546
7051,0,2,50,25779
7052,0,4,49,25781
7053,0,4,47,25788
7053,1,52,49,28790
7054,0,5,49,25826
7055,0,4,48,25791
7056,0,3,49,25784
7057,0,5,48,25831
7058,0,4,49,25796
7059,0,5,49,25834
7060,0,5,47,25837
7060,1,52,49,28794
7061,0,3,47,25792
7061,1,52,49,28795
7062,0,3,48,25794
7063,0,3,49,25796
7064,0,0,50,25826
7065,0,4,49,25798
7066,0,4,48,25801
7067,0,2,49,25798
7068,0,53,47,25850
7068,1,52,48,31547
7069,0,4,49,25804
7070,0,5,49,25839
7071,0,0,49,25829
7072,0,5,47,25842
7072,1,52,48,29723
7073,0,0,47,25832
7073,1,52,50,28931
7074,0,3,47,25803
7074,1,52,48,29724
7075,0,1,47,25811
7075,1,52,49,29495
7076,0,1,50,25817
7077,0,4,47,25807
7077,1,52,48,31548
7078,0,2,50,25807
7079,0,5,47,25851
7079,1,52,48,31549
7080,0,0,50,25840
7081,0,3,48,25810
7082,0,1,47,25824
7082,1,52,49,29497
7083,0,2,47,25812
7083,1,52,50,28932
7084,0,0,47,25847
7084,1,52,50,32709
7085,0,2,47,25817
7085,1,52,49,29499
7086,0,1,50,25827
7087,0,5,49,25854
7088,0,2,50,25820
7089,0,0,49,25850
7090,0,0,50,25856
7091,0,1,50,25830
7092,0,1,47,25833
7092,1,52,49,29501
7093,0,4,48,25829
7094,0,3,49,25831
7095,0,5,48,25865
7096,0,2,50,25834
7097,0,2,50,25837
7098,0,4,49,25837
7099,0,0,50,25859
7100,0,1,47,25841
7100,1,52,50,28934
7101,0,3,49,25840
7102,0,4,48,25849
7103,0,3,48,25842
7104,0,4,48,25852
7105,0,5,49,25868
7106,0,5,49,25875
7107,0,3,49,25852
7108,0,2,50,25852
7109,0,5,48,25883
7110,0,3,49,25854
7111,0,4,49,25857
7112,0,0,50,25864
7113,0,0,49,25870
7114,0,4,49,25860
7115,0,1,50,25860
7116,0,1,50,25865
7117,0,3,48,25859
7118,0,4,48,25863
7119,0,2,50,25864
7120,0,5,48,25891
7121,0,2,50,25866
7122,0,5,49,25894
7123,0,0,50,25873
7124,0,0,50,25877
7125,0,1,49,25871
7126,0,1,50,25874
7127,0,2,49,25873
7128,0,0,49,25880
7129,0,2,50,25877
7130,0,1,50,25878
7131,0,1,49,25881
7132,0,0,50,25883
7133,0,3,47,25881
7133,1,52,48,29725
7134,0,1,50,25887
7135,0,3,49,25885
7136,0,2,49,25887
7137,0,2,50,25889
7138,0,4,47,25889
7138,1,52,49,35700
7139,0,0,50,25893
7140,0,1,50,25894
7141,0,2,47,25898
7141,1,52,50,29022
7142,0,5,49,25897
7143,0,5,49,25900
7144,0,3,49,25900
7145,0,4,49,25905
7146,0,0,49,25905
7147,0,5,49,25911
7148,0,3,49,25910
7149,0,2,50,25912
7150,0,4,49,25912
7151,0,3,49,25913
7152,0,0,47,25914
7152,1,52,50,28936
7153,0,1,50,25918
7154,0,0,50,25920
7155,0,2,50,25919
7156,0,4,48,25921
7157,0,4,49,25923
7158,0,0,50,25923
7159,0,5,47,25925
7159,1,52,49,33905
7160,0,2,50,25926
7161,0,1,47,25925
7161,1,52,50,29024
7162,0,2,50,25932
7163,0,0,50,25935
7164,0,3,49,25937
7165,0,4,47,25940
7165,1,52,49,35401
7166,0,1,50,25940
7167,0,1,50,25942
7168,0,2,50,25943
7169,0,5,48,25944
7170,0,0,50,25946
7171,0,1,47,25948
7171,1,52,50,29026
7172,0,5,49,25951
7173,0,3,49,25951
7174,0,4,49,25956
7175,0,5,49,25961
7176,0,2,50,25960
7177,0,3,49,25961
7178,0,0,49,25962
7179,0,2,50,25963
7180,0,4,49,25964
7181,0,0,50,25969
7182,0,5,49,25970
7183,0,1,47,25971
7183,1,52,50,29028
7184,0,2,50,25976
7185,0,3,49,25976
7186,0,0,50,25978
7187,0,4,49,25981
7188,0,53,47,25981
7188,1,52,48,29121
7189,0,1,50,25983
7190,0,5,49,25983
7191,0,53,47,25984
7191,1,52,48,29122
7192,0,2,50,25987
7193,0,0,47,25988
7193,1,52,49,29503
7194,0,5,47,25989
7194,1,52,49,29504
7195,0,53,47,25989
7195,1,52,49,29505
7196,0,0,47,25992
7196,1,52,50,28798
7197,0,3,49,25993
7198,0,1,47,25994
7198,1,52,50,28799
7199,0,4,49,25996
7200,0,53,47,25996
7200,1,52,49,29507
7201,0,5,49,25999
7202,0,2,50,25999
7203,0,53,47,26001
7203,1,52,49,29509
7204,0,0,50,26003
7205,0,53,47,26007
7205,1,52,49,29511
7206,0,3,49,26007
7207,0,1,50,26008
7208,0,53,47,26013
7208,1,52,50,32108
7209,0,53,47,26017
7209,1,52,50,32109
7210,0,4,49,26015
7211,0,5,49,26017
7212,0,53,47,26019
7212,1,52,49,29512
7213,0,53,47,26021
7213,1,52,50,32110
7214,0,3,49,26019
7215,0,2,47,26021
7215,1,52,50,29726
7216,0,53,47,26024
7216,1,52,49,32409
7217,0,4,49,26023
7218,0,53,47,26030
7218,1,52,49,29514
7219,0,53,47,26032
7219,1,52,50,32111
7220,0,0,50,26026
7221,0,53,47,26042
7221,1,52,49,32410
7222,0,1,50,26028
7223,0,1,50,26032
7224,0,2,49,26031
7225,0,5,49,26033
7226,0,53,47,26044
7226,1,52,49,32411
7227,0,53,47,26048
7227,1,52,49,32413
7228,0,53,47,26050
7228,1,52,49,29516
7229,0,2,50,26034
7230,0,3,47,26035
7230,1,52,49,29518
7231,0,3,49,26037
7232,0,53,47,26052
7232,1,52,49,32414
7233,0,0,47,26046
7233,1,52,50,29030
7234,0,4,49,26039
7235,0,53,47,26057
7235,1,52,49,29520
7236,0,5,49,26046
7237,0,1,50,26043
7238,0,53,47,26062
7238,1,52,49,29522
7239,0,2,50,26048
7240,0,3,49,26049
7241,0,0,50,26054
7242,0,1,50,26055
7243,0,2,50,26057
7244,0,0,50,26057
7245,0,4,49,26058
7246,0,1,50,26064
7247,0,2,47,26064
7247,1,52,50,29032
7248,0,5,49,26067
7249,0,3,49,26069
7250,0,53,47,26071
7250,1,52,49,29524
7251,0,4,49,26074
7252,0,53,47,26073
7252,1,52,49,32415
7253,0,5,49,26078
7254,0,3,49,26076
7255,0,4,49,26080
7256,0,53,47,26081
7256,1,52,48,29123
7257,0,1,50,26084
7258,0,0,50,26087
7259,0,1,50,26088
7260,0,2,50,26089
7261,0,0,50,26092
7262,0,1,50,26095
7263,0,5,49,26095
7264,0,4,49,26096
7265,0,2,50,26097
7266,0,3,49,26097
7267,0,0,50,26101
7268,0,1,50,26102
7269,0,4,49,26103
7270,0,2,50,26103
7271,0,2,50,26105
7272,0,5,49,26105
7273,0,0,50,26108
7274,0,1,47,26112
7274,1,52,50,29033
7275,0,2,50,26116
7276,0,3,49,26116
7277,0,53,47,26123
7277,1,52,50,32112
7278,0,4,49,26126
7279,0,53,47,26128
7279,1,52,50,32113
7280,0,5,49,26133
7281,0,3,49,26129
7282,0,0,50,26131
7283,0,53,47,26136
7283,1,52,48,29124
7284,0,4,49,26136
7285,0,1,50,26137
7286,0,2,50,26139
7287,0,0,50,26143
7288,0,0,50,26145
7289,0,1,50,26146
7290,0,2,50,26149
7291,0,5,49,26151
7292,0,0,50,26153
7293,0,3,49,26153
7294,0,1,50,26155
7295,0,4,49,26159
7296,0,2,50,26159
7297,0,5,49,26164
7298,0,0,50,26163
7299,0,1,50,26164
7300,0,1,50,26166
7301,0,3,49,26167
7302,0,2,50,26167
7303,0,0,50,26171
7304,0,1,50,26172
7305,0,53,47,26175
7305,1,52,49,29526
7306,0,4,49,26177
7307,0,53,49,26179
7308,0,5,49,26180
7309,0,53,49,26181
7310,0,3,49,26183
7311,0,53,47,26184
7311,1,52,49,28937
7312,0,4,49,26188
7313,0,53,50,26189
7314,0,53,47,26191
7314,1,52,49,32416
